# Stretch,Cauchy_stress
1.000000000000000000e+00,-1.890692068924909423e-03
1.005247622171203670e+00,1.493339340856564539e-03
1.010905214824532772e+00,1.501743942367095210e-03
1.016562807477861652e+00,-1.922007237662432585e-03
1.022138406034765357e+00,4.934901853599778752e-03
1.027714004591669505e+00,4.961820939597275451e-03
1.033371597244998386e+00,-1.953787483163384100e-03
1.038947195801902312e+00,8.523785736101194624e-03
1.044604788455231192e+00,-1.975025988693288308e-03
1.050180387012135119e+00,1.560088929664835188e-03
1.055837979665464221e+00,5.097603976319938120e-03
1.061413578222367926e+00,-2.006806234194239823e-03
1.067071170875697028e+00,5.151838017226658198e-03
1.072646769432600955e+00,1.593463724068970621e-03
1.078304362085929835e+00,-2.038741505283001368e-03
1.083879960642833762e+00,1.610151121271038120e-03
1.089455559199737689e+00,1.618433916962575599e-03
1.095113151853066569e+00,1.626838518473105620e-03
1.100688750409970496e+00,9.030329075954732221e-03
1.106346343063299598e+00,-2.091760256313857525e-03
1.111921941620203302e+00,9.122489019593425091e-03
1.117579534273532404e+00,1.660213312877241269e-03
1.123155132830436331e+00,-2.123540501814809040e-03
1.128812725483765211e+00,9.261065285210728915e-03
1.134388324040669138e+00,-2.144779007344713682e-03
1.139963922597573065e+00,5.503765479752746083e-03
1.145621515250901945e+00,5.531080434661968595e-03
1.151197113807805872e+00,-2.176559252845664764e-03
1.156772712364709799e+00,5.584918606656961125e-03
1.162430305018038679e+00,1.726841095866518292e-03
1.168087897671367781e+00,-2.208494523934426308e-03
1.173663496228271486e+00,5.666467602472904583e-03
1.179239094785175412e+00,-2.229578003876520921e-03
1.184896687438504514e+00,5.720701643379624661e-03
1.190472285995408441e+00,5.747620729377121360e-03
1.196129878648737321e+00,-2.261513274965282032e-03
1.201705477205641248e+00,5.801854770283840571e-03
1.207363069858970128e+00,1.793590684674789158e-03
1.212938668415874055e+00,-2.293293520466233547e-03
1.218596261069203157e+00,1.411194050190368345e-02
1.224171859626106862e+00,-2.314532025996137755e-03
1.229829452279435964e+00,1.826965479078924374e-03
1.235405050836339891e+00,1.430659450559701104e-02
1.240980649393243596e+00,-2.346312271497089704e-03
1.246638242046572698e+00,1.022773564293919663e-02
1.252213840603476624e+00,1.860218467664066398e-03
1.257871433256805505e+00,1.868623069174596852e-03
1.263447031813709431e+00,1.463133435566100343e-02
1.269104624467038311e+00,-2.399486048115755023e-03
1.274680223023942238e+00,6.154178101721655136e-03
1.280337815677271340e+00,1.050421547385527177e-02
1.285913414234175045e+00,-2.431266293616706538e-03
1.291489012791078972e+00,1.059570271717543213e-02
1.297146605444408074e+00,6.262646183535095293e-03
1.302722204001312001e+00,1.935250852163874526e-03
1.308379796654640881e+00,1.515167774114365741e-02
1.313955395211544586e+00,1.951938249365941591e-03
1.319612987864873910e+00,6.371114265348535449e-03
1.325188586421777615e+00,1.534633174483698501e-02
1.330764184978681541e+00,-2.516065290148514211e-03
1.336421777632010421e+00,6.452267392252749624e-03
1.341997376188914570e+00,1.101008611339028206e-02
1.347654968842243450e+00,2.466100543197506309e-02
1.353230567399147377e+00,2.476303441526626903e-02
1.358888160052476257e+00,2.945449072972374308e-02
1.364463758609379962e+00,2.496859280807355377e-02
1.370121351262709286e+00,1.586667513031964072e-02
1.375696949819612991e+00,2.981882854421679177e-02
1.381354542472942093e+00,2.061390189999158518e-02
1.386930141029845798e+00,3.006231283975605365e-02
1.392505739586749725e+00,3.483757986262304290e-02
1.398163332240078605e+00,3.497912099260720026e-02
1.403738930796982753e+00,3.511861080186695627e-02
1.409396523450311633e+00,4.472947748439952409e-02
1.414972122007215560e+00,5.446098729401671612e-02
1.420629714660544440e+00,6.901992193185660374e-02
1.426205313217448145e+00,5.966039602018836235e-02
1.431862905870777469e+00,6.956567567216968839e-02
1.437438504427681174e+00,7.464116081908608868e-02
1.443014102984585101e+00,7.493068217757663241e-02
1.448671695637913981e+00,8.984872251632100570e-02
1.454329288291242861e+00,1.048809890301403147e-01
1.459904886848147010e+00,9.547440454762967654e-02
1.465480485405050937e+00,1.155313105838779303e-01
1.471138078058379817e+00,9.620902928354797823e-02
1.476713676615283966e+00,1.164168804126694823e-01
1.482289275172187670e+00,1.168564333203908068e-01
1.487946867825516550e+00,1.373468518030639962e-01
1.493522466382420477e+00,1.227844872240938107e-01
1.499180059035749357e+00,1.585288560428398108e-01
1.504755657592653284e+00,1.591184404997919577e-01
1.510413250245982164e+00,1.597166953164051717e-01
1.515988848802886313e+00,1.909139283380021923e-01
1.521646441456215193e+00,2.018499094521054305e-01
1.527222040013119120e+00,2.025895254582883998e-01
1.532879632666448000e+00,2.136907444707980830e-01
1.538455231223352149e+00,2.403350642237861989e-01
1.544030829780255853e+00,2.463669575881808904e-01
1.549688422433584734e+00,2.629137078257082760e-01
1.555264020990488660e+00,2.848108838584464397e-01
1.560921613643817540e+00,3.016043600872867492e-01
1.566497212200721689e+00,3.184425030636148235e-01
1.572154804854050569e+00,2.984668941066023207e-01
1.577730403410954496e+00,3.366531235569034108e-01
1.583387996064283376e+00,3.432062212524558675e-01
1.588963594621187525e+00,3.818068257940295807e-01
1.594621187274516405e+00,3.992638835148605292e-01
1.600196785831420110e+00,4.222164516028932280e-01
1.605854378484749212e+00,4.290767491105747511e-01
1.611429977041652917e+00,4.631011173375162437e-01
1.617005575598556844e+00,4.864864365856052530e-01
1.622663168251885724e+00,5.045144701562229717e-01
1.628238766808789872e+00,5.226850026934924953e-01
1.633814365365693577e+00,5.355071247681928437e-01
1.639471958019022679e+00,5.759421360170602355e-01
1.645129550672351559e+00,6.055902730841568049e-01
1.650705149229255708e+00,6.243064901538875056e-01
1.656280747786159413e+00,6.598553412549510444e-01
1.661938340439488293e+00,7.068297359714780237e-01
1.667513938996392220e+00,7.260345244861328151e-01
1.673171531649721100e+00,7.340903682537448516e-01
1.678747130206625249e+00,7.704303370759129077e-01
1.684404722859954129e+00,8.126648106035935237e-01
1.689980321416858056e+00,8.438266396565745620e-01
1.695555919973761760e+00,8.751190916088553706e-01
1.700147589373565138e+00,9.117573601134237871e-01
