SetName,Cycle,Time_S,Size_mm,Displacement_mm,Force_N
Stretch3,1-Preload,0.000,25,0,-0.191
Stretch3,1-Preload,0.200,25,0,0.214
Stretch3,1-Preload,0.400,25.044,0.044,-0.090
Stretch3,1-Preload,0.600,25.086,0.086,0.112
Stretch3,1-Preload,0.800,25.13,0.13,0.214
Stretch3,1-Preload,1.000,25.17,0.17,-0.090
Stretch3,1-Preload,1.200,25.212,0.212,0.315
Stretch3,1-Preload,1.400,25.253,0.253,0.112
Stretch3,1-Preload,1.600,25.295,0.295,-0.090
Stretch3,1-Preload,1.800,25.342,0.342,0.214
Stretch3,1-Preload,2.000,25.386,0.386,-0.090
Stretch3,1-Preload,2.200,25.424,0.424,0.011
Stretch3,1-Preload,2.400,25.468,0.468,0.315
Stretch3,1-Preload,2.600,25.51,0.51,-0.191
Stretch3,1-Preload,2.800,25.556,0.556,0.112
Stretch3,1-Preload,3.000,25.606,0.606,0.112
Stretch3,1-Preload,3.200,25.645,0.645,-0.090
Stretch3,1-Preload,3.400,25.691,0.691,0.214
Stretch3,1-Preload,3.600,25.727,0.727,-0.090
Stretch3,1-Preload,3.800,25.769,0.769,0.011
Stretch3,1-Preload,4.000,25.809,0.809,0.315
Stretch3,1-Preload,4.200,25.845,0.845,0.112
Stretch3,1-Preload,4.400,25.886,0.886,0.315
Stretch3,1-Preload,4.600,25.923,0.923,0.315
Stretch3,1-Preload,4.800,25.961,0.961,0.214
Stretch3,1-Preload,5.000,25.998,0.998,0.416
Stretch3,1-Preload,5.200,26.034,1.034,0.214
Stretch3,1-Preload,5.400,26.071,1.071,0.214
Stretch3,1-Preload,5.600,26.108,1.108,0.416
Stretch3,1-Preload,5.800,26.146,1.146,0.518
Stretch3,1-Preload,6.000,26.181,1.181,0.619
Stretch3,1-Preload,6.200,26.212,1.212,0.518
Stretch3,1-Preload,6.400,26.244,1.244,0.619
Stretch3,1-Preload,6.600,26.271,1.271,0.619
Stretch3,1-Preload,6.800,26.298,1.298,0.416
Stretch3,1-Preload,7.000,26.328,1.328,0.619
Stretch3,1-Preload,7.200,26.357,1.357,0.518
Stretch3,1-Preload,7.400,26.384,1.384,0.619
Stretch3,1-Preload,7.600,26.409,1.409,0.619
Stretch3,1-Preload,7.800,26.435,1.435,0.619
