SetName,Cycle,Time_S,Size_mm,Displacement_mm,Force_N
Stretch3,1-Stretch,0.000,19.589,0,-0.002
Stretch3,1-Stretch,0.200,19.631,0.042,-0.002
Stretch3,1-Stretch,0.400,19.678,0.089,-0.002
Stretch3,1-Stretch,0.600,19.725,0.136,0.198
Stretch3,1-Stretch,0.800,19.772,0.183,-0.002
Stretch3,1-Stretch,1.000,19.819,0.23,-0.002
Stretch3,1-Stretch,1.200,19.866,0.277,0.198
Stretch3,1-Stretch,1.400,19.914,0.325,-0.002
Stretch3,1-Stretch,1.600,19.961,0.372,0.098
Stretch3,1-Stretch,1.800,20.008,0.419,-0.002
Stretch3,1-Stretch,2.000,20.055,0.466,-0.002
Stretch3,1-Stretch,2.200,20.102,0.513,0.198
Stretch3,1-Stretch,2.400,20.149,0.56,-0.002
Stretch3,1-Stretch,2.600,20.196,0.607,0.098
Stretch3,1-Stretch,2.800,20.243,0.654,0.098
Stretch3,1-Stretch,3.000,20.29,0.701,-0.002
Stretch3,1-Stretch,3.200,20.338,0.749,0.198
Stretch3,1-Stretch,3.400,20.384,0.795,0.098
Stretch3,1-Stretch,3.600,20.432,0.843,-0.002
Stretch3,1-Stretch,3.800,20.479,0.89,0.198
Stretch3,1-Stretch,4.000,20.526,0.937,-0.002
Stretch3,1-Stretch,4.200,20.573,0.984,0.098
Stretch3,1-Stretch,4.400,20.62,1.031,0.298
Stretch3,1-Stretch,4.600,20.667,1.078,-0.002
Stretch3,1-Stretch,4.800,20.714,1.125,0.198
Stretch3,1-Stretch,5.000,20.761,1.172,0.298
Stretch3,1-Stretch,5.200,20.808,1.219,-0.002
Stretch3,1-Stretch,5.400,20.856,1.267,0.298
Stretch3,1-Stretch,5.600,20.903,1.314,0.198
Stretch3,1-Stretch,5.800,20.95,1.361,0.098
Stretch3,1-Stretch,6.000,20.997,1.408,0.399
Stretch3,1-Stretch,6.200,21.044,1.455,-0.002
Stretch3,1-Stretch,6.400,21.091,1.502,0.198
Stretch3,1-Stretch,6.600,21.138,1.549,0.298
Stretch3,1-Stretch,6.800,21.185,1.596,-0.002
Stretch3,1-Stretch,7.000,21.233,1.644,0.298
Stretch3,1-Stretch,7.200,21.28,1.691,0.198
Stretch3,1-Stretch,7.400,21.327,1.738,0.098
Stretch3,1-Stretch,7.600,21.374,1.785,0.399
Stretch3,1-Stretch,7.800,21.421,1.832,-0.002
Stretch3,1-Stretch,8.000,21.468,1.879,0.198
Stretch3,1-Stretch,8.200,21.515,1.926,0.499
Stretch3,1-Stretch,8.400,21.562,1.973,-0.002
Stretch3,1-Stretch,8.600,21.609,2.02,0.298
Stretch3,1-Stretch,8.800,21.657,2.068,0.198
Stretch3,1-Stretch,9.000,21.703,2.114,0.198
Stretch3,1-Stretch,9.200,21.751,2.162,0.499
Stretch3,1-Stretch,9.400,21.798,2.209,0.298
Stretch3,1-Stretch,9.600,21.845,2.256,0.599
