SetName,Cycle,Time_S,Size_mm,Displacement_mm,Force_N
Stretch3,1-Preload,0.000,16,0,-0.238
Stretch3,1-Preload,0.200,16,0,-0.138
Stretch3,1-Preload,0.400,16.041,0.041,0.062
Stretch3,1-Preload,0.600,16.083,0.083,-0.238
Stretch3,1-Preload,0.800,16.126,0.126,-0.038
Stretch3,1-Preload,1.000,16.173,0.173,0.062
Stretch3,1-Preload,1.200,16.22,0.22,-0.138
Stretch3,1-Preload,1.400,16.265,0.265,-0.238
Stretch3,1-Preload,1.600,16.31,0.31,0.062
Stretch3,1-Preload,1.800,16.353,0.353,0.262
Stretch3,1-Preload,2.000,16.398,0.398,-0.138
Stretch3,1-Preload,2.200,16.446,0.446,-0.038
Stretch3,1-Preload,2.400,16.487,0.487,0.062
Stretch3,1-Preload,2.600,16.532,0.532,-0.038
Stretch3,1-Preload,2.800,16.583,0.583,-0.038
Stretch3,1-Preload,3.000,16.626,0.626,-0.138
Stretch3,1-Preload,3.200,16.669,0.669,0.062
Stretch3,1-Preload,3.400,16.715,0.715,-0.338
Stretch3,1-Preload,3.600,16.763,0.763,0.062
Stretch3,1-Preload,3.800,16.806,0.806,0.162
Stretch3,1-Preload,4.000,16.848,0.848,-0.238
Stretch3,1-Preload,4.200,16.889,0.889,-0.038
Stretch3,1-Preload,4.400,16.93,0.93,-0.138
Stretch3,1-Preload,4.600,16.976,0.976,0.062
Stretch3,1-Preload,4.800,17.018,1.018,0.062
Stretch3,1-Preload,5.000,17.067,1.067,-0.138
Stretch3,1-Preload,5.200,17.116,1.116,-0.038
Stretch3,1-Preload,5.400,17.167,1.167,0.062
Stretch3,1-Preload,5.600,17.211,1.211,-0.238
Stretch3,1-Preload,5.800,17.261,1.261,0.062
Stretch3,1-Preload,6.000,17.312,1.312,-0.038
Stretch3,1-Preload,6.200,17.36,1.36,0.062
Stretch3,1-Preload,6.400,17.403,1.403,0.162
Stretch3,1-Preload,6.600,17.452,1.452,-0.038
Stretch3,1-Preload,6.800,17.498,1.498,-0.038
Stretch3,1-Preload,7.000,17.553,1.553,-0.038
Stretch3,1-Preload,7.200,17.594,1.594,-0.038
Stretch3,1-Preload,7.400,17.639,1.639,0.062
Stretch3,1-Preload,7.600,17.676,1.676,0.062
Stretch3,1-Preload,7.800,17.72,1.72,0.162
Stretch3,1-Preload,8.000,17.759,1.759,0.162
Stretch3,1-Preload,8.200,17.794,1.794,0.162
Stretch3,1-Preload,8.400,17.83,1.83,0.162
Stretch3,1-Preload,8.600,17.866,1.866,0.162
Stretch3,1-Preload,8.800,17.902,1.902,0.162
Stretch3,1-Preload,9.000,17.935,1.935,0.162
Stretch3,1-Preload,9.200,17.971,1.971,0.162
Stretch3,1-Preload,9.400,18.007,2.007,0.162
Stretch3,1-Preload,9.600,18.043,2.043,0.162
Stretch3,1-Preload,9.800,18.077,2.077,0.162
Stretch3,1-Preload,10.000,18.112,2.112,0.362
Stretch3,1-Preload,10.200,18.146,2.146,0.362
Stretch3,1-Preload,10.400,18.181,2.181,0.262
Stretch3,1-Preload,10.600,18.212,2.212,0.463
Stretch3,1-Preload,10.800,18.248,2.248,0.262
Stretch3,1-Preload,11.000,18.276,2.276,0.362
Stretch3,1-Preload,11.200,18.308,2.308,0.663
