SetName,Cycle,Time_S,Size_mm,Displacement_mm,Force_N
Stretch.5,1-Preload,0.000,25.001,0,-0.287
Stretch.5,1-Preload,0.200,25.001,0,0.013
Stretch.5,1-Preload,0.400,25.037,0.036,-0.087
Stretch.5,1-Preload,0.600,25.078,0.077,0.213
Stretch.5,1-Preload,0.800,25.128,0.127,0.013
Stretch.5,1-Preload,1.000,25.166,0.165,-0.087
Stretch.5,1-Preload,1.200,25.213,0.212,0.313
Stretch.5,1-Preload,1.400,25.257,0.256,-0.087
Stretch.5,1-Preload,1.600,25.297,0.296,0.013
Stretch.5,1-Preload,1.800,25.339,0.338,0.213
Stretch.5,1-Preload,2.000,25.379,0.378,0.013
Stretch.5,1-Preload,2.200,25.418,0.417,0.313
Stretch.5,1-Preload,2.400,25.462,0.461,0.113
Stretch.5,1-Preload,2.600,25.501,0.5,-0.087
Stretch.5,1-Preload,2.800,25.548,0.547,0.113
Stretch.5,1-Preload,3.000,25.587,0.586,-0.087
Stretch.5,1-Preload,3.200,25.631,0.63,0.113
Stretch.5,1-Preload,3.400,25.675,0.674,0.213
Stretch.5,1-Preload,3.600,25.712,0.711,-0.087
Stretch.5,1-Preload,3.800,25.757,0.756,0.213
Stretch.5,1-Preload,4.000,25.801,0.8,0.013
Stretch.5,1-Preload,4.200,25.845,0.844,0.113
Stretch.5,1-Preload,4.400,25.886,0.885,0.213
Stretch.5,1-Preload,4.600,25.924,0.923,-0.087
Stretch.5,1-Preload,4.800,25.966,0.965,0.013
Stretch.5,1-Preload,5.000,26.011,1.01,0.313
Stretch.5,1-Preload,5.200,26.051,1.05,-0.087
Stretch.5,1-Preload,5.400,26.095,1.094,0.413
Stretch.5,1-Preload,5.600,26.137,1.136,0.113
Stretch.5,1-Preload,5.800,26.176,1.175,0.013
Stretch.5,1-Preload,6.000,26.213,1.212,0.413
Stretch.5,1-Preload,6.200,26.253,1.252,0.013
Stretch.5,1-Preload,6.400,26.294,1.293,0.313
Stretch.5,1-Preload,6.600,26.335,1.334,0.313
Stretch.5,1-Preload,6.800,26.373,1.372,-0.087
Stretch.5,1-Preload,7.000,26.413,1.412,0.213
Stretch.5,1-Preload,7.200,26.455,1.454,0.013
Stretch.5,1-Preload,7.400,26.495,1.494,0.113
Stretch.5,1-Preload,7.600,26.532,1.531,0.413
Stretch.5,1-Preload,7.800,26.572,1.571,0.113
Stretch.5,1-Preload,8.000,26.611,1.61,0.313
Stretch.5,1-Preload,8.200,26.65,1.649,0.313
Stretch.5,1-Preload,8.400,26.686,1.685,-0.087
Stretch.5,1-Preload,8.600,26.729,1.728,0.313
Stretch.5,1-Preload,8.800,26.767,1.766,0.213
Stretch.5,1-Preload,9.000,26.804,1.803,0.013
Stretch.5,1-Preload,9.200,26.845,1.844,0.213
Stretch.5,1-Preload,9.400,26.886,1.885,0.113
Stretch.5,1-Preload,9.600,26.925,1.924,0.213
Stretch.5,1-Preload,9.800,26.966,1.965,0.313
Stretch.5,1-Preload,10.000,27.002,2.001,0.013
Stretch.5,1-Preload,10.200,27.04,2.039,0.413
Stretch.5,1-Preload,10.400,27.076,2.075,0.213
Stretch.5,1-Preload,10.600,27.113,2.112,0.113
Stretch.5,1-Preload,10.800,27.155,2.154,0.413
Stretch.5,1-Preload,11.000,27.19,2.189,0.113
Stretch.5,1-Preload,11.200,27.229,2.228,0.413
Stretch.5,1-Preload,11.400,27.268,2.267,0.313
Stretch.5,1-Preload,11.600,27.303,2.302,0.113
Stretch.5,1-Preload,11.800,27.34,2.339,0.413
Stretch.5,1-Preload,12.000,27.379,2.378,0.213
Stretch.5,1-Preload,12.200,27.414,2.413,0.113
Stretch.5,1-Preload,12.400,27.456,2.455,0.413
Stretch.5,1-Preload,12.600,27.494,2.493,0.113
Stretch.5,1-Preload,12.800,27.532,2.531,0.113
Stretch.5,1-Preload,13.000,27.573,2.572,0.213
Stretch.5,1-Preload,13.200,27.61,2.609,0.113
