SetName,Cycle,Time_S,Size_mm,Displacement_mm,Force_N
Stretch3,1-Preload,0.000,12.567,0,-0.012
Stretch3,1-Preload,0.200,12.567,0,-0.012
Stretch3,1-Preload,0.400,12.608,0.041,0.088
Stretch3,1-Preload,0.600,12.648,0.081,0.387
Stretch3,1-Preload,0.800,12.685,0.118,-0.012
Stretch3,1-Preload,1.000,12.724,0.157,0.088
Stretch3,1-Preload,1.200,12.764,0.197,0.387
Stretch3,1-Preload,1.400,12.802,0.235,0.088
Stretch3,1-Preload,1.600,12.836,0.269,0.187
Stretch3,1-Preload,1.800,12.873,0.306,-0.012
Stretch3,1-Preload,2.000,12.915,0.348,-0.012
Stretch3,1-Preload,2.200,12.954,0.387,0.187
Stretch3,1-Preload,2.400,12.994,0.427,-0.012
Stretch3,1-Preload,2.600,13.034,0.467,-0.012
Stretch3,1-Preload,2.800,13.071,0.504,0.187
Stretch3,1-Preload,3.000,13.109,0.542,0.088
Stretch3,1-Preload,3.200,13.141,0.574,0.287
Stretch3,1-Preload,3.400,13.178,0.611,0.387
Stretch3,1-Preload,3.600,13.216,0.649,0.287
Stretch3,1-Preload,3.800,13.253,0.686,0.088
Stretch3,1-Preload,4.000,13.292,0.725,0.088
Stretch3,1-Preload,4.200,13.33,0.763,0.187
Stretch3,1-Preload,4.400,13.371,0.804,0.187
Stretch3,1-Preload,4.600,13.407,0.84,0.486
Stretch3,1-Preload,4.800,13.44,0.873,0.088
Stretch3,1-Preload,5.000,13.478,0.911,0.187
Stretch3,1-Preload,5.200,13.514,0.947,0.387
Stretch3,1-Preload,5.400,13.549,0.982,0.287
Stretch3,1-Preload,5.600,13.585,1.018,0.287
Stretch3,1-Preload,5.800,13.619,1.052,0.187
Stretch3,1-Preload,6.000,13.655,1.088,0.387
Stretch3,1-Preload,6.200,13.69,1.123,0.486
Stretch3,1-Preload,6.400,13.721,1.154,0.287
Stretch3,1-Preload,6.600,13.759,1.192,0.287
Stretch3,1-Preload,6.800,13.798,1.231,0.088
Stretch3,1-Preload,7.000,13.831,1.264,0.486
Stretch3,1-Preload,7.200,13.865,1.298,0.387
Stretch3,1-Preload,7.400,13.9,1.333,0.187
Stretch3,1-Preload,7.600,13.937,1.37,0.586
Stretch3,1-Preload,7.800,13.971,1.404,0.287
Stretch3,1-Preload,8.000,14.003,1.436,0.387
Stretch3,1-Preload,8.200,14.037,1.47,0.486
Stretch3,1-Preload,8.400,14.069,1.502,0.387
Stretch3,1-Preload,8.600,14.097,1.53,0.586
Stretch3,1-Preload,8.800,14.13,1.563,0.586
Stretch3,1-Preload,9.000,14.156,1.589,0.187
Stretch3,1-Preload,9.200,14.191,1.624,0.685
Stretch3,1-Preload,9.400,14.222,1.655,0.287
Stretch3,1-Preload,9.600,14.251,1.684,0.387
Stretch3,1-Preload,9.800,14.285,1.718,0.685
Stretch3,1-Preload,10.000,14.312,1.745,0.287
Stretch3,1-Preload,10.200,14.338,1.771,0.586
Stretch3,1-Preload,10.400,14.369,1.802,0.586
Stretch3,1-Preload,10.600,14.396,1.829,0.287
Stretch3,1-Preload,10.800,14.43,1.863,0.685
Stretch3,1-Preload,11.000,14.463,1.896,0.287
Stretch3,1-Preload,11.200,14.492,1.925,0.287
Stretch3,1-Preload,11.400,14.525,1.958,0.586
Stretch3,1-Preload,11.600,14.559,1.992,0.287
Stretch3,1-Preload,11.800,14.59,2.023,0.486
Stretch3,1-Preload,12.000,14.627,2.06,0.586
Stretch3,1-Preload,12.200,14.654,2.087,0.287
Stretch3,1-Preload,12.400,14.687,2.12,0.586
Stretch3,1-Preload,12.600,14.718,2.151,0.287
Stretch3,1-Preload,12.800,14.747,2.18,0.287
Stretch3,1-Preload,13.000,14.778,2.211,0.685
Stretch3,1-Preload,13.200,14.807,2.24,0.287
Stretch3,1-Preload,13.400,14.833,2.266,0.685
Stretch3,1-Preload,13.600,14.866,2.299,0.486
Stretch3,1-Preload,13.800,14.9,2.333,0.287
Stretch3,1-Preload,14.000,14.93,2.363,0.685
Stretch3,1-Preload,14.200,14.962,2.395,0.486
Stretch3,1-Preload,14.400,14.989,2.422,0.486
Stretch3,1-Preload,14.600,15.022,2.455,0.586
Stretch3,1-Preload,14.800,15.055,2.488,0.387
Stretch3,1-Preload,15.000,15.083,2.516,0.586
Stretch3,1-Preload,15.200,15.115,2.548,0.586
Stretch3,1-Preload,15.400,15.141,2.574,0.187
Stretch3,1-Preload,15.600,15.171,2.604,0.685
Stretch3,1-Preload,15.800,15.202,2.635,0.486
Stretch3,1-Preload,16.000,15.233,2.666,0.187
Stretch3,1-Preload,16.200,15.268,2.701,0.586
Stretch3,1-Preload,16.400,15.296,2.729,0.387
Stretch3,1-Preload,16.600,15.325,2.758,0.685
Stretch3,1-Preload,16.800,15.358,2.791,0.586
Stretch3,1-Preload,17.000,15.387,2.82,0.287
Stretch3,1-Preload,17.200,15.416,2.849,0.685
Stretch3,1-Preload,17.400,15.445,2.878,0.387
Stretch3,1-Preload,17.600,15.475,2.908,0.387
Stretch3,1-Preload,17.800,15.508,2.941,0.586
Stretch3,1-Preload,18.000,15.541,2.974,0.387
Stretch3,1-Preload,18.200,15.569,3.002,0.586
Stretch3,1-Preload,18.400,15.599,3.032,0.586
Stretch3,1-Preload,18.600,15.629,3.062,0.287
Stretch3,1-Preload,18.800,15.659,3.092,0.685
Stretch3,1-Preload,19.000,15.694,3.127,0.287
Stretch3,1-Preload,19.200,15.723,3.156,0.287
Stretch3,1-Preload,19.400,15.757,3.19,0.685
Stretch3,1-Preload,19.600,15.784,3.217,0.387
Stretch3,1-Preload,19.800,15.817,3.25,0.586
Stretch3,1-Preload,20.000,15.848,3.281,0.486
Stretch3,1-Preload,20.200,15.875,3.308,0.287
Stretch3,1-Preload,20.400,15.906,3.339,0.685
Stretch3,1-Preload,20.600,15.937,3.37,0.486
Stretch3,1-Preload,20.800,15.967,3.4,0.486
Stretch3,1-Preload,21.000,15.998,3.431,0.586
Stretch3,1-Preload,21.200,16.031,3.464,0.387
Stretch3,1-Preload,21.400,16.057,3.49,0.387
Stretch3,1-Preload,21.600,16.091,3.524,0.486
Stretch3,1-Preload,21.800,16.121,3.554,0.287
Stretch3,1-Preload,22.000,16.151,3.584,0.685
Stretch3,1-Preload,22.200,16.186,3.619,0.486
Stretch3,1-Preload,22.400,16.21,3.643,0.486
Stretch3,1-Preload,22.600,16.243,3.676,0.586
Stretch3,1-Preload,22.800,16.277,3.71,0.187
Stretch3,1-Preload,23.000,16.304,3.737,0.387
Stretch3,1-Preload,23.200,16.337,3.77,0.486
Stretch3,1-Preload,23.400,16.374,3.807,0.287
Stretch3,1-Preload,23.600,16.406,3.839,0.486
Stretch3,1-Preload,23.800,16.442,3.875,0.387
Stretch3,1-Preload,24.000,16.472,3.905,0.387
Stretch3,1-Preload,24.200,16.505,3.938,0.387
Stretch3,1-Preload,24.400,16.542,3.975,0.187
Stretch3,1-Preload,24.600,16.572,4.005,0.387
Stretch3,1-Preload,24.800,16.606,4.039,0.586
Stretch3,1-Preload,25.000,16.639,4.072,0.187
Stretch3,1-Preload,25.200,16.674,4.107,0.088
Stretch3,1-Preload,25.400,16.714,4.147,0.187
Stretch3,1-Preload,25.600,16.747,4.18,0.187
Stretch3,1-Preload,25.800,16.785,4.218,0.088
Stretch3,1-Preload,26.000,16.825,4.258,0.287
Stretch3,1-Preload,26.200,16.862,4.295,0.387
Stretch3,1-Preload,26.400,16.898,4.331,0.187
Stretch3,1-Preload,26.600,16.937,4.37,0.287
Stretch3,1-Preload,26.800,16.973,4.406,-0.012
Stretch3,1-Preload,27.000,17.011,4.444,0.287
Stretch3,1-Preload,27.200,17.051,4.484,0.287
Stretch3,1-Preload,27.400,17.091,4.524,0.088
Stretch3,1-Preload,27.600,17.128,4.561,0.387
Stretch3,1-Preload,27.800,17.164,4.597,0.187
Stretch3,1-Preload,28.000,17.197,4.63,0.287
Stretch3,1-Preload,28.200,17.226,4.659,0.785
Stretch3,1-Preload,28.400,17.249,4.682,0.586
Stretch3,1-Preload,28.600,17.272,4.705,0.785
Stretch3,1-Preload,28.800,17.292,4.725,0.586
Stretch3,1-Preload,29.000,17.313,4.746,0.785
Stretch3,1-Preload,29.200,17.327,4.76,0.785
Stretch3,1-Preload,29.400,17.342,4.775,0.785
Stretch3,1-Preload,29.600,17.357,4.79,0.785
Stretch3,1-Preload,29.800,17.371,4.804,0.785
Stretch3,1-Preload,30.000,17.385,4.818,0.785
Stretch3,1-Preload,30.200,17.401,4.834,0.785
Stretch3,1-Preload,30.400,17.415,4.848,0.785
Stretch3,1-Preload,30.600,17.429,4.862,0.885
Stretch3,1-Preload,30.800,17.433,4.866,0.785
Stretch3,1-Preload,31.000,17.447,4.88,0.785
Stretch3,1-Preload,31.200,17.447,4.88,0.885
Stretch3,1-Preload,31.400,17.455,4.888,1.084
Stretch3,1-Preload,31.600,17.461,4.894,0.785
Stretch3,1-Preload,31.800,17.466,4.899,0.885
Stretch3,1-Preload,32.000,17.477,4.91,0.885
Stretch3,1-Preload,32.200,17.476,4.909,0.885
Stretch3,1-Preload,32.400,17.482,4.915,0.984
Stretch3,1-Stretch,32.520,17.482,0,0.785
Stretch3,1-Stretch,32.720,17.519,0.037,1.184
Stretch3,1-Stretch,32.920,17.561,0.079,0.885
Stretch3,1-Stretch,33.120,17.604,0.122,1.582
Stretch3,1-Stretch,33.320,17.645,0.163,1.582
Stretch3,1-Stretch,33.520,17.688,0.206,1.582
Stretch3,1-Stretch,33.720,17.73,0.248,1.881
Stretch3,1-Stretch,33.920,17.771,0.289,1.881
Stretch3,1-Stretch,34.120,17.814,0.332,2.279
Stretch3,1-Stretch,34.320,17.856,0.374,1.981
Stretch3,1-Stretch,34.520,17.898,0.416,2.279
Stretch3,1-Stretch,34.720,17.94,0.458,2.379
Stretch3,1-Stretch,34.920,17.982,0.5,2.778
Stretch3,1-Stretch,35.120,18.024,0.542,3.076
Stretch3,1-Stretch,35.320,18.066,0.584,3.176
Stretch3,1-Stretch,35.520,18.108,0.626,3.276
Stretch3,1-Stretch,35.720,18.15,0.668,3.873
Stretch3,1-Stretch,35.920,18.192,0.71,3.973
Stretch3,1-Stretch,36.120,18.234,0.752,4.073
