SetName,Cycle,Time_S,Size_mm,Displacement_mm,Force_N
Stretch3,1-Preload,0.000,14.916,0,0.943
Stretch3,1-Preload,0.200,14.916,0,-0.058
Stretch3,1-Preload,0.400,14.967,0.051,0.042
Stretch3,1-Preload,0.600,15.01,0.094,-0.158
Stretch3,1-Preload,0.800,15.082,0.166,0.042
Stretch3,1-Preload,1.000,15.131,0.215,-0.358
Stretch3,1-Preload,1.200,15.185,0.269,-0.258
Stretch3,1-Preload,1.400,15.244,0.328,-0.158
Stretch3,1-Preload,1.600,15.299,0.383,0.142
Stretch3,1-Preload,1.800,15.347,0.431,-0.058
Stretch3,1-Preload,2.000,15.398,0.482,0.142
Stretch3,1-Preload,2.200,15.449,0.533,-0.158
Stretch3,1-Preload,2.400,15.5,0.584,0.042
Stretch3,1-Preload,2.600,15.548,0.632,-0.258
Stretch3,1-Preload,2.800,15.597,0.681,0.142
Stretch3,1-Preload,3.000,15.637,0.721,-0.058
Stretch3,1-Preload,3.200,15.686,0.77,0.042
Stretch3,1-Preload,3.400,15.733,0.817,0.042
Stretch3,1-Preload,3.600,15.783,0.867,0.142
Stretch3,1-Preload,3.800,15.827,0.911,-0.158
Stretch3,1-Preload,4.000,15.878,0.962,0.042
Stretch3,1-Preload,4.200,15.922,1.006,0.142
Stretch3,1-Preload,4.400,15.965,1.049,0.042
Stretch3,1-Preload,4.600,16.01,1.094,0.142
Stretch3,1-Preload,4.800,16.053,1.137,0.142
Stretch3,1-Preload,5.000,16.093,1.177,0.042
Stretch3,1-Preload,5.200,16.139,1.223,0.142
Stretch3,1-Preload,5.400,16.177,1.261,0.142
Stretch3,1-Preload,5.600,16.218,1.302,0.042
Stretch3,1-Preload,5.800,16.259,1.343,0.142
Stretch3,1-Preload,6.000,16.297,1.381,0.142
Stretch3,1-Preload,6.200,16.338,1.422,0.142
Stretch3,1-Preload,6.400,16.378,1.462,0.142
Stretch3,1-Preload,6.600,16.416,1.5,0.142
Stretch3,1-Preload,6.800,16.456,1.54,0.142
Stretch3,1-Preload,7.000,16.494,1.578,0.142
Stretch3,1-Preload,7.200,16.531,1.615,0.342
Stretch3,1-Preload,7.400,16.571,1.655,0.142
Stretch3,1-Preload,7.600,16.608,1.692,0.242
Stretch3,1-Preload,7.800,16.646,1.73,0.443
Stretch3,1-Preload,8.000,16.68,1.764,0.142
Stretch3,1-Preload,8.200,16.715,1.799,0.443
Stretch3,1-Preload,8.400,16.753,1.837,0.242
Stretch3,1-Preload,8.600,16.787,1.871,0.242
Stretch3,1-Preload,8.800,16.822,1.906,0.743
Stretch3,1-Preload,9.000,16.843,1.927,0.543
Stretch3,1-Preload,9.200,16.866,1.95,0.743
Stretch3,1-Preload,9.400,16.877,1.961,0.943
Stretch3,1-Preload,9.600,16.893,1.977,0.743
Stretch3,1-Preload,9.800,16.91,1.994,0.843
Stretch3,1-Preload,10.000,16.926,2.01,0.943
Stretch3,1-Preload,10.200,16.933,2.017,0.943
Stretch3,1-Preload,10.400,16.933,2.017,0.943
Stretch3,1-Preload,10.600,16.934,2.018,0.843
Stretch3,1-Preload,10.800,16.94,2.024,0.943
Stretch3,1-Preload,11.000,16.94,2.024,0.943
Stretch3,1-Preload,11.200,16.942,2.026,0.843
Stretch3,1-Preload,11.400,16.946,2.03,0.943
Stretch3,1-Preload,11.600,16.95,2.034,0.743
Stretch3,1-Preload,11.800,16.961,2.045,0.943
Stretch3,1-Preload,12.000,16.961,2.045,0.943
Stretch3,1-Preload,12.200,16.961,2.045,0.843
