SetName,Cycle,Time_S,Size_mm,Displacement_mm,Force_N
Stretch3,1-Preload,0.000,22,0,1.122
Stretch3,1-Preload,0.200,22,0,1.122
Stretch3,1-Preload,0.400,21.982,-0.018,1.224
Stretch3,1-Preload,0.600,21.98,-0.02,1.224
Stretch3,1-Preload,0.800,21.969,-0.031,1.122
Stretch3,1-Preload,1.000,21.96,-0.04,1.224
Stretch3,1-Preload,1.200,21.963,-0.037,1.224
Stretch3,1-Preload,1.400,21.952,-0.048,0.920
Stretch3,1-Preload,1.600,21.952,-0.048,1.224
Stretch3,1-Preload,1.800,21.956,-0.044,0.920
Stretch3,1-Preload,2.000,21.95,-0.05,1.021
Stretch3,1-Preload,2.200,21.956,-0.044,1.224
Stretch3,1-Preload,2.400,21.948,-0.052,0.920
Stretch3,1-Preload,2.600,21.943,-0.057,1.325
Stretch3,1-Preload,2.800,21.945,-0.055,1.224
Stretch3,1-Preload,3.000,21.937,-0.063,0.920
Stretch3,1-Preload,3.200,21.937,-0.063,1.224
Stretch3,1-Preload,3.400,21.941,-0.059,0.920
Stretch3,1-Preload,3.600,21.937,-0.063,1.021
Stretch3,1-Preload,3.800,21.942,-0.058,1.224
Stretch3,1-Preload,4.000,21.94,-0.06,0.819
Stretch3,1-Preload,4.200,21.937,-0.063,1.122
Stretch3,1-Preload,4.400,21.937,-0.063,1.122
Stretch3,1-Stretch,4.470,21.937,0,1.224
Stretch3,1-Stretch,4.670,21.985,0.048,1.021
Stretch3,1-Stretch,4.870,22.037,0.1,1.629
Stretch3,1-Stretch,5.070,22.09,0.153,1.629
Stretch3,1-Stretch,5.270,22.143,0.206,1.629
Stretch3,1-Stretch,5.470,22.195,0.258,1.629
Stretch3,1-Stretch,5.670,22.248,0.311,1.629
Stretch3,1-Stretch,5.870,22.301,0.364,1.629
Stretch3,1-Stretch,6.070,22.354,0.417,1.933
Stretch3,1-Stretch,6.270,22.407,0.47,1.629
Stretch3,1-Stretch,6.470,22.459,0.522,1.832
Stretch3,1-Stretch,6.670,22.512,0.575,2.034
Stretch3,1-Stretch,6.870,22.565,0.628,1.832
Stretch3,1-Stretch,7.070,22.618,0.681,2.439
Stretch3,1-Stretch,7.270,22.67,0.733,2.338
Stretch3,1-Stretch,7.470,22.723,0.786,2.439
Stretch3,1-Stretch,7.670,22.776,0.839,2.439
Stretch3,1-Stretch,7.870,22.828,0.891,2.439
Stretch3,1-Stretch,8.070,22.881,0.944,2.642
Stretch3,1-Stretch,8.270,22.934,0.997,2.642
Stretch3,1-Stretch,8.470,22.987,1.05,2.439
Stretch3,1-Stretch,8.670,23.04,1.103,2.743
Stretch3,1-Stretch,8.870,23.092,1.155,2.743
Stretch3,1-Stretch,9.070,23.145,1.208,2.946
Stretch3,1-Stretch,9.270,23.198,1.261,2.946
Stretch3,1-Stretch,9.470,23.25,1.313,3.149
Stretch3,1-Stretch,9.670,23.303,1.366,3.047
Stretch3,1-Stretch,9.870,23.356,1.419,2.845
Stretch3,1-Stretch,10.070,23.409,1.472,3.149
Stretch3,1-Stretch,10.270,23.461,1.524,3.250
Stretch3,1-Stretch,10.470,23.514,1.577,3.250
Stretch3,1-Stretch,10.670,23.567,1.63,3.250
Stretch3,1-Stretch,10.870,23.62,1.683,3.250
Stretch3,1-Stretch,11.070,23.673,1.736,3.453
Stretch3,1-Stretch,11.270,23.725,1.788,3.756
Stretch3,1-Stretch,11.470,23.778,1.841,3.554
Stretch3,1-Stretch,11.670,23.831,1.894,3.959
Stretch3,1-Stretch,11.870,23.883,1.946,4.060
Stretch3,1-Stretch,12.070,23.936,1.999,3.959
Stretch3,1-Stretch,12.270,23.989,2.052,4.060
Stretch3,1-Stretch,12.470,24.042,2.105,4.060
Stretch3,1-Stretch,12.670,24.094,2.157,4.060
Stretch3,1-Stretch,12.870,24.147,2.21,4.162
Stretch3,1-Stretch,13.070,24.2,2.263,4.466
Stretch3,1-Stretch,13.270,24.253,2.316,4.769
Stretch3,1-Stretch,13.470,24.305,2.368,4.871
Stretch3,1-Stretch,13.670,24.358,2.421,4.668
Stretch3,1-Stretch,13.870,24.411,2.474,4.769
Stretch3,1-Stretch,14.070,24.464,2.527,4.871
Stretch3,1-Stretch,14.270,24.517,2.58,4.871
Stretch3,1-Stretch,14.470,24.569,2.632,4.871
Stretch3,1-Stretch,14.670,24.622,2.685,4.972
Stretch3,1-Stretch,14.870,24.675,2.738,4.972
Stretch3,1-Stretch,15.070,24.728,2.791,4.871
Stretch3,1-Stretch,15.270,24.78,2.843,4.972
Stretch3,1-Stretch,15.470,24.833,2.896,4.871
Stretch3,1-Stretch,15.670,24.886,2.949,5.276
Stretch3,1-Stretch,15.870,24.938,3.001,4.871
Stretch3,1-Stretch,16.070,24.991,3.054,5.175
Stretch3,1-Stretch,16.270,25.044,3.107,5.580
Stretch3,1-Stretch,16.470,25.097,3.16,5.681
Stretch3,1-Stretch,16.670,25.15,3.213,5.681
Stretch3,1-Stretch,16.870,25.202,3.265,5.884
Stretch3,1-Stretch,17.070,25.255,3.318,5.884
Stretch3,1-Stretch,17.270,25.308,3.371,6.289
Stretch3,1-Stretch,17.470,25.361,3.424,6.492
Stretch3,1-Stretch,17.670,25.413,3.476,6.593
Stretch3,1-Stretch,17.870,25.466,3.529,6.593
Stretch3,1-Stretch,18.070,25.519,3.582,6.492
Stretch3,1-Stretch,18.270,25.571,3.634,6.694
Stretch3,1-Stretch,18.470,25.624,3.687,6.998
Stretch3,1-Stretch,18.670,25.677,3.74,7.201
Stretch3,1-Stretch,18.870,25.73,3.793,7.302
Stretch3,1-Stretch,19.070,25.783,3.846,7.302
Stretch3,1-Stretch,19.270,25.835,3.898,7.809
Stretch3,1-Stretch,19.470,25.888,3.951,7.707
Stretch3,1-Stretch,19.670,25.941,4.004,8.113
Stretch3,1-Stretch,19.870,25.993,4.056,8.214
Stretch3,1-Stretch,20.070,26.046,4.109,8.619
Stretch3,1-Stretch,20.270,26.099,4.162,8.720
Stretch3,1-Stretch,20.470,26.152,4.215,8.619
Stretch3,1-Stretch,20.670,26.204,4.267,8.923
Stretch3,1-Stretch,20.870,26.257,4.32,8.923
Stretch3,1-Stretch,21.070,26.31,4.373,9.227
Stretch3,1-Stretch,21.270,26.363,4.426,8.923
Stretch3,1-Stretch,21.470,26.416,4.479,9.733
Stretch3,1-Stretch,21.670,26.468,4.531,9.733
Stretch3,1-Stretch,21.870,26.521,4.584,9.835
Stretch3,1-Stretch,22.070,26.574,4.637,10.443
Stretch3,1-Stretch,22.270,26.626,4.689,10.443
Stretch3,1-Stretch,22.470,26.679,4.742,10.544
Stretch3,1-Stretch,22.670,26.732,4.795,10.544
Stretch3,1-Stretch,22.870,26.784,4.847,11.253
Stretch3,1-Stretch,23.070,26.837,4.9,11.253
Stretch3,1-Stretch,23.270,26.89,4.953,11.354
Stretch3,1-Stretch,23.470,26.943,5.006,11.962
Stretch3,1-Stretch,23.670,26.996,5.059,12.064
Stretch3,1-Stretch,23.870,27.048,5.111,12.165
Stretch3,1-Stretch,24.070,27.101,5.164,12.165
Stretch3,1-Stretch,24.270,27.154,5.217,12.570
Stretch3,1-Stretch,24.470,27.207,5.27,12.773
Stretch3,1-Stretch,24.670,27.259,5.322,12.975
Stretch3,1-Stretch,24.870,27.312,5.375,13.178
Stretch3,1-Stretch,25.070,27.365,5.428,13.482
Stretch3,1-Stretch,25.270,27.418,5.481,13.786
Stretch3,1-Stretch,25.470,27.47,5.533,13.786
Stretch3,1-Stretch,25.670,27.523,5.586,14.394
Stretch3,1-Stretch,25.870,27.576,5.639,14.292
Stretch3,1-Stretch,26.070,27.629,5.692,14.596
Stretch3,1-Stretch,26.270,27.681,5.744,15.001
Stretch3,1-Stretch,26.470,27.734,5.797,15.204
Stretch3,1-Stretch,26.670,27.787,5.85,15.407
Stretch3,1-Stretch,26.870,27.84,5.903,15.711
Stretch3,1-Stretch,27.070,27.892,5.955,15.913
Stretch3,1-Stretch,27.270,27.945,6.008,16.217
Stretch3,1-Stretch,27.470,27.998,6.061,16.318
Stretch3,1-Stretch,27.670,28.051,6.114,16.217
Stretch3,1-Stretch,27.870,28.103,6.166,17.027
Stretch3,1-Stretch,28.070,28.156,6.219,17.129
Stretch3,1-Stretch,28.270,28.209,6.272,17.331
Stretch3,1-Stretch,28.470,28.262,6.325,17.838
Stretch3,1-Stretch,28.670,28.314,6.377,17.838
Stretch3,1-Stretch,28.870,28.367,6.43,18.344
Stretch3,1-Stretch,29.070,28.42,6.483,18.446
Stretch3,1-Stretch,29.270,28.473,6.536,18.648
Stretch3,1-Stretch,29.470,28.517,6.58,19.054
Stretch3,1-Recover,29.490,28.517,6.58,19.054
Stretch3,1-Recover,29.690,28.397,6.46,15.711
Stretch3,1-Recover,29.890,28.264,6.327,12.975
Stretch3,1-Recover,30.090,28.132,6.195,11.050
Stretch3,1-Recover,30.290,28,6.063,9.227
Stretch3,1-Recover,30.490,27.867,5.93,8.315
Stretch3,1-Recover,30.690,27.735,5.798,6.897
Stretch3,1-Recover,30.890,27.603,5.666,6.086
Stretch3,1-Recover,31.090,27.471,5.534,5.073
Stretch3,1-Recover,31.290,27.338,5.401,4.871
Stretch3,1-Recover,31.490,27.206,5.269,4.466
Stretch3,1-Recover,31.690,27.074,5.137,3.655
Stretch3,1-Recover,31.890,26.942,5.005,3.250
Stretch3,1-Recover,32.090,26.809,4.872,3.250
Stretch3,1-Recover,32.290,26.677,4.74,2.743
Stretch3,1-Recover,32.490,26.545,4.608,2.439
Stretch3,1-Recover,32.690,26.412,4.475,2.237
Stretch3,1-Recover,32.890,26.28,4.343,1.933
Stretch3,1-Recover,33.090,26.148,4.211,1.629
Stretch3,1-Recover,33.290,26.016,4.079,1.629
Stretch3,1-Recover,33.490,25.883,3.946,1.325
Stretch3,1-Recover,33.690,25.751,3.814,1.122
Stretch3,1-Recover,33.890,25.619,3.682,1.224
Stretch3,1-Recover,34.090,25.487,3.55,0.819
Stretch3,1-Recover,34.290,25.354,3.417,1.021
Stretch3,1-Recover,34.490,25.222,3.285,1.122
Stretch3,1-Recover,34.690,25.09,3.153,0.819
Stretch3,1-Recover,34.890,24.957,3.02,1.122
Stretch3,1-Recover,35.090,24.825,2.888,0.920
Stretch3,1-Recover,35.290,24.693,2.756,0.920
Stretch3,1-Recover,35.490,24.561,2.624,1.325
Stretch3,1-Recover,35.690,24.428,2.491,0.819
Stretch3,1-Recover,35.890,24.296,2.359,1.021
Stretch3,1-Recover,36.090,24.164,2.227,1.122
Stretch3,1-Recover,36.290,24.032,2.095,0.819
Stretch3,1-Recover,36.490,23.899,1.962,1.122
Stretch3,1-Recover,36.690,23.767,1.83,0.920
Stretch3,1-Recover,36.890,23.635,1.698,0.920
Stretch3,1-Recover,37.090,23.503,1.566,1.021
Stretch3,1-Recover,37.290,23.37,1.433,1.224
Stretch3,1-Recover,37.490,23.238,1.301,1.224
Stretch3,1-Recover,37.690,23.106,1.169,1.021
Stretch3,1-Recover,37.890,22.973,1.036,0.920
Stretch3,1-Recover,38.090,22.841,0.904,1.021
Stretch3,1-Recover,38.290,22.709,0.772,1.122
Stretch3,1-Recover,38.490,22.577,0.64,0.920
Stretch3,1-Recover,38.690,22.444,0.507,1.122
Stretch3,1-Recover,38.890,22.312,0.375,1.224
Stretch3,1-Recover,39.090,22.18,0.243,1.122
Stretch3,1-Recover,39.290,22.047,0.11,0.920
Stretch3,1-Recover,39.490,21.937,0,0.920
Stretch3,2-Stretch,39.500,21.937,0,0.920
Stretch3,2-Stretch,39.700,21.988,0.051,1.122
Stretch3,2-Stretch,39.900,22.04,0.103,1.021
Stretch3,2-Stretch,40.100,22.093,0.156,0.920
Stretch3,2-Stretch,40.300,22.146,0.209,1.224
Stretch3,2-Stretch,40.500,22.199,0.262,0.920
Stretch3,2-Stretch,40.700,22.252,0.315,1.021
Stretch3,2-Stretch,40.900,22.304,0.367,1.122
Stretch3,2-Stretch,41.100,22.357,0.42,0.819
Stretch3,2-Stretch,41.300,22.41,0.473,1.122
Stretch3,2-Stretch,41.500,22.462,0.525,1.021
Stretch3,2-Stretch,41.700,22.515,0.578,1.021
Stretch3,2-Stretch,41.900,22.568,0.631,1.224
Stretch3,2-Stretch,42.100,22.621,0.684,0.819
Stretch3,2-Stretch,42.300,22.673,0.736,1.021
Stretch3,2-Stretch,42.500,22.726,0.789,1.224
Stretch3,2-Stretch,42.700,22.779,0.842,0.819
Stretch3,2-Stretch,42.900,22.832,0.895,1.122
Stretch3,2-Stretch,43.100,22.885,0.948,1.021
Stretch3,2-Stretch,43.300,22.937,1,0.920
Stretch3,2-Stretch,43.500,22.99,1.053,1.122
Stretch3,2-Stretch,43.700,23.043,1.106,0.920
Stretch3,2-Stretch,43.900,23.095,1.158,1.224
Stretch3,2-Stretch,44.100,23.148,1.211,1.122
Stretch3,2-Stretch,44.300,23.201,1.264,0.920
Stretch3,2-Stretch,44.500,23.253,1.316,1.122
Stretch3,2-Stretch,44.700,23.306,1.369,1.021
Stretch3,2-Stretch,44.900,23.359,1.422,0.920
Stretch3,2-Stretch,45.100,23.412,1.475,1.224
Stretch3,2-Stretch,45.300,23.465,1.528,0.920
Stretch3,2-Stretch,45.500,23.517,1.58,1.021
Stretch3,2-Stretch,45.700,23.57,1.633,1.122
Stretch3,2-Stretch,45.900,23.623,1.686,0.819
Stretch3,2-Stretch,46.100,23.676,1.739,1.122
Stretch3,2-Stretch,46.300,23.729,1.792,1.021
Stretch3,2-Stretch,46.500,23.781,1.844,1.021
Stretch3,2-Stretch,46.700,23.834,1.897,1.224
Stretch3,2-Stretch,46.900,23.886,1.949,1.021
Stretch3,2-Stretch,47.100,23.939,2.002,1.122
Stretch3,2-Stretch,47.300,23.992,2.055,1.122
Stretch3,2-Stretch,47.500,24.045,2.108,0.819
Stretch3,2-Stretch,47.700,24.098,2.161,1.224
Stretch3,2-Stretch,47.900,24.15,2.213,1.021
Stretch3,2-Stretch,48.100,24.203,2.266,1.021
Stretch3,2-Stretch,48.300,24.256,2.319,1.224
Stretch3,2-Stretch,48.500,24.309,2.372,0.819
Stretch3,2-Stretch,48.700,24.362,2.425,1.122
Stretch3,2-Stretch,48.900,24.414,2.477,1.224
Stretch3,2-Stretch,49.100,24.467,2.53,1.021
Stretch3,2-Stretch,49.300,24.519,2.582,1.629
Stretch3,2-Stretch,49.500,24.572,2.635,1.629
Stretch3,2-Stretch,49.700,24.625,2.688,1.629
Stretch3,2-Stretch,49.900,24.678,2.741,1.629
Stretch3,2-Stretch,50.100,24.731,2.794,1.325
Stretch3,2-Stretch,50.300,24.783,2.846,1.629
Stretch3,2-Stretch,50.500,24.836,2.899,1.629
Stretch3,2-Stretch,50.700,24.889,2.952,1.629
Stretch3,2-Stretch,50.900,24.942,3.005,1.629
Stretch3,2-Stretch,51.100,24.995,3.058,1.629
Stretch3,2-Stretch,51.300,25.047,3.11,1.730
Stretch3,2-Stretch,51.500,25.1,3.163,1.933
Stretch3,2-Stretch,51.700,25.152,3.215,1.629
Stretch3,2-Stretch,51.900,25.205,3.268,1.832
Stretch3,2-Stretch,52.100,25.258,3.321,1.933
Stretch3,2-Stretch,52.300,25.311,3.374,2.237
Stretch3,2-Stretch,52.500,25.363,3.426,2.439
Stretch3,2-Stretch,52.700,25.416,3.479,2.338
Stretch3,2-Stretch,52.900,25.469,3.532,2.439
Stretch3,2-Stretch,53.100,25.522,3.585,2.642
Stretch3,2-Stretch,53.300,25.575,3.638,2.439
Stretch3,2-Stretch,53.500,25.627,3.69,2.743
Stretch3,2-Stretch,53.700,25.68,3.743,2.845
Stretch3,2-Stretch,53.900,25.733,3.796,3.149
Stretch3,2-Stretch,54.100,25.786,3.849,2.845
Stretch3,2-Stretch,54.300,25.838,3.901,3.149
Stretch3,2-Stretch,54.500,25.891,3.954,3.149
Stretch3,2-Stretch,54.700,25.944,4.007,3.250
Stretch3,2-Stretch,54.900,25.996,4.059,3.250
Stretch3,2-Stretch,55.100,26.049,4.112,3.756
Stretch3,2-Stretch,55.300,26.102,4.165,3.655
Stretch3,2-Stretch,55.500,26.155,4.218,3.959
Stretch3,2-Stretch,55.700,26.208,4.271,4.060
Stretch3,2-Stretch,55.900,26.26,4.323,4.060
Stretch3,2-Stretch,56.100,26.313,4.376,4.263
Stretch3,2-Stretch,56.300,26.366,4.429,4.364
Stretch3,2-Stretch,56.500,26.419,4.482,4.769
Stretch3,2-Stretch,56.700,26.471,4.534,4.871
Stretch3,2-Stretch,56.900,26.524,4.587,4.769
