SetName,Cycle,Time_S,Size_mm,Displacement_mm,Force_N
Stretch3,1-Preload,0.000,18.94,0,0.245
Stretch3,1-Preload,0.200,18.94,0,0.245
Stretch3,1-Preload,0.400,18.972,0.032,0.245
Stretch3,1-Preload,0.600,19.008,0.068,0.245
Stretch3,1-Preload,0.800,19.045,0.105,0.245
Stretch3,1-Preload,1.000,19.081,0.141,0.345
Stretch3,1-Preload,1.200,19.119,0.179,0.245
Stretch3,1-Preload,1.400,19.153,0.213,0.245
Stretch3,1-Preload,1.600,19.189,0.249,0.245
Stretch3,1-Preload,1.800,19.223,0.283,0.245
Stretch3,1-Preload,2.000,19.258,0.318,0.245
Stretch3,1-Preload,2.200,19.294,0.354,0.345
Stretch3,1-Preload,2.400,19.331,0.391,0.345
Stretch3,1-Preload,2.600,19.367,0.427,0.245
Stretch3,1-Preload,2.800,19.4,0.46,0.245
Stretch3,1-Preload,3.000,19.437,0.497,0.245
Stretch3,1-Preload,3.200,19.473,0.533,0.345
Stretch3,1-Preload,3.400,19.508,0.568,0.345
Stretch3,1-Preload,3.600,19.544,0.604,0.345
Stretch3,1-Preload,3.800,19.581,0.641,0.245
Stretch3,1-Preload,4.000,19.613,0.673,0.345
Stretch3,1-Preload,4.200,19.648,0.708,0.444
Stretch3,1-Preload,4.400,19.685,0.745,0.345
Stretch3,1-Preload,4.600,19.718,0.778,0.444
Stretch3,1-Preload,4.800,19.755,0.815,0.544
Stretch3,1-Preload,5.000,19.788,0.848,0.245
Stretch3,1-Preload,5.200,19.824,0.884,0.743
Stretch3,1-Preload,5.400,19.853,0.913,0.345
Stretch3,1-Preload,5.600,19.882,0.942,0.544
Stretch3,1-Preload,5.800,19.912,0.972,0.544
Stretch3,1-Preload,6.000,19.94,1,0.444
Stretch3,1-Preload,6.200,19.97,1.03,0.644
Stretch3,1-Preload,6.400,20,1.06,0.544
Stretch3,1-Preload,6.600,20.026,1.086,0.544
Stretch3,1-Preload,6.800,20.057,1.117,0.843
Stretch3,1-Preload,7.000,20.081,1.141,0.444
Stretch3,1-Preload,7.200,20.109,1.169,0.444
Stretch3,1-Preload,7.400,20.14,1.2,0.743
Stretch3,1-Preload,7.600,20.167,1.227,0.444
Stretch3,1-Preload,7.800,20.201,1.261,0.743
Stretch3,1-Preload,8.000,20.23,1.29,0.345
Stretch3,1-Preload,8.200,20.262,1.322,0.245
Stretch3,1-Preload,8.400,20.292,1.352,0.843
Stretch3,1-Preload,8.600,20.322,1.382,0.444
Stretch3,1-Preload,8.800,20.351,1.411,0.544
Stretch3,1-Preload,9.000,20.384,1.444,0.444
Stretch3,1-Preload,9.200,20.415,1.475,0.444
Stretch3,1-Preload,9.400,20.442,1.502,0.942
Stretch3,1-Preload,9.600,20.47,1.53,0.544
Stretch3,1-Preload,9.800,20.493,1.553,0.743
Stretch3,1-Preload,10.000,20.519,1.579,0.942
