SetName,Cycle,Time_S,Size_mm,Displacement_mm,Force_N
Stretch3,1-Preload,0.000,15.895,0,-0.018
Stretch3,1-Preload,0.200,15.895,0,-0.120
Stretch3,1-Preload,0.400,15.933,0.038,-0.018
Stretch3,1-Preload,0.600,15.982,0.087,0.083
Stretch3,1-Preload,0.800,16.031,0.136,-0.322
Stretch3,1-Preload,1.000,16.079,0.184,0.083
Stretch3,1-Preload,1.200,16.126,0.231,0.184
Stretch3,1-Preload,1.400,16.164,0.269,-0.120
Stretch3,1-Preload,1.600,16.212,0.317,0.083
Stretch3,1-Preload,1.800,16.255,0.36,-0.221
Stretch3,1-Preload,2.000,16.298,0.403,0.083
Stretch3,1-Preload,2.200,16.343,0.448,0.083
Stretch3,1-Preload,2.400,16.382,0.487,-0.221
Stretch3,1-Preload,2.600,16.427,0.532,0.083
Stretch3,1-Preload,2.800,16.478,0.583,0.083
Stretch3,1-Preload,3.000,16.517,0.622,0.184
Stretch3,1-Preload,3.200,16.555,0.66,0.286
Stretch3,1-Preload,3.400,16.599,0.704,-0.221
Stretch3,1-Preload,3.600,16.64,0.745,0.083
Stretch3,1-Preload,3.800,16.69,0.795,0.184
Stretch3,1-Preload,4.000,16.732,0.837,-0.120
Stretch3,1-Preload,4.200,16.773,0.878,0.083
Stretch3,1-Preload,4.400,16.82,0.925,0.083
Stretch3,1-Preload,4.600,16.858,0.963,-0.120
Stretch3,1-Preload,4.800,16.91,1.015,0.083
Stretch3,1-Preload,5.000,16.956,1.061,-0.120
Stretch3,1-Preload,5.200,17,1.105,-0.018
Stretch3,1-Preload,5.400,17.048,1.153,0.286
Stretch3,1-Preload,5.600,17.088,1.193,-0.221
Stretch3,1-Preload,5.800,17.139,1.244,0.083
Stretch3,1-Preload,6.000,17.194,1.299,0.083
Stretch3,1-Preload,6.200,17.23,1.335,-0.221
Stretch3,1-Preload,6.400,17.277,1.382,-0.018
Stretch3,1-Preload,6.600,17.32,1.425,-0.120
Stretch3,1-Preload,6.800,17.362,1.467,-0.018
Stretch3,1-Preload,7.000,17.405,1.51,0.184
Stretch3,1-Preload,7.200,17.448,1.553,-0.120
Stretch3,1-Preload,7.400,17.492,1.597,0.184
Stretch3,1-Preload,7.600,17.54,1.645,0.184
Stretch3,1-Preload,7.800,17.577,1.682,0.083
Stretch3,1-Preload,8.000,17.621,1.726,0.286
Stretch3,1-Preload,8.200,17.657,1.762,-0.018
Stretch3,1-Preload,8.400,17.695,1.8,0.083
Stretch3,1-Preload,8.600,17.745,1.85,0.184
Stretch3,1-Preload,8.800,17.781,1.886,-0.322
Stretch3,1-Preload,9.000,17.83,1.935,0.286
Stretch3,1-Preload,9.200,17.879,1.984,0.083
Stretch3,1-Preload,9.400,17.919,2.024,-0.322
Stretch3,1-Preload,9.600,17.977,2.082,0.184
Stretch3,1-Preload,9.800,18.015,2.12,-0.221
Stretch3,1-Preload,10.000,18.061,2.166,-0.120
Stretch3,1-Preload,10.200,18.112,2.217,0.083
Stretch3,1-Preload,10.400,18.147,2.252,-0.120
Stretch3,1-Preload,10.600,18.193,2.298,0.286
Stretch3,1-Preload,10.800,18.231,2.336,0.286
Stretch3,1-Preload,11.000,18.268,2.373,-0.018
Stretch3,1-Preload,11.200,18.306,2.411,0.184
Stretch3,1-Preload,11.400,18.342,2.447,-0.018
Stretch3,1-Preload,11.600,18.381,2.486,0.083
Stretch3,1-Preload,11.800,18.419,2.524,0.387
Stretch3,1-Preload,12.000,18.454,2.559,0.184
Stretch3,1-Preload,12.200,18.492,2.597,0.286
Stretch3,1-Preload,12.400,18.53,2.635,0.387
Stretch3,1-Preload,12.600,18.564,2.669,0.488
Stretch3,1-Preload,12.800,18.598,2.703,0.387
Stretch3,1-Preload,13.000,18.632,2.737,0.083
Stretch3,1-Preload,13.200,18.669,2.774,0.387
Stretch3,1-Preload,13.400,18.705,2.81,0.387
Stretch3,1-Preload,13.600,18.742,2.847,0.488
Stretch3,1-Preload,13.800,18.774,2.879,0.488
Stretch3,1-Preload,14.000,18.807,2.912,0.286
Stretch3,1-Preload,14.200,18.841,2.946,0.387
Stretch3,1-Preload,14.400,18.875,2.98,0.488
Stretch3,1-Preload,14.600,18.906,3.011,0.488
Stretch3,1-Preload,14.800,18.936,3.041,0.488
Stretch3,1-Preload,15.000,18.968,3.073,0.488
Stretch3,1-Preload,15.200,19,3.105,0.488
Stretch3,1-Preload,15.400,19.034,3.139,0.387
Stretch3,1-Preload,15.600,19.069,3.174,0.488
Stretch3,1-Preload,15.800,19.101,3.206,0.488
Stretch3,1-Preload,16.000,19.132,3.237,0.488
Stretch3,1-Preload,16.200,19.161,3.266,0.488
Stretch3,1-Preload,16.400,19.191,3.296,0.488
Stretch3,1-Preload,16.600,19.223,3.328,0.488
Stretch3,1-Preload,16.800,19.255,3.36,0.488
Stretch3,1-Preload,17.000,19.287,3.392,0.488
Stretch3,1-Preload,17.200,19.317,3.422,0.488
Stretch3,1-Preload,17.400,19.347,3.452,0.488
Stretch3,1-Preload,17.600,19.38,3.485,0.488
Stretch3,1-Preload,17.800,19.409,3.514,0.488
Stretch3,1-Preload,18.000,19.442,3.547,0.488
Stretch3,1-Preload,18.200,19.475,3.58,0.488
Stretch3,1-Preload,18.400,19.505,3.61,0.488
Stretch3,1-Preload,18.600,19.538,3.643,0.488
Stretch3,1-Preload,18.800,19.571,3.676,0.488
Stretch3,1-Preload,19.000,19.601,3.706,0.488
Stretch3,1-Preload,19.200,19.633,3.738,0.488
Stretch3,1-Preload,19.400,19.666,3.771,0.488
Stretch3,1-Preload,19.600,19.698,3.803,0.488
Stretch3,1-Preload,19.800,19.728,3.833,0.488
Stretch3,1-Preload,20.000,19.761,3.866,0.488
Stretch3,1-Preload,20.200,19.787,3.892,0.590
Stretch3,1-Preload,20.400,19.817,3.922,0.488
Stretch3,1-Preload,20.600,19.849,3.954,0.488
Stretch3,1-Preload,20.800,19.877,3.982,0.590
Stretch3,1-Preload,21.000,19.903,4.008,0.488
Stretch3,1-Preload,21.200,19.926,4.031,0.590
Stretch3,1-Preload,21.400,19.954,4.059,0.792
Stretch3,1-Preload,21.600,19.975,4.08,0.488
Stretch3,1-Preload,21.800,19.999,4.104,0.691
Stretch3,1-Preload,22.000,20.025,4.13,0.691
Stretch3,1-Preload,22.200,20.043,4.148,0.488
Stretch3,1-Preload,22.400,20.067,4.172,0.792
Stretch3,1-Preload,22.600,20.091,4.196,0.590
Stretch3,1-Preload,22.800,20.107,4.212,0.590
Stretch3,1-Preload,23.000,20.131,4.236,0.894
Stretch3,1-Preload,23.200,20.148,4.253,0.488
Stretch3,1-Preload,23.400,20.168,4.273,0.691
Stretch3,1-Preload,23.600,20.192,4.297,0.792
Stretch3,1-Preload,23.800,20.206,4.311,0.488
Stretch3,1-Preload,24.000,20.228,4.333,0.792
Stretch3,1-Preload,24.200,20.252,4.357,0.590
Stretch3,1-Preload,24.400,20.268,4.373,0.590
Stretch3,1-Preload,24.600,20.291,4.396,0.894
Stretch3,1-Preload,24.800,20.304,4.409,0.590
Stretch3,1-Preload,25.000,20.32,4.425,0.792
Stretch3,1-Preload,25.200,20.343,4.448,0.894
Stretch3,1-Preload,25.400,20.353,4.458,0.590
Stretch3,1-Preload,25.600,20.37,4.475,0.894
Stretch3,1-Preload,25.800,20.387,4.492,0.590
Stretch3,1-Preload,26.000,20.4,4.505,0.894
Stretch3,1-Preload,26.200,20.41,4.515,0.894
Stretch3,1-Preload,26.400,20.423,4.528,0.590
Stretch3,1-Preload,26.600,20.434,4.539,0.995
Stretch3,1-Preload,26.800,20.447,4.552,0.894
Stretch3,1-Preload,27.000,20.447,4.552,0.894
Stretch3,1-Preload,27.200,20.453,4.558,0.792
Stretch3,1-Preload,27.400,20.47,4.575,0.691
Stretch3,1-Preload,27.600,20.471,4.576,0.792
Stretch3,1-Preload,27.800,20.486,4.591,0.995
Stretch3,1-Preload,28.000,20.486,4.591,0.792
Stretch3,1-Preload,28.200,20.488,4.593,0.894
Stretch3,1-Preload,28.400,20.506,4.611,0.894
Stretch3,1-Preload,28.600,20.5,4.605,0.995
Stretch3,1-Preload,28.800,20.511,4.616,1.096
Stretch3,1-Preload,29.000,20.516,4.621,0.691
Stretch3,1-Preload,29.200,20.517,4.622,0.792
Stretch3,1-Preload,29.400,20.529,4.634,0.995
Stretch3,1-Stretch,29.590,20.529,0,0.894
