SetName,Cycle,Time_S,Size_mm,Displacement_mm,Force_N
Stretch3,1-Preload,0.000,18.463,0,0.003
Stretch3,1-Preload,0.200,18.463,0,0.003
Stretch3,1-Preload,0.400,18.503,0.04,0.003
Stretch3,1-Preload,0.600,18.549,0.086,0.003
Stretch3,1-Preload,0.800,18.593,0.13,0.003
Stretch3,1-Preload,1.000,18.635,0.172,0.003
Stretch3,1-Preload,1.200,18.681,0.218,0.003
Stretch3,1-Preload,1.400,18.725,0.262,0.003
Stretch3,1-Preload,1.600,18.767,0.304,0.003
Stretch3,1-Preload,1.800,18.813,0.35,0.003
Stretch3,1-Preload,2.000,18.854,0.391,0.203
Stretch3,1-Preload,2.200,18.893,0.43,0.203
Stretch3,1-Preload,2.400,18.931,0.468,0.103
Stretch3,1-Preload,2.600,18.971,0.508,0.404
Stretch3,1-Preload,2.800,19.009,0.546,0.103
Stretch3,1-Preload,3.000,19.048,0.585,0.203
Stretch3,1-Preload,3.200,19.086,0.623,0.404
Stretch3,1-Preload,3.400,19.126,0.663,0.103
Stretch3,1-Preload,3.600,19.165,0.702,0.303
Stretch3,1-Preload,3.800,19.196,0.733,0.704
Stretch3,1-Preload,4.000,19.219,0.756,0.704
Stretch3,1-Preload,4.200,19.242,0.779,0.704
Stretch3,1-Preload,4.400,19.259,0.796,0.604
Stretch3,1-Preload,4.600,19.278,0.815,0.804
Stretch3,1-Preload,4.800,19.294,0.831,0.604
Stretch3,1-Preload,5.000,19.312,0.849,0.804
Stretch3,1-Preload,5.200,19.327,0.864,0.804
Stretch3,1-Preload,5.400,19.341,0.878,0.704
Stretch3,1-Preload,5.600,19.358,0.895,0.804
Stretch3,1-Preload,5.800,19.375,0.912,0.804
Stretch3,1-Preload,6.000,19.391,0.928,0.804
Stretch3,1-Preload,6.200,19.408,0.945,0.804
Stretch3,1-Preload,6.400,19.422,0.959,0.804
Stretch3,1-Preload,6.600,19.437,0.974,0.804
Stretch3,1-Preload,6.800,19.452,0.989,0.804
Stretch3,1-Preload,7.000,19.467,1.004,0.704
Stretch3,1-Preload,7.200,19.477,1.014,0.804
Stretch3,1-Preload,7.400,19.488,1.025,0.904
Stretch3,1-Preload,7.600,19.502,1.039,0.804
Stretch3,1-Preload,7.800,19.515,1.052,0.804
Stretch3,1-Preload,8.000,19.529,1.066,0.804
Stretch3,1-Preload,8.200,19.534,1.071,0.804
Stretch3,1-Preload,8.400,19.539,1.076,1.004
Stretch3,1-Stretch,8.460,19.539,0,0.804
Stretch3,1-Stretch,8.660,19.58,0.041,0.804
Stretch3,1-Stretch,8.860,19.627,0.088,0.804
Stretch3,1-Stretch,9.060,19.674,0.135,0.804
Stretch3,1-Stretch,9.260,19.721,0.182,1.004
Stretch3,1-Stretch,9.460,19.768,0.229,1.305
Stretch3,1-Stretch,9.660,19.815,0.276,1.205
Stretch3,1-Stretch,9.860,19.862,0.323,1.405
Stretch3,1-Stretch,10.060,19.909,0.37,1.405
Stretch3,1-Stretch,10.260,19.956,0.417,1.405
Stretch3,1-Stretch,10.460,20.003,0.464,1.605
Stretch3,1-Stretch,10.660,20.05,0.511,1.605
Stretch3,1-Stretch,10.860,20.097,0.558,1.605
Stretch3,1-Stretch,11.060,20.144,0.605,2.306
Stretch3,1-Stretch,11.260,20.191,0.652,2.006
Stretch3,1-Stretch,11.460,20.238,0.699,2.206
Stretch3,1-Stretch,11.660,20.285,0.746,2.306
Stretch3,1-Stretch,11.860,20.332,0.793,2.406
Stretch3,1-Stretch,12.060,20.379,0.84,2.406
Stretch3,1-Stretch,12.260,20.426,0.887,2.606
Stretch3,1-Stretch,12.460,20.473,0.934,2.606
Stretch3,1-Stretch,12.660,20.52,0.981,2.807
Stretch3,1-Stretch,12.860,20.567,1.028,2.807
Stretch3,1-Stretch,13.060,20.614,1.075,2.606
Stretch3,1-Stretch,13.260,20.661,1.122,2.907
Stretch3,1-Stretch,13.460,20.708,1.169,3.207
Stretch3,1-Stretch,13.660,20.755,1.216,3.207
Stretch3,1-Stretch,13.860,20.802,1.263,3.507
Stretch3,1-Stretch,14.060,20.849,1.31,3.608
Stretch3,1-Stretch,14.260,20.896,1.357,4.008
Stretch3,1-Stretch,14.460,20.943,1.404,4.308
Stretch3,1-Stretch,14.660,20.99,1.451,4.208
Stretch3,1-Stretch,14.860,21.037,1.498,4.609
Stretch3,1-Stretch,15.060,21.084,1.545,4.609
Stretch3,1-Stretch,15.260,21.131,1.592,5.109
Stretch3,1-Stretch,15.460,21.178,1.639,5.310
Stretch3,1-Stretch,15.660,21.225,1.686,5.510
Stretch3,1-Stretch,15.860,21.272,1.733,6.211
Stretch3,1-Stretch,16.060,21.319,1.78,6.011
Stretch3,1-Stretch,16.260,21.366,1.827,6.211
Stretch3,1-Stretch,16.460,21.413,1.874,6.411
Stretch3,1-Stretch,16.660,21.46,1.921,6.812
Stretch3,1-Stretch,16.860,21.507,1.968,7.212
Stretch3,1-Stretch,17.060,21.554,2.015,7.412
Stretch3,1-Stretch,17.260,21.601,2.062,7.913
Stretch3,1-Stretch,17.460,21.648,2.109,8.013
Stretch3,1-Stretch,17.660,21.695,2.156,8.414
Stretch3,1-Stretch,17.860,21.742,2.203,8.814
Stretch3,1-Stretch,18.060,21.789,2.25,9.415
Stretch3,1-Stretch,18.260,21.836,2.297,9.615
Stretch3,1-Stretch,18.460,21.883,2.344,10.316
Stretch3,1-Stretch,18.660,21.929,2.39,10.216
Stretch3,1-Stretch,18.860,21.977,2.438,10.817
Stretch3,1-Stretch,19.060,22.024,2.485,11.217
Stretch3,1-Stretch,19.260,22.071,2.532,11.718
Stretch3,1-Stretch,19.460,22.118,2.579,11.918
Stretch3,1-Stretch,19.660,22.164,2.625,12.619
Stretch3,1-Stretch,19.860,22.212,2.673,12.919
Stretch3,1-Stretch,20.060,22.259,2.72,13.620
Stretch3,1-Stretch,20.260,22.306,2.767,13.720
Stretch3,1-Stretch,20.460,22.353,2.814,14.321
Stretch3,1-Stretch,20.660,22.399,2.86,14.421
Stretch3,1-Stretch,20.860,22.447,2.908,15.523
Stretch3,1-Stretch,21.060,22.493,2.954,15.923
Stretch3,1-Stretch,21.260,22.541,3.002,16.524
Stretch3,1-Stretch,21.460,22.588,3.049,16.924
Stretch3,1-Stretch,21.660,22.634,3.095,17.425
Stretch3,1-Stretch,21.860,22.682,3.143,17.826
Stretch3,1-Stretch,22.060,22.728,3.189,18.426
Stretch3,1-Stretch,22.260,22.776,3.237,19.227
Stretch3,1-Stretch,22.460,22.822,3.283,19.628
Stretch3,1-Stretch,22.660,22.869,3.33,20.129
Stretch3,1-Stretch,22.860,22.917,3.378,20.829
Stretch3,1-Stretch,23.060,22.963,3.424,21.130
Stretch3,1-Stretch,23.260,23.011,3.472,21.630
Stretch3,1-Stretch,23.460,23.057,3.518,22.431
Stretch3,1-Stretch,23.660,23.104,3.565,22.832
Stretch3,1-Stretch,23.860,23.151,3.612,23.833
Stretch3,1-Stretch,24.060,23.198,3.659,24.334
Stretch3,1-Stretch,24.260,23.246,3.707,24.534
Stretch3,1-Stretch,24.460,23.292,3.753,25.235
Stretch3,1-Stretch,24.660,23.339,3.8,26.136
Stretch3,1-Stretch,24.860,23.386,3.847,26.436
Stretch3,1-Stretch,25.060,23.433,3.894,27.238
Stretch3,1-Stretch,25.260,23.48,3.941,28.039
Stretch3,1-Stretch,25.460,23.527,3.988,28.239
Stretch3,1-Stretch,25.660,23.574,4.035,29.040
Stretch3,1-Stretch,25.860,23.621,4.082,29.741
Stretch3,1-Stretch,26.060,23.668,4.129,30.442
Stretch3,1-Stretch,26.260,23.715,4.176,30.942
Stretch3,1-Stretch,26.460,23.762,4.223,32.044
Stretch3,1-Stretch,26.660,23.809,4.27,32.144
Stretch3,1-Stretch,26.860,23.856,4.317,33.145
Stretch3,1-Stretch,27.060,23.903,4.364,33.746
Stretch3,1-Stretch,27.260,23.95,4.411,34.547
Stretch3,1-Stretch,27.460,23.997,4.458,35.348
Stretch3,1-Stretch,27.660,24.044,4.505,35.748
Stretch3,1-Stretch,27.860,24.091,4.552,36.750
Stretch3,1-Stretch,28.060,24.138,4.599,37.551
Stretch3,1-Stretch,28.260,24.185,4.646,38.151
Stretch3,1-Stretch,28.460,24.232,4.693,38.852
Stretch3,1-Stretch,28.660,24.279,4.74,39.253
Stretch3,1-Stretch,28.860,24.326,4.787,40.454
Stretch3,1-Stretch,29.060,24.373,4.834,41.055
Stretch3,1-Stretch,29.260,24.42,4.881,42.156
Stretch3,1-Stretch,29.460,24.467,4.928,42.757
Stretch3,1-Stretch,29.660,24.514,4.975,43.258
Stretch3,1-Stretch,29.860,24.561,5.022,44.459
Stretch3,1-Stretch,30.060,24.608,5.069,45.060
Stretch3,1-Stretch,30.260,24.655,5.116,46.362
Stretch3,1-Stretch,30.460,24.702,5.163,46.762
Stretch3,1-Stretch,30.660,24.749,5.21,47.663
Stretch3,1-Stretch,30.860,24.796,5.257,48.765
Stretch3,1-Stretch,31.060,24.843,5.304,49.466
Stretch3,1-Stretch,31.260,24.89,5.351,50.066
Stretch3,1-Stretch,31.460,24.937,5.398,51.268
Stretch3,1-Stretch,31.660,24.984,5.445,52.169
Stretch3,1-Stretch,31.860,25.031,5.492,53.271
Stretch3,1-Stretch,32.060,25.078,5.539,53.771
Stretch3,1-Stretch,32.260,25.125,5.586,54.672
Stretch3,1-Stretch,32.460,25.172,5.633,55.874
Stretch3,1-Stretch,32.660,25.219,5.68,56.575
Stretch3,1-Stretch,32.860,25.266,5.727,57.776
Stretch3,1-Stretch,33.060,25.313,5.774,58.477
Stretch3,1-Stretch,33.260,25.36,5.821,59.679
Stretch3,1-Stretch,33.460,25.401,5.862,60.680
Stretch3,1-Recover,33.490,25.401,5.862,60.380
Stretch3,1-Recover,33.690,25.288,5.749,51.268
Stretch3,1-Recover,33.890,25.17,5.631,43.058
Stretch3,1-Recover,34.090,25.053,5.514,36.249
Stretch3,1-Recover,34.290,24.934,5.395,30.542
Stretch3,1-Recover,34.490,24.817,5.278,25.535
Stretch3,1-Recover,34.690,24.699,5.16,21.430
Stretch3,1-Recover,34.890,24.581,5.042,18.026
Stretch3,1-Recover,35.090,24.463,4.924,15.022
Stretch3,1-Recover,35.290,24.345,4.806,12.519
Stretch3,1-Recover,35.490,24.228,4.689,10.116
Stretch3,1-Recover,35.690,24.109,4.57,8.414
Stretch3,1-Recover,35.890,23.992,4.453,6.712
Stretch3,1-Recover,36.090,23.874,4.335,5.410
Stretch3,1-Recover,36.290,23.756,4.217,4.409
Stretch3,1-Recover,36.490,23.638,4.099,3.307
Stretch3,1-Recover,36.690,23.521,3.982,2.506
Stretch3,1-Recover,36.890,23.403,3.864,2.306
Stretch3,1-Recover,37.090,23.285,3.746,1.605
Stretch3,1-Recover,37.290,23.167,3.628,1.505
Stretch3,1-Recover,37.490,23.049,3.51,0.904
Stretch3,1-Recover,37.690,22.931,3.392,0.804
Stretch3,1-Recover,37.890,22.814,3.275,0.504
Stretch3,1-Recover,38.090,22.696,3.157,0.404
Stretch3,1-Recover,38.290,22.578,3.039,0.003
Stretch3,1-Recover,38.490,22.46,2.921,0.203
Stretch3,1-Recover,38.690,22.342,2.803,0.103
Stretch3,1-Recover,38.890,22.225,2.686,0.003
Stretch3,1-Recover,39.090,22.106,2.567,0.003
Stretch3,1-Recover,39.290,21.989,2.45,0.003
Stretch3,1-Recover,39.490,21.871,2.332,0.003
Stretch3,1-Recover,39.690,21.753,2.214,0.003
Stretch3,1-Recover,39.890,21.635,2.096,-0.097
Stretch3,1-Recover,40.090,21.518,1.979,-0.297
Stretch3,1-Recover,40.290,21.4,1.861,-0.097
Stretch3,1-Recover,40.490,21.282,1.743,-0.097
Stretch3,1-Recover,40.690,21.164,1.625,-0.297
Stretch3,1-Recover,40.890,21.046,1.507,-0.398
Stretch3,1-Recover,41.090,20.928,1.389,-0.498
Stretch3,1-Recover,41.290,20.81,1.271,-0.398
Stretch3,1-Recover,41.490,20.693,1.154,-0.698
Stretch3,1-Recover,41.690,20.575,1.036,-0.398
Stretch3,1-Recover,41.890,20.457,0.918,-0.297
Stretch3,1-Recover,42.090,20.339,0.8,-0.398
Stretch3,1-Recover,42.290,20.221,0.682,-0.097
Stretch3,1-Recover,42.490,20.103,0.564,-0.598
Stretch3,1-Recover,42.690,19.986,0.447,-0.498
Stretch3,1-Recover,42.890,19.868,0.329,-0.297
Stretch3,1-Recover,43.090,19.75,0.211,-0.398
Stretch3,1-Recover,43.290,19.632,0.093,-0.297
Stretch3,1-Recover,43.490,19.539,0,-0.398
Stretch3,2-Stretch,43.500,19.539,0,-0.398
Stretch3,2-Stretch,43.700,19.584,0.045,-0.598
Stretch3,2-Stretch,43.900,19.631,0.092,-0.197
Stretch3,2-Stretch,44.100,19.678,0.139,-0.498
Stretch3,2-Stretch,44.300,19.725,0.186,-0.297
Stretch3,2-Stretch,44.500,19.772,0.233,-0.398
Stretch3,2-Stretch,44.700,19.819,0.28,-0.598
Stretch3,2-Stretch,44.900,19.866,0.327,-0.297
Stretch3,2-Stretch,45.100,19.913,0.374,-0.297
Stretch3,2-Stretch,45.300,19.96,0.421,0.003
Stretch3,2-Stretch,45.500,20.007,0.468,-0.097
Stretch3,2-Stretch,45.700,20.054,0.515,-0.498
Stretch3,2-Stretch,45.900,20.101,0.562,-0.297
Stretch3,2-Stretch,46.100,20.148,0.609,-0.297
Stretch3,2-Stretch,46.300,20.195,0.656,-0.197
Stretch3,2-Stretch,46.500,20.242,0.703,-0.097
Stretch3,2-Stretch,46.700,20.289,0.75,-0.197
Stretch3,2-Stretch,46.900,20.336,0.797,-0.097
Stretch3,2-Stretch,47.100,20.383,0.844,0.003
Stretch3,2-Stretch,47.300,20.43,0.891,0.003
Stretch3,2-Stretch,47.500,20.477,0.938,-0.097
Stretch3,2-Stretch,47.700,20.524,0.985,-0.097
Stretch3,2-Stretch,47.900,20.571,1.032,-0.097
Stretch3,2-Stretch,48.100,20.618,1.079,-0.097
Stretch3,2-Stretch,48.300,20.665,1.126,0.003
Stretch3,2-Stretch,48.500,20.712,1.173,0.003
Stretch3,2-Stretch,48.700,20.759,1.22,0.003
Stretch3,2-Stretch,48.900,20.806,1.267,-0.297
Stretch3,2-Stretch,49.100,20.853,1.314,-0.097
Stretch3,2-Stretch,49.300,20.9,1.361,0.003
Stretch3,2-Stretch,49.500,20.947,1.408,0.003
Stretch3,2-Stretch,49.700,20.994,1.455,0.003
Stretch3,2-Stretch,49.900,21.041,1.502,-0.097
Stretch3,2-Stretch,50.100,21.088,1.549,0.003
Stretch3,2-Stretch,50.300,21.135,1.596,0.003
Stretch3,2-Stretch,50.500,21.182,1.643,0.003
Stretch3,2-Stretch,50.700,21.229,1.69,0.003
Stretch3,2-Stretch,50.900,21.276,1.737,0.003
Stretch3,2-Stretch,51.100,21.323,1.784,0.003
Stretch3,2-Stretch,51.300,21.369,1.83,0.003
Stretch3,2-Stretch,51.500,21.417,1.878,0.003
Stretch3,2-Stretch,51.700,21.464,1.925,0.003
Stretch3,2-Stretch,51.900,21.511,1.972,0.003
Stretch3,2-Stretch,52.100,21.558,2.019,0.003
Stretch3,2-Stretch,52.300,21.604,2.065,0.003
Stretch3,2-Stretch,52.500,21.652,2.113,0.003
Stretch3,2-Stretch,52.700,21.698,2.159,0.003
Stretch3,2-Stretch,52.900,21.746,2.207,0.203
Stretch3,2-Stretch,53.100,21.793,2.254,0.103
Stretch3,2-Stretch,53.300,21.839,2.3,0.003
Stretch3,2-Stretch,53.500,21.887,2.348,0.303
Stretch3,2-Stretch,53.700,21.933,2.394,0.203
Stretch3,2-Stretch,53.900,21.981,2.442,0.103
Stretch3,2-Stretch,54.100,22.028,2.489,0.404
Stretch3,2-Stretch,54.300,22.074,2.535,0.404
Stretch3,2-Stretch,54.500,22.122,2.583,0.604
Stretch3,2-Stretch,54.700,22.168,2.629,0.704
Stretch3,2-Stretch,54.900,22.216,2.677,0.804
Stretch3,2-Stretch,55.100,22.262,2.723,0.804
Stretch3,2-Stretch,55.300,22.309,2.77,0.804
Stretch3,2-Stretch,55.500,22.357,2.818,0.804
Stretch3,2-Stretch,55.700,22.403,2.864,0.804
Stretch3,2-Stretch,55.900,22.451,2.912,1.004
Stretch3,2-Stretch,56.100,22.497,2.958,1.305
Stretch3,2-Stretch,56.300,22.544,3.005,1.305
Stretch3,2-Stretch,56.500,22.591,3.052,1.505
Stretch3,2-Stretch,56.700,22.638,3.099,1.605
Stretch3,2-Stretch,56.900,22.686,3.147,1.805
Stretch3,2-Stretch,57.100,22.732,3.193,2.206
Stretch3,2-Stretch,57.300,22.779,3.24,2.206
Stretch3,2-Stretch,57.500,22.826,3.287,2.406
Stretch3,2-Stretch,57.700,22.873,3.334,2.907
Stretch3,2-Stretch,57.900,22.92,3.381,2.807
Stretch3,2-Stretch,58.100,22.967,3.428,2.506
Stretch3,2-Stretch,58.300,23.014,3.475,3.207
Stretch3,2-Stretch,58.500,23.061,3.522,3.407
Stretch3,2-Stretch,58.700,23.108,3.569,4.008
Stretch3,2-Stretch,58.900,23.155,3.616,4.409
Stretch3,2-Stretch,59.100,23.202,3.663,4.709
Stretch3,2-Stretch,59.300,23.249,3.71,4.809
Stretch3,2-Stretch,59.500,23.296,3.757,5.310
Stretch3,2-Stretch,59.700,23.343,3.804,6.211
Stretch3,2-Stretch,59.900,23.39,3.851,6.411
Stretch3,2-Stretch,60.100,23.437,3.898,6.411
Stretch3,2-Stretch,60.300,23.484,3.945,7.212
Stretch3,2-Stretch,60.500,23.531,3.992,7.813
Stretch3,2-Stretch,60.700,23.578,4.039,8.013
Stretch3,2-Stretch,60.900,23.625,4.086,8.814
Stretch3,2-Stretch,61.100,23.672,4.133,9.515
Stretch3,2-Stretch,61.300,23.719,4.18,9.916
Stretch3,2-Stretch,61.500,23.766,4.227,10.717
Stretch3,2-Stretch,61.700,23.813,4.274,11.518
Stretch3,2-Stretch,61.900,23.86,4.321,12.218
Stretch3,2-Stretch,62.100,23.907,4.368,13.019
Stretch3,2-Stretch,62.300,23.954,4.415,13.821
Stretch3,2-Stretch,62.500,24.001,4.462,14.521
Stretch3,2-Stretch,62.700,24.048,4.509,15.523
Stretch3,2-Stretch,62.900,24.095,4.556,16.524
Stretch3,2-Stretch,63.100,24.142,4.603,17.325
Stretch3,2-Stretch,63.300,24.189,4.65,18.126
Stretch3,2-Stretch,63.500,24.236,4.697,19.227
Stretch3,2-Stretch,63.700,24.283,4.744,20.129
Stretch3,2-Stretch,63.900,24.33,4.791,21.030
Stretch3,2-Stretch,64.100,24.377,4.838,22.331
Stretch3,2-Stretch,64.300,24.424,4.885,23.433
Stretch3,2-Stretch,64.500,24.471,4.932,24.734
Stretch3,2-Stretch,64.700,24.518,4.979,25.535
Stretch3,2-Stretch,64.900,24.565,5.026,26.837
Stretch3,2-Stretch,65.100,24.612,5.073,28.439
Stretch3,2-Stretch,65.300,24.659,5.12,29.340
Stretch3,2-Stretch,65.500,24.706,5.167,30.542
Stretch3,2-Stretch,65.700,24.753,5.214,32.044
Stretch3,2-Stretch,65.900,24.8,5.261,33.245
Stretch3,2-Stretch,66.100,24.847,5.308,34.947
Stretch3,2-Stretch,66.300,24.894,5.355,35.848
Stretch3,2-Stretch,66.500,24.941,5.402,37.250
Stretch3,2-Stretch,66.700,24.988,5.449,39.153
Stretch3,2-Stretch,66.900,25.035,5.496,40.254
Stretch3,2-Stretch,67.100,25.082,5.543,41.756
Stretch3,2-Stretch,67.300,25.129,5.59,43.158
Stretch3,2-Stretch,67.500,25.176,5.637,44.760
Stretch3,2-Stretch,67.700,25.223,5.684,46.362
Stretch3,2-Stretch,67.900,25.27,5.731,47.764
Stretch3,2-Stretch,68.100,25.317,5.778,48.965
Stretch3,2-Stretch,68.300,25.364,5.825,50.267
Stretch3,2-Stretch,68.500,25.401,5.862,51.668
Stretch3,2-Recover,68.510,25.401,5.862,51.568
Stretch3,2-Recover,68.710,25.29,5.751,43.658
Stretch3,2-Recover,68.910,25.172,5.633,36.249
Stretch3,2-Recover,69.110,25.054,5.515,30.041
Stretch3,2-Recover,69.310,24.936,5.397,25.035
Stretch3,2-Recover,69.510,24.818,5.279,20.729
Stretch3,2-Recover,69.710,24.701,5.162,17.025
Stretch3,2-Recover,69.910,24.583,5.044,14.021
Stretch3,2-Recover,70.110,24.465,4.926,11.618
Stretch3,2-Recover,70.310,24.347,4.808,9.615
Stretch3,2-Recover,70.510,24.23,4.691,7.513
Stretch3,2-Recover,70.710,24.111,4.572,6.111
Stretch3,2-Recover,70.910,23.994,4.455,4.809
Stretch3,2-Recover,71.110,23.876,4.337,3.708
Stretch3,2-Recover,71.310,23.758,4.219,2.706
Stretch3,2-Recover,71.510,23.64,4.101,2.406
Stretch3,2-Recover,71.710,23.522,3.983,1.605
Stretch3,2-Recover,71.910,23.405,3.866,1.505
Stretch3,2-Recover,72.110,23.286,3.747,0.804
Stretch3,2-Recover,72.310,23.169,3.63,0.804
Stretch3,2-Recover,72.510,23.051,3.512,0.504
Stretch3,2-Recover,72.710,22.933,3.394,0.303
Stretch3,2-Recover,72.910,22.815,3.276,0.103
Stretch3,2-Recover,73.110,22.698,3.159,0.003
Stretch3,2-Recover,73.310,22.58,3.041,0.003
Stretch3,2-Recover,73.510,22.462,2.923,0.003
Stretch3,2-Recover,73.710,22.344,2.805,0.003
Stretch3,2-Recover,73.910,22.226,2.687,0.003
Stretch3,2-Recover,74.110,22.108,2.569,0.003
Stretch3,2-Recover,74.310,21.991,2.452,0.003
Stretch3,2-Recover,74.510,21.873,2.334,-0.398
Stretch3,2-Recover,74.710,21.755,2.216,-0.398
Stretch3,2-Recover,74.910,21.637,2.098,-0.197
Stretch3,2-Recover,75.110,21.519,1.98,-0.798
Stretch3,2-Recover,75.310,21.401,1.862,-0.297
Stretch3,2-Recover,75.510,21.283,1.744,-0.398
Stretch3,2-Recover,75.710,21.166,1.627,-0.398
Stretch3,2-Recover,75.910,21.048,1.509,-0.297
Stretch3,2-Recover,76.110,20.93,1.391,-0.498
Stretch3,2-Recover,76.310,20.812,1.273,-0.297
Stretch3,2-Recover,76.510,20.695,1.156,-0.398
Stretch3,2-Recover,76.710,20.576,1.037,-0.698
Stretch3,2-Recover,76.910,20.459,0.92,-0.398
Stretch3,2-Recover,77.110,20.341,0.802,-0.398
Stretch3,2-Recover,77.310,20.223,0.684,-0.398
Stretch3,2-Recover,77.510,20.105,0.566,-0.398
Stretch3,2-Recover,77.710,19.987,0.448,-0.598
