SetName,Cycle,Time_S,Size_mm,Displacement_mm,Force_N
Stretch3,1-Preload,0.000,19.001,0,0.024
Stretch3,1-Preload,0.200,19.001,0,0.024
Stretch3,1-Preload,0.400,19.03,0.029,0.024
Stretch3,1-Preload,0.600,19.06,0.059,0.024
Stretch3,1-Preload,0.800,19.088,0.087,0.024
Stretch3,1-Preload,1.000,19.121,0.12,0.024
Stretch3,1-Preload,1.200,19.151,0.15,0.024
Stretch3,1-Preload,1.400,19.183,0.182,0.024
Stretch3,1-Preload,1.600,19.216,0.215,0.024
Stretch3,1-Preload,1.800,19.246,0.245,0.024
Stretch3,1-Preload,2.000,19.276,0.275,0.024
Stretch3,1-Preload,2.200,19.308,0.307,0.024
Stretch3,1-Preload,2.400,19.338,0.337,0.024
Stretch3,1-Preload,2.600,19.368,0.367,0.126
Stretch3,1-Preload,2.800,19.398,0.397,0.024
Stretch3,1-Preload,3.000,19.429,0.428,0.024
Stretch3,1-Preload,3.200,19.461,0.46,0.126
Stretch3,1-Preload,3.400,19.487,0.486,0.024
Stretch3,1-Preload,3.600,19.517,0.516,0.024
Stretch3,1-Preload,3.800,19.547,0.546,0.126
Stretch3,1-Preload,4.000,19.574,0.573,0.024
Stretch3,1-Preload,4.200,19.602,0.601,0.126
Stretch3,1-Preload,4.400,19.631,0.63,0.024
Stretch3,1-Preload,4.600,19.66,0.659,0.024
Stretch3,1-Preload,4.800,19.692,0.691,0.024
Stretch3,1-Preload,5.000,19.719,0.718,0.024
Stretch3,1-Preload,5.200,19.745,0.744,0.126
Stretch3,1-Preload,5.400,19.774,0.773,0.024
Stretch3,1-Preload,5.600,19.802,0.801,0.126
Stretch3,1-Preload,5.800,19.832,0.831,0.126
Stretch3,1-Preload,6.000,19.859,0.858,0.024
Stretch3,1-Preload,6.200,19.891,0.89,0.024
Stretch3,1-Preload,6.400,19.921,0.92,0.024
Stretch3,1-Preload,6.600,19.954,0.953,0.024
Stretch3,1-Preload,6.800,19.979,0.978,0.126
Stretch3,1-Preload,7.000,20.01,1.009,0.024
Stretch3,1-Preload,7.200,20.042,1.041,0.024
Stretch3,1-Preload,7.400,20.073,1.072,0.024
Stretch3,1-Preload,7.600,20.102,1.101,0.024
Stretch3,1-Preload,7.800,20.133,1.132,0.024
Stretch3,1-Preload,8.000,20.165,1.164,0.024
Stretch3,1-Preload,8.200,20.2,1.199,-0.077
Stretch3,1-Preload,8.400,20.231,1.23,0.024
Stretch3,1-Preload,8.600,20.261,1.26,0.126
Stretch3,1-Preload,8.800,20.286,1.285,0.024
Stretch3,1-Preload,9.000,20.318,1.317,0.024
Stretch3,1-Preload,9.200,20.348,1.347,0.024
Stretch3,1-Preload,9.400,20.377,1.376,0.024
Stretch3,1-Preload,9.600,20.407,1.406,0.126
Stretch3,1-Preload,9.800,20.439,1.438,-0.178
Stretch3,1-Preload,10.000,20.47,1.469,0.024
Stretch3,1-Preload,10.200,20.5,1.499,0.126
Stretch3,1-Preload,10.400,20.525,1.524,0.024
Stretch3,1-Preload,10.600,20.554,1.553,0.126
Stretch3,1-Preload,10.800,20.587,1.586,0.024
Stretch3,1-Preload,11.000,20.618,1.617,0.024
Stretch3,1-Preload,11.200,20.652,1.651,0.024
Stretch3,1-Preload,11.400,20.682,1.681,0.024
Stretch3,1-Preload,11.600,20.713,1.712,0.024
Stretch3,1-Preload,11.800,20.74,1.739,0.227
Stretch3,1-Preload,12.000,20.766,1.765,0.126
Stretch3,1-Preload,12.200,20.793,1.792,0.227
Stretch3,1-Preload,12.400,20.816,1.815,0.024
Stretch3,1-Preload,12.600,20.845,1.844,0.024
Stretch3,1-Preload,12.800,20.871,1.87,0.227
Stretch3,1-Preload,13.000,20.892,1.891,0.024
Stretch3,1-Preload,13.200,20.916,1.915,0.430
Stretch3,1-Preload,13.400,20.939,1.938,0.126
Stretch3,1-Preload,13.600,20.962,1.961,0.126
Stretch3,1-Preload,13.800,20.988,1.987,0.227
Stretch3,1-Preload,14.000,21.016,2.015,0.024
Stretch3,1-Preload,14.200,21.042,2.041,0.024
Stretch3,1-Preload,14.400,21.074,2.073,0.024
Stretch3,1-Preload,14.600,21.104,2.103,0.024
Stretch3,1-Preload,14.800,21.133,2.132,0.126
Stretch3,1-Preload,15.000,21.158,2.157,0.024
Stretch3,1-Preload,15.200,21.188,2.187,0.024
Stretch3,1-Preload,15.400,21.218,2.217,0.126
Stretch3,1-Preload,15.600,21.245,2.244,0.024
Stretch3,1-Preload,15.800,21.277,2.276,0.024
Stretch3,1-Preload,16.000,21.302,2.301,0.430
Stretch3,1-Preload,16.200,21.326,2.325,0.126
Stretch3,1-Preload,16.400,21.35,2.349,0.227
Stretch3,1-Preload,16.600,21.378,2.377,0.024
Stretch3,1-Preload,16.800,21.408,2.407,0.024
Stretch3,1-Preload,17.000,21.437,2.436,0.126
Stretch3,1-Preload,17.200,21.467,2.466,0.024
Stretch3,1-Preload,17.400,21.496,2.495,0.024
Stretch3,1-Preload,17.600,21.522,2.521,0.227
Stretch3,1-Preload,17.800,21.548,2.547,0.024
Stretch3,1-Preload,18.000,21.581,2.58,0.024
Stretch3,1-Preload,18.200,21.611,2.61,0.126
Stretch3,1-Preload,18.400,21.633,2.632,0.126
Stretch3,1-Preload,18.600,21.661,2.66,0.227
Stretch3,1-Preload,18.800,21.685,2.684,0.024
Stretch3,1-Preload,19.000,21.714,2.713,0.024
Stretch3,1-Preload,19.200,21.742,2.741,0.227
Stretch3,1-Preload,19.400,21.773,2.772,0.024
Stretch3,1-Preload,19.600,21.8,2.799,0.126
Stretch3,1-Preload,19.800,21.828,2.827,0.024
Stretch3,1-Preload,20.000,21.861,2.86,0.024
Stretch3,1-Preload,20.200,21.89,2.889,0.227
Stretch3,1-Preload,20.400,21.916,2.915,0.024
Stretch3,1-Preload,20.600,21.943,2.942,0.126
Stretch3,1-Preload,20.800,21.969,2.968,0.227
Stretch3,1-Preload,21.000,21.99,2.989,0.126
Stretch3,1-Preload,21.200,22.01,3.009,0.126
Stretch3,1-Preload,21.400,22.035,3.034,0.024
Stretch3,1-Preload,21.600,22.066,3.065,0.024
Stretch3,1-Preload,21.800,22.095,3.094,0.227
Stretch3,1-Preload,22.000,22.12,3.119,0.024
Stretch3,1-Preload,22.200,22.15,3.149,0.024
Stretch3,1-Preload,22.400,22.182,3.181,0.126
Stretch3,1-Preload,22.600,22.207,3.206,0.126
Stretch3,1-Preload,22.800,22.229,3.228,0.328
Stretch3,1-Preload,23.000,22.253,3.252,0.126
Stretch3,1-Preload,23.200,22.277,3.276,0.126
Stretch3,1-Preload,23.400,22.303,3.302,0.126
Stretch3,1-Preload,23.600,22.329,3.328,0.024
Stretch3,1-Preload,23.800,22.356,3.355,0.126
Stretch3,1-Preload,24.000,22.384,3.383,0.227
Stretch3,1-Preload,24.200,22.416,3.415,0.024
Stretch3,1-Preload,24.400,22.443,3.442,0.024
Stretch3,1-Preload,24.600,22.473,3.472,0.024
Stretch3,1-Preload,24.800,22.503,3.502,0.024
Stretch3,1-Preload,25.000,22.528,3.527,0.126
Stretch3,1-Preload,25.200,22.554,3.553,0.024
Stretch3,1-Preload,25.400,22.577,3.576,0.126
Stretch3,1-Preload,25.600,22.607,3.606,0.024
Stretch3,1-Preload,25.800,22.633,3.632,0.126
Stretch3,1-Preload,26.000,22.66,3.659,0.126
Stretch3,1-Preload,26.200,22.688,3.687,0.126
Stretch3,1-Preload,26.400,22.715,3.714,0.024
Stretch3,1-Preload,26.600,22.739,3.738,0.024
Stretch3,1-Preload,26.800,22.766,3.765,0.024
Stretch3,1-Preload,27.000,22.79,3.789,0.126
Stretch3,1-Preload,27.200,22.814,3.813,0.227
Stretch3,1-Preload,27.400,22.839,3.838,0.024
Stretch3,1-Preload,27.600,22.865,3.864,0.227
Stretch3,1-Preload,27.800,22.891,3.89,0.024
Stretch3,1-Preload,28.000,22.917,3.916,0.024
Stretch3,1-Preload,28.200,22.941,3.94,0.126
Stretch3,1-Preload,28.400,22.967,3.966,0.024
Stretch3,1-Preload,28.600,22.994,3.993,0.024
Stretch3,1-Preload,28.800,23.025,4.024,0.126
Stretch3,1-Preload,29.000,23.051,4.05,0.126
Stretch3,1-Preload,29.200,23.074,4.073,0.328
Stretch3,1-Preload,29.400,23.095,4.094,0.227
Stretch3,1-Preload,29.600,23.118,4.117,0.227
Stretch3,1-Preload,29.800,23.142,4.141,0.227
Stretch3,1-Preload,30.000,23.165,4.164,0.227
Stretch3,1-Preload,30.200,23.186,4.185,0.227
Stretch3,1-Preload,30.400,23.214,4.213,0.126
Stretch3,1-Preload,30.600,23.237,4.236,0.126
Stretch3,1-Preload,30.800,23.262,4.261,0.024
Stretch3,1-Preload,31.000,23.295,4.294,0.024
Stretch3,1-Preload,31.200,23.327,4.326,0.126
Stretch3,1-Preload,31.400,23.355,4.354,0.024
Stretch3,1-Preload,31.600,23.386,4.385,0.024
Stretch3,1-Preload,31.800,23.414,4.413,0.126
Stretch3,1-Preload,32.000,23.447,4.446,0.024
Stretch3,1-Preload,32.200,23.475,4.474,0.126
Stretch3,1-Preload,32.400,23.504,4.503,0.126
Stretch3,1-Preload,32.600,23.534,4.533,0.024
Stretch3,1-Preload,32.800,23.558,4.557,0.024
Stretch3,1-Preload,33.000,23.591,4.59,0.024
Stretch3,1-Preload,33.200,23.623,4.622,0.024
Stretch3,1-Preload,33.400,23.644,4.643,0.227
Stretch3,1-Preload,33.600,23.669,4.668,0.227
Stretch3,1-Preload,33.800,23.691,4.69,0.024
Stretch3,1-Preload,34.000,23.71,4.709,0.227
Stretch3,1-Preload,34.200,23.736,4.735,0.126
Stretch3,1-Preload,34.400,23.754,4.753,0.126
Stretch3,1-Preload,34.600,23.776,4.775,0.227
Stretch3,1-Preload,34.800,23.799,4.798,0.227
Stretch3,1-Preload,35.000,23.819,4.818,0.024
Stretch3,1-Preload,35.200,23.849,4.848,0.024
Stretch3,1-Preload,35.400,23.875,4.874,0.024
Stretch3,1-Preload,35.600,23.905,4.904,0.328
Stretch3,1-Preload,35.800,23.928,4.927,0.227
Stretch3,1-Preload,36.000,23.95,4.949,0.126
Stretch3,1-Preload,36.200,23.977,4.976,0.227
Stretch3,1-Preload,36.400,24.004,5.003,0.024
Stretch3,1-Preload,36.600,24.029,5.028,0.227
Stretch3,1-Preload,36.800,24.055,5.054,0.024
