SetName,Cycle,Time_S,Size_mm,Displacement_mm,Force_N
Stretch3,1-Preload,0.000,14.83,0,0.360
Stretch3,1-Preload,0.200,14.83,0,-0.138
Stretch3,1-Preload,0.400,14.867,0.037,0.160
Stretch3,1-Preload,0.600,14.91,0.08,0.160
Stretch3,1-Preload,0.800,14.946,0.116,-0.039
Stretch3,1-Preload,1.000,14.986,0.156,0.061
Stretch3,1-Preload,1.200,15.031,0.201,-0.039
Stretch3,1-Preload,1.400,15.068,0.238,-0.039
Stretch3,1-Preload,1.600,15.112,0.282,0.260
Stretch3,1-Preload,1.800,15.153,0.323,-0.039
Stretch3,1-Preload,2.000,15.195,0.365,-0.039
Stretch3,1-Preload,2.200,15.234,0.404,0.260
Stretch3,1-Preload,2.400,15.271,0.441,-0.138
Stretch3,1-Preload,2.600,15.314,0.484,0.061
Stretch3,1-Preload,2.800,15.358,0.528,0.160
Stretch3,1-Preload,3.000,15.393,0.563,0.061
Stretch3,1-Preload,3.200,15.436,0.606,0.260
Stretch3,1-Preload,3.400,15.477,0.647,-0.138
Stretch3,1-Preload,3.600,15.515,0.685,0.061
Stretch3,1-Preload,3.800,15.556,0.726,0.260
Stretch3,1-Preload,4.000,15.594,0.764,-0.138
Stretch3,1-Preload,4.200,15.635,0.805,0.160
Stretch3,1-Preload,4.400,15.677,0.847,0.260
Stretch3,1-Preload,4.600,15.713,0.883,-0.039
Stretch3,1-Preload,4.800,15.758,0.928,0.260
Stretch3,1-Preload,5.000,15.799,0.969,-0.138
Stretch3,1-Preload,5.200,15.838,1.008,0.061
Stretch3,1-Preload,5.400,15.883,1.053,0.160
Stretch3,1-Preload,5.600,15.92,1.09,-0.138
Stretch3,1-Preload,5.800,15.959,1.129,0.160
Stretch3,1-Preload,6.000,16.003,1.173,0.061
Stretch3,1-Preload,6.200,16.041,1.211,-0.039
Stretch3,1-Preload,6.400,16.082,1.252,0.260
Stretch3,1-Preload,6.600,16.123,1.293,-0.138
Stretch3,1-Preload,6.800,16.161,1.331,0.061
Stretch3,1-Preload,7.000,16.207,1.377,0.260
Stretch3,1-Preload,7.200,16.244,1.414,-0.039
Stretch3,1-Preload,7.400,16.284,1.454,0.160
Stretch3,1-Preload,7.600,16.328,1.498,0.061
Stretch3,1-Preload,7.800,16.364,1.534,-0.039
Stretch3,1-Preload,8.000,16.409,1.579,0.260
Stretch3,1-Preload,8.200,16.45,1.62,-0.039
Stretch3,1-Preload,8.400,16.485,1.655,0.061
Stretch3,1-Preload,8.600,16.527,1.697,0.260
Stretch3,1-Preload,8.800,16.565,1.735,-0.039
Stretch3,1-Preload,9.000,16.602,1.772,0.260
Stretch3,1-Preload,9.200,16.644,1.814,0.061
Stretch3,1-Preload,9.400,16.68,1.85,0.061
Stretch3,1-Preload,9.600,16.721,1.891,0.360
Stretch3,1-Preload,9.800,16.759,1.929,0.061
Stretch3,1-Preload,10.000,16.797,1.967,0.160
Stretch3,1-Preload,10.200,16.835,2.005,0.260
Stretch3,1-Preload,10.400,16.873,2.043,0.061
