SetName,Cycle,Time_S,Size_mm,Displacement_mm,Force_N
Stretch3,1-Preload,0.000,22.97,0,-0.016
Stretch3,1-Preload,0.200,22.97,0,0.085
Stretch3,1-Preload,0.400,23.006,0.036,-0.118
Stretch3,1-Preload,0.600,23.051,0.081,0.085
Stretch3,1-Preload,0.800,23.095,0.125,-0.118
Stretch3,1-Preload,1.000,23.132,0.162,-0.016
Stretch3,1-Preload,1.200,23.177,0.207,0.288
Stretch3,1-Preload,1.400,23.219,0.249,-0.219
Stretch3,1-Preload,1.600,23.263,0.293,0.085
Stretch3,1-Preload,1.800,23.309,0.339,0.288
Stretch3,1-Preload,2.000,23.348,0.378,-0.219
Stretch3,1-Preload,2.200,23.391,0.421,0.085
Stretch3,1-Preload,2.400,23.431,0.461,0.085
Stretch3,1-Preload,2.600,23.47,0.5,-0.016
Stretch3,1-Preload,2.800,23.518,0.548,0.186
Stretch3,1-Preload,3.000,23.553,0.583,-0.016
Stretch3,1-Preload,3.200,23.594,0.624,0.085
Stretch3,1-Preload,3.400,23.64,0.67,0.186
Stretch3,1-Preload,3.600,23.677,0.707,-0.219
Stretch3,1-Preload,3.800,23.719,0.749,0.085
Stretch3,1-Preload,4.000,23.763,0.793,-0.118
Stretch3,1-Preload,4.200,23.804,0.834,0.085
Stretch3,1-Preload,4.400,23.846,0.876,0.288
Stretch3,1-Preload,4.600,23.887,0.917,-0.118
Stretch3,1-Preload,4.800,23.926,0.956,0.186
Stretch3,1-Preload,5.000,23.97,1,0.186
Stretch3,1-Preload,5.200,24.005,1.035,-0.118
Stretch3,1-Preload,5.400,24.048,1.078,0.186
Stretch3,1-Preload,5.600,24.091,1.121,-0.016
Stretch3,1-Preload,5.800,24.132,1.162,0.085
Stretch3,1-Preload,6.000,24.175,1.205,0.186
Stretch3,1-Preload,6.200,24.217,1.247,-0.118
Stretch3,1-Preload,6.400,24.259,1.289,0.085
Stretch3,1-Preload,6.600,24.305,1.335,0.186
Stretch3,1-Preload,6.800,24.339,1.369,-0.118
Stretch3,1-Preload,7.000,24.383,1.413,0.085
Stretch3,1-Preload,7.200,24.427,1.457,-0.118
Stretch3,1-Preload,7.400,24.469,1.499,-0.016
Stretch3,1-Preload,7.600,24.514,1.544,0.186
Stretch3,1-Preload,7.800,24.556,1.586,-0.118
Stretch3,1-Preload,8.000,24.598,1.628,-0.016
Stretch3,1-Preload,8.200,24.646,1.676,0.085
Stretch3,1-Preload,8.400,24.686,1.716,-0.219
Stretch3,1-Preload,8.600,24.73,1.76,0.085
Stretch3,1-Preload,8.800,24.774,1.804,-0.118
Stretch3,1-Preload,9.000,24.814,1.844,0.085
Stretch3,1-Preload,9.200,24.863,1.893,0.288
Stretch3,1-Preload,9.400,24.904,1.934,-0.219
Stretch3,1-Preload,9.600,24.949,1.979,0.085
Stretch3,1-Preload,9.800,24.992,2.022,0.288
Stretch3,1-Preload,10.000,25.028,2.058,-0.016
Stretch3,1-Preload,10.200,25.067,2.097,0.186
Stretch3,1-Preload,10.400,25.111,2.141,0.085
Stretch3,1-Preload,10.600,25.15,2.18,0.085
Stretch3,1-Preload,10.800,25.193,2.223,0.186
Stretch3,1-Preload,11.000,25.234,2.264,-0.219
Stretch3,1-Preload,11.200,25.274,2.304,0.085
Stretch3,1-Preload,11.400,25.314,2.344,0.288
Stretch3,1-Preload,11.600,25.352,2.382,-0.118
Stretch3,1-Preload,11.800,25.397,2.427,0.186
Stretch3,1-Preload,12.000,25.44,2.47,-0.118
Stretch3,1-Preload,12.200,25.48,2.51,0.186
Stretch3,1-Preload,12.400,25.526,2.556,0.288
Stretch3,1-Preload,12.600,25.568,2.598,-0.219
Stretch3,1-Preload,12.800,25.614,2.644,0.085
Stretch3,1-Preload,13.000,25.66,2.69,0.186
Stretch3,1-Preload,13.200,25.695,2.725,-0.118
Stretch3,1-Preload,13.400,25.739,2.769,0.186
Stretch3,1-Preload,13.600,25.786,2.816,-0.118
Stretch3,1-Preload,13.800,25.826,2.856,0.186
Stretch3,1-Preload,14.000,25.864,2.894,0.186
Stretch3,1-Preload,14.200,25.903,2.933,0.085
Stretch3,1-Preload,14.400,25.942,2.972,0.389
Stretch3,1-Preload,14.600,25.983,3.013,0.085
Stretch3,1-Preload,14.800,26.021,3.051,-0.118
Stretch3,1-Preload,15.000,26.062,3.092,0.186
Stretch3,1-Preload,15.200,26.1,3.13,0.085
Stretch3,1-Preload,15.400,26.136,3.166,0.186
Stretch3,1-Preload,15.600,26.178,3.208,0.288
Stretch3,1-Preload,15.800,26.215,3.245,-0.016
Stretch3,1-Preload,16.000,26.252,3.282,0.288
Stretch3,1-Preload,16.200,26.289,3.319,0.085
Stretch3,1-Preload,16.400,26.323,3.353,0.288
Stretch3,1-Preload,16.600,26.363,3.393,0.389
Stretch3,1-Preload,16.800,26.395,3.425,0.288
Stretch3,1-Preload,17.000,26.428,3.458,0.186
Stretch3,1-Preload,17.200,26.464,3.494,0.389
Stretch3,1-Preload,17.400,26.498,3.528,0.389
Stretch3,1-Preload,17.600,26.534,3.564,0.490
Stretch3,1-Preload,17.800,26.571,3.601,0.389
Stretch3,1-Preload,18.000,26.599,3.629,0.389
Stretch3,1-Preload,18.200,26.632,3.662,0.592
Stretch3,1-Preload,18.400,26.661,3.691,0.592
Stretch3,1-Preload,18.600,26.687,3.717,0.592
Stretch3,1-Preload,18.800,26.713,3.743,0.592
Stretch3,1-Preload,19.000,26.739,3.769,0.490
Stretch3,1-Preload,19.200,26.77,3.8,0.490
Stretch3,1-Preload,19.400,26.796,3.826,0.490
Stretch3,1-Preload,19.600,26.823,3.853,0.592
Stretch3,1-Preload,19.800,26.848,3.878,0.592
Stretch3,1-Preload,20.000,26.875,3.905,0.592
Stretch3,1-Preload,20.200,26.901,3.931,0.592
Stretch3,1-Preload,20.400,26.925,3.955,0.592
Stretch3,1-Preload,20.600,26.953,3.983,0.592
Stretch3,1-Preload,20.800,26.975,4.005,0.592
Stretch3,1-Preload,21.000,27.001,4.031,0.592
Stretch3,1-Preload,21.200,27.027,4.057,0.592
Stretch3,1-Preload,21.400,27.051,4.081,0.592
Stretch3,1-Preload,21.600,27.078,4.108,0.592
Stretch3,1-Preload,21.800,27.104,4.134,0.592
Stretch3,1-Preload,22.000,27.127,4.157,0.592
Stretch3,1-Preload,22.200,27.151,4.181,0.592
Stretch3,1-Preload,22.400,27.177,4.207,0.592
Stretch3,1-Preload,22.600,27.202,4.232,0.592
Stretch3,1-Preload,22.800,27.226,4.256,0.592
Stretch3,1-Preload,23.000,27.25,4.28,0.794
Stretch3,1-Preload,23.200,27.272,4.302,0.592
Stretch3,1-Preload,23.400,27.284,4.314,0.693
Stretch3,1-Preload,23.600,27.308,4.338,0.896
Stretch3,1-Preload,23.800,27.323,4.353,0.592
Stretch3,1-Preload,24.000,27.335,4.365,0.794
Stretch3,1-Preload,24.200,27.355,4.385,0.896
Stretch3,1-Preload,24.400,27.362,4.392,0.592
Stretch3,1-Preload,24.600,27.375,4.405,0.896
Stretch3,1-Stretch,24.710,27.375,0,0.693
Stretch3,1-Stretch,24.910,27.433,0.058,0.997
Stretch3,1-Stretch,25.110,27.499,0.124,0.693
Stretch3,1-Stretch,25.310,27.564,0.189,0.997
Stretch3,1-Stretch,25.510,27.63,0.255,1.301
Stretch3,1-Stretch,25.710,27.696,0.321,1.402
Stretch3,1-Stretch,25.910,27.762,0.387,1.402
Stretch3,1-Stretch,26.110,27.828,0.453,1.605
Stretch3,1-Stretch,26.310,27.893,0.518,1.503
Stretch3,1-Stretch,26.510,27.959,0.584,2.010
Stretch3,1-Stretch,26.710,28.025,0.65,2.213
Stretch3,1-Stretch,26.910,28.091,0.716,2.010
Stretch3,1-Stretch,27.110,28.157,0.782,2.213
Stretch3,1-Stretch,27.310,28.223,0.848,2.213
Stretch3,1-Stretch,27.510,28.289,0.914,2.719
Stretch3,1-Stretch,27.710,28.354,0.979,2.820
Stretch3,1-Stretch,27.910,28.42,1.045,3.023
Stretch3,1-Stretch,28.110,28.486,1.111,3.124
Stretch3,1-Stretch,28.310,28.552,1.177,3.631
Stretch3,1-Stretch,28.510,28.618,1.243,3.833
Stretch3,1-Stretch,28.710,28.683,1.308,3.833
Stretch3,1-Stretch,28.910,28.749,1.374,3.833
Stretch3,1-Stretch,29.110,28.815,1.44,4.137
Stretch3,1-Stretch,29.310,28.881,1.506,4.644
Stretch3,1-Stretch,29.510,28.947,1.572,4.644
Stretch3,1-Stretch,29.710,29.013,1.638,5.049
Stretch3,1-Stretch,29.910,29.079,1.704,5.454
Stretch3,1-Stretch,30.110,29.144,1.769,5.657
Stretch3,1-Stretch,30.310,29.21,1.835,5.860
Stretch3,1-Stretch,30.510,29.276,1.901,6.265
Stretch3,1-Stretch,30.710,29.342,1.967,6.771
Stretch3,1-Stretch,30.910,29.408,2.033,7.075
Stretch3,1-Stretch,31.110,29.473,2.098,7.784
Stretch3,1-Stretch,31.310,29.539,2.164,7.480
Stretch3,1-Stretch,31.510,29.605,2.23,7.886
Stretch3,1-Stretch,31.710,29.671,2.296,8.493
Stretch3,1-Stretch,31.910,29.737,2.362,9.000
Stretch3,1-Stretch,32.110,29.803,2.428,9.405
Stretch3,1-Stretch,32.310,29.869,2.494,9.608
Stretch3,1-Stretch,32.510,29.934,2.559,10.216
Stretch3,1-Stretch,32.710,30,2.625,11.026
Stretch3,1-Stretch,32.910,30.066,2.691,11.229
Stretch3,1-Stretch,33.110,30.132,2.757,11.229
Stretch3,1-Stretch,33.310,30.198,2.823,11.938
Stretch3,1-Stretch,33.510,30.263,2.888,12.647
Stretch3,1-Stretch,33.710,30.329,2.954,13.052
Stretch3,1-Stretch,33.910,30.395,3.02,13.559
Stretch3,1-Stretch,34.110,30.461,3.086,14.167
Stretch3,1-Stretch,34.310,30.527,3.152,14.876
Stretch3,1-Stretch,34.510,30.593,3.218,15.180
Stretch3,1-Stretch,34.710,30.659,3.284,15.990
Stretch3,1-Stretch,34.910,30.724,3.349,16.801
Stretch3,1-Stretch,35.110,30.79,3.415,17.206
Stretch3,1-Stretch,35.310,30.856,3.481,18.219
Stretch3,1-Stretch,35.510,30.922,3.547,18.827
Stretch3,1-Stretch,35.710,30.988,3.613,19.029
Stretch3,1-Stretch,35.910,31.053,3.678,19.941
Stretch3,1-Stretch,36.110,31.119,3.744,20.650
Stretch3,1-Stretch,36.310,31.185,3.81,21.461
Stretch3,1-Stretch,36.510,31.251,3.876,22.271
Stretch3,1-Stretch,36.710,31.317,3.942,22.778
Stretch3,1-Stretch,36.910,31.383,4.008,23.284
Stretch3,1-Stretch,37.110,31.449,4.074,24.297
Stretch3,1-Stretch,37.310,31.514,4.139,25.108
Stretch3,1-Stretch,37.510,31.58,4.205,26.019
Stretch3,1-Stretch,37.710,31.646,4.271,26.627
