SetName,Cycle,Time_S,Size_mm,Displacement_mm,Force_N
Stretch4,1-Preload,0.000,10.299,0,-0.013
Stretch4,1-Preload,0.200,10.299,0,-0.013
Stretch4,1-Preload,0.400,10.339,0.04,-0.013
Stretch4,1-Preload,0.600,10.385,0.086,-0.013
Stretch4,1-Preload,0.800,10.428,0.129,-0.013
Stretch4,1-Preload,1.000,10.47,0.171,0.088
Stretch4,1-Preload,1.200,10.513,0.214,0.088
Stretch4,1-Preload,1.400,10.557,0.258,-0.013
Stretch4,1-Preload,1.600,10.599,0.3,0.088
Stretch4,1-Preload,1.800,10.64,0.341,-0.013
Stretch4,1-Preload,2.000,10.681,0.382,0.189
Stretch4,1-Preload,2.200,10.721,0.422,0.088
Stretch4,1-Preload,2.400,10.754,0.455,0.290
Stretch4,1-Preload,2.600,10.794,0.495,0.391
Stretch4,1-Preload,2.800,10.827,0.528,0.290
Stretch4,1-Preload,3.000,10.859,0.56,0.594
Stretch4,1-Preload,3.200,10.89,0.591,0.391
Stretch4,1-Preload,3.400,10.919,0.62,0.492
Stretch4,1-Preload,3.600,10.949,0.65,0.594
Stretch4,1-Preload,3.800,10.975,0.676,0.290
Stretch4,1-Preload,4.000,11.006,0.707,0.695
Stretch4,1-Preload,4.200,11.035,0.736,0.492
Stretch4,1-Preload,4.400,11.06,0.761,0.391
Stretch4,1-Preload,4.600,11.091,0.792,0.695
Stretch4,1-Preload,4.800,11.122,0.823,0.391
Stretch4,1-Preload,5.000,11.147,0.848,0.594
Stretch4,1-Preload,5.200,11.177,0.878,0.695
Stretch4,1-Preload,5.400,11.203,0.904,0.290
Stretch4,1-Preload,5.600,11.231,0.932,0.695
Stretch4,1-Preload,5.800,11.261,0.962,0.695
Stretch4,1-Preload,6.000,11.283,0.984,0.391
Stretch4,1-Preload,6.200,11.307,1.008,0.695
Stretch4,1-Preload,6.400,11.333,1.034,0.695
Stretch4,1-Preload,6.600,11.354,1.055,0.695
Stretch4,1-Preload,6.800,11.376,1.077,0.695
Stretch4,1-Preload,7.000,11.396,1.097,0.796
Stretch4,1-Preload,7.200,11.411,1.112,0.796
Stretch4,1-Preload,7.400,11.425,1.126,0.796
Stretch4,1-Preload,7.600,11.44,1.141,0.796
Stretch4,1-Preload,7.800,11.455,1.156,0.796
Stretch4,1-Preload,8.000,11.469,1.17,0.796
Stretch4,1-Preload,8.200,11.484,1.185,0.796
Stretch4,1-Preload,8.400,11.498,1.199,0.796
Stretch4,1-Preload,8.600,11.513,1.214,0.796
Stretch4,1-Preload,8.800,11.528,1.229,0.796
Stretch4,1-Preload,9.000,11.542,1.243,0.796
Stretch4,1-Preload,9.200,11.557,1.258,0.796
Stretch4,1-Preload,9.400,11.567,1.268,0.897
Stretch4,1-Preload,9.600,11.578,1.279,0.796
Stretch4,1-Preload,9.800,11.593,1.294,0.897
Stretch4,1-Preload,10.000,11.6,1.301,0.796
Stretch4,1-Preload,10.200,11.604,1.305,0.796
Stretch4,1-Preload,10.400,11.614,1.315,0.897
Stretch4,1-Preload,10.600,11.624,1.325,0.796
Stretch4,1-Preload,10.800,11.629,1.33,0.796
Stretch4,1-Preload,11.000,11.633,1.334,1.301
Stretch4,1-Preload,11.200,11.63,1.331,0.897
Stretch4,1-Preload,11.400,11.629,1.33,0.796
Stretch4,1-Preload,11.600,11.636,1.337,1.099
Stretch4,1-Stretch,11.700,11.636,0,0.796
Stretch4,1-Stretch,11.900,11.669,0.033,1.301
Stretch4,1-Stretch,12.100,11.706,0.07,1.099
Stretch4,1-Stretch,12.300,11.744,0.108,1.504
Stretch4,1-Stretch,12.500,11.781,0.145,1.301
Stretch4,1-Stretch,12.700,11.819,0.183,1.200
Stretch4,1-Stretch,12.900,11.856,0.22,1.504
Stretch4,1-Stretch,13.100,11.893,0.257,1.403
Stretch4,1-Stretch,13.300,11.93,0.294,1.504
Stretch4,1-Stretch,13.500,11.968,0.332,1.605
Stretch4,1-Stretch,13.700,12.005,0.369,1.605
Stretch4,1-Stretch,13.900,12.042,0.406,1.605
Stretch4,1-Stretch,14.100,12.08,0.444,1.605
Stretch4,1-Stretch,14.300,12.117,0.481,1.605
Stretch4,1-Stretch,14.500,12.154,0.518,2.313
Stretch4,1-Stretch,14.700,12.192,0.556,2.009
Stretch4,1-Stretch,14.900,12.229,0.593,1.908
Stretch4,1-Stretch,15.100,12.266,0.63,2.009
Stretch4,1-Stretch,15.300,12.303,0.667,1.807
Stretch4,1-Stretch,15.500,12.341,0.705,1.706
Stretch4,1-Stretch,15.700,12.378,0.742,1.807
Stretch4,1-Stretch,15.900,12.415,0.779,1.908
Stretch4,1-Stretch,16.100,12.453,0.817,1.605
Stretch4,1-Stretch,16.300,12.49,0.854,2.009
Stretch4,1-Stretch,16.500,12.527,0.891,2.313
Stretch4,1-Stretch,16.700,12.564,0.928,2.414
Stretch4,1-Stretch,16.900,12.602,0.966,2.414
Stretch4,1-Stretch,17.100,12.639,1.003,2.414
Stretch4,1-Stretch,17.300,12.677,1.041,2.515
