SetName,Cycle,Time_S,Size_mm,Displacement_mm,Force_N
Stretch4,1-Preload,0.000,6.747,0,-0.315
Stretch4,1-Preload,0.200,6.747,0,0.086
Stretch4,1-Preload,0.400,6.782,0.035,-0.114
Stretch4,1-Preload,0.600,6.826,0.079,0.186
Stretch4,1-Preload,0.800,6.87,0.123,-0.014
Stretch4,1-Preload,1.000,6.907,0.16,-0.014
Stretch4,1-Preload,1.200,6.954,0.207,0.086
Stretch4,1-Preload,1.400,6.998,0.251,-0.114
Stretch4,1-Preload,1.600,7.037,0.29,0.186
Stretch4,1-Preload,1.800,7.072,0.325,0.186
Stretch4,1-Preload,2.000,7.108,0.361,0.086
Stretch4,1-Preload,2.200,7.145,0.398,0.186
Stretch4,1-Preload,2.400,7.181,0.434,0.287
Stretch4,1-Preload,2.600,7.217,0.47,0.287
Stretch4,1-Preload,2.800,7.254,0.507,0.287
Stretch4,1-Preload,3.000,7.291,0.544,0.287
Stretch4,1-Preload,3.200,7.328,0.581,0.287
Stretch4,1-Preload,3.400,7.365,0.618,0.287
Stretch4,1-Preload,3.600,7.397,0.65,0.287
Stretch4,1-Preload,3.800,7.429,0.682,0.587
Stretch4,1-Preload,4.000,7.458,0.711,0.587
Stretch4,1-Preload,4.200,7.48,0.733,0.487
Stretch4,1-Preload,4.400,7.505,0.758,0.888
Stretch4,1-Preload,4.600,7.524,0.777,0.688
Stretch4,1-Preload,4.800,7.534,0.787,0.888
Stretch4,1-Preload,5.000,7.553,0.806,0.888
Stretch4,1-Preload,5.200,7.553,0.806,0.587
Stretch4,1-Stretch,5.210,7.553,0,0.587
Stretch4,1-Stretch,5.410,7.576,0.023,0.988
Stretch4,1-Stretch,5.610,7.6,0.047,0.788
Stretch4,1-Stretch,5.810,7.624,0.071,0.688
Stretch4,1-Stretch,6.010,7.648,0.095,0.988
Stretch4,1-Stretch,6.210,7.673,0.12,0.688
Stretch4,1-Stretch,6.410,7.697,0.144,0.888
Stretch4,1-Stretch,6.610,7.721,0.168,0.988
Stretch4,1-Stretch,6.810,7.745,0.192,0.888
Stretch4,1-Stretch,7.010,7.769,0.216,0.988
Stretch4,1-Stretch,7.210,7.794,0.241,0.988
Stretch4,1-Stretch,7.410,7.818,0.265,0.888
Stretch4,1-Stretch,7.610,7.842,0.289,1.088
Stretch4,1-Stretch,7.810,7.866,0.313,1.088
Stretch4,1-Stretch,8.010,7.891,0.338,0.688
Stretch4,1-Stretch,8.210,7.915,0.362,0.888
Stretch4,1-Stretch,8.410,7.939,0.386,0.888
Stretch4,1-Stretch,8.610,7.963,0.41,0.988
Stretch4,1-Stretch,8.810,7.987,0.434,1.088
Stretch4,1-Stretch,9.010,8.011,0.458,1.088
Stretch4,1-Stretch,9.210,8.036,0.483,1.088
Stretch4,1-Stretch,9.410,8.06,0.507,1.088
Stretch4,1-Stretch,9.610,8.084,0.531,1.088
Stretch4,1-Stretch,9.810,8.108,0.555,1.088
Stretch4,1-Stretch,10.010,8.133,0.58,1.489
Stretch4,1-Stretch,10.210,8.157,0.604,1.088
Stretch4,1-Stretch,10.410,8.181,0.628,1.289
Stretch4,1-Stretch,10.610,8.205,0.652,1.489
Stretch4,1-Stretch,10.810,8.229,0.676,1.489
Stretch4,1-Stretch,11.010,8.254,0.701,1.790
Stretch4,1-Stretch,11.210,8.278,0.725,1.890
Stretch4,1-Stretch,11.410,8.302,0.749,1.890
Stretch4,1-Stretch,11.610,8.326,0.773,1.890
