SetName,Cycle,Time_S,Size_mm,Displacement_mm,Force_N
Stretch4,1-Preload,0.000,8.489,0,0.131
Stretch4,1-Preload,0.200,8.489,0,0.031
Stretch4,1-Preload,0.400,8.529,0.04,0.131
Stretch4,1-Preload,0.600,8.573,0.084,0.131
Stretch4,1-Preload,0.800,8.615,0.126,0.230
Stretch4,1-Preload,1.000,8.652,0.163,0.131
Stretch4,1-Preload,1.200,8.689,0.2,0.330
Stretch4,1-Preload,1.400,8.727,0.238,0.429
Stretch4,1-Preload,1.600,8.76,0.271,0.230
Stretch4,1-Preload,1.800,8.793,0.304,0.529
Stretch4,1-Preload,2.000,8.828,0.339,0.429
Stretch4,1-Preload,2.200,8.861,0.372,0.230
Stretch4,1-Preload,2.400,8.898,0.409,0.529
Stretch4,1-Preload,2.600,8.932,0.443,0.230
Stretch4,1-Preload,2.800,8.966,0.477,0.429
Stretch4,1-Preload,3.000,9.002,0.513,0.429
Stretch4,1-Preload,3.200,9.033,0.544,0.131
Stretch4,1-Preload,3.400,9.066,0.577,0.529
Stretch4,1-Preload,3.600,9.095,0.606,0.629
Stretch4,1-Preload,3.800,9.121,0.632,0.629
Stretch4,1-Preload,4.000,9.146,0.657,0.629
Stretch4,1-Preload,4.200,9.172,0.683,0.629
Stretch4,1-Preload,4.400,9.196,0.707,0.629
Stretch4,1-Preload,4.600,9.222,0.733,0.629
Stretch4,1-Preload,4.800,9.246,0.757,0.629
Stretch4,1-Preload,5.000,9.268,0.779,0.629
Stretch4,1-Preload,5.200,9.29,0.801,1.027
Stretch4,1-Stretch,5.350,9.29,0,0.728
Stretch4,1-Stretch,5.550,9.317,0.027,1.226
Stretch4,1-Stretch,5.750,9.346,0.056,0.928
Stretch4,1-Stretch,5.950,9.376,0.086,1.326
Stretch4,1-Stretch,6.150,9.406,0.116,1.127
Stretch4,1-Stretch,6.350,9.436,0.146,1.127
Stretch4,1-Stretch,6.550,9.465,0.175,1.326
Stretch4,1-Stretch,6.750,9.495,0.205,1.426
Stretch4,1-Stretch,6.950,9.525,0.235,1.426
Stretch4,1-Stretch,7.150,9.555,0.265,1.426
Stretch4,1-Stretch,7.350,9.585,0.295,1.426
Stretch4,1-Stretch,7.550,9.614,0.324,1.824
Stretch4,1-Stretch,7.750,9.644,0.354,1.924
Stretch4,1-Stretch,7.950,9.674,0.384,1.824
