SetName,Cycle,Time_S,Size_mm,Displacement_mm,Force_N
Stretch4,1-Preload,0.000,10.823,0,-0.056
Stretch4,1-Preload,0.200,10.823,0,0.243
Stretch4,1-Preload,0.400,10.862,0.039,0.044
Stretch4,1-Preload,0.600,10.901,0.078,0.143
Stretch4,1-Preload,0.800,10.948,0.125,0.243
Stretch4,1-Preload,1.000,10.988,0.165,-0.056
Stretch4,1-Preload,1.200,11.026,0.203,0.243
Stretch4,1-Preload,1.400,11.071,0.248,0.143
Stretch4,1-Preload,1.600,11.109,0.286,0.044
Stretch4,1-Preload,1.800,11.154,0.331,0.343
Stretch4,1-Preload,2.000,11.192,0.369,0.143
Stretch4,1-Preload,2.200,11.232,0.409,0.044
Stretch4,1-Preload,2.400,11.275,0.452,0.243
Stretch4,1-Preload,2.600,11.31,0.487,0.044
Stretch4,1-Preload,2.800,11.35,0.527,0.243
Stretch4,1-Preload,3.000,11.392,0.569,0.143
Stretch4,1-Preload,3.200,11.431,0.608,0.143
Stretch4,1-Preload,3.400,11.471,0.648,0.343
Stretch4,1-Preload,3.600,11.505,0.682,0.442
Stretch4,1-Preload,3.800,11.543,0.72,0.642
Stretch4,1-Preload,4.000,11.572,0.749,0.343
Stretch4,1-Preload,4.200,11.606,0.783,0.642
Stretch4,1-Preload,4.400,11.634,0.811,0.442
Stretch4,1-Preload,4.600,11.662,0.839,0.442
Stretch4,1-Preload,4.800,11.697,0.874,0.642
Stretch4,1-Preload,5.000,11.727,0.904,0.343
Stretch4,1-Preload,5.200,11.759,0.936,0.642
Stretch4,1-Preload,5.400,11.795,0.972,0.542
Stretch4,1-Preload,5.600,11.823,1,0.343
Stretch4,1-Preload,5.800,11.858,1.035,0.642
Stretch4,1-Preload,6.000,11.889,1.066,0.542
Stretch4,1-Preload,6.200,11.918,1.095,0.542
Stretch4,1-Preload,6.400,11.943,1.12,0.741
Stretch4,1-Preload,6.600,11.964,1.141,0.741
Stretch4,1-Preload,6.800,11.987,1.164,0.741
Stretch4,1-Preload,7.000,12.009,1.186,0.741
Stretch4,1-Preload,7.200,12.03,1.207,0.741
Stretch4,1-Preload,7.400,12.053,1.23,0.741
Stretch4,1-Preload,7.600,12.074,1.251,0.741
Stretch4,1-Preload,7.800,12.096,1.273,0.741
Stretch4,1-Preload,8.000,12.119,1.296,0.841
Stretch4,1-Preload,8.200,12.135,1.312,0.841
Stretch4,1-Preload,8.400,12.152,1.329,0.741
Stretch4,1-Preload,8.600,12.164,1.341,1.140
Stretch4,1-Preload,8.800,12.171,1.348,0.841
Stretch4,1-Preload,9.000,12.176,1.353,1.239
Stretch4,1-Preload,9.200,12.184,1.361,0.741
