SetName,Cycle,Time_S,Size_mm,Displacement_mm,Force_N
Stretch4,1-Preload,0.000,9.863,0,-0.008
Stretch4,1-Preload,0.200,9.863,0,0.093
Stretch4,1-Preload,0.400,9.902,0.039,0.396
Stretch4,1-Preload,0.600,9.934,0.071,0.093
Stretch4,1-Preload,0.800,9.966,0.103,0.599
Stretch4,1-Preload,1.000,9.997,0.134,0.498
Stretch4,1-Preload,1.200,10.026,0.163,0.295
Stretch4,1-Preload,1.400,10.056,0.193,0.700
Stretch4,1-Preload,1.600,10.084,0.221,0.396
Stretch4,1-Preload,1.800,10.11,0.247,0.599
Stretch4,1-Preload,2.000,10.142,0.279,0.599
Stretch4,1-Preload,2.200,10.168,0.305,0.396
Stretch4,1-Preload,2.400,10.198,0.335,0.700
Stretch4,1-Preload,2.600,10.23,0.367,0.599
Stretch4,1-Preload,2.800,10.255,0.392,0.498
Stretch4,1-Preload,3.000,10.284,0.421,0.700
Stretch4,1-Preload,3.200,10.309,0.446,0.801
Stretch4,1-Preload,3.400,10.327,0.464,0.700
Stretch4,1-Preload,3.600,10.348,0.485,0.700
Stretch4,1-Preload,3.800,10.368,0.505,0.801
Stretch4,1-Preload,4.000,10.382,0.519,0.801
Stretch4,1-Preload,4.200,10.397,0.534,0.801
Stretch4,1-Preload,4.400,10.412,0.549,0.801
Stretch4,1-Preload,4.600,10.426,0.563,0.801
Stretch4,1-Preload,4.800,10.441,0.578,0.801
Stretch4,1-Preload,5.000,10.456,0.593,0.801
Stretch4,1-Preload,5.200,10.47,0.607,0.801
Stretch4,1-Preload,5.400,10.485,0.622,0.801
Stretch4,1-Preload,5.600,10.5,0.637,0.801
Stretch4,1-Preload,5.800,10.513,0.65,1.003
Stretch4,1-Stretch,5.960,10.513,0,0.801
Stretch4,1-Stretch,6.160,10.544,0.031,1.306
Stretch4,1-Stretch,6.360,10.577,0.064,1.104
Stretch4,1-Stretch,6.560,10.611,0.098,1.509
Stretch4,1-Stretch,6.760,10.644,0.131,1.306
Stretch4,1-Stretch,6.960,10.678,0.165,1.104
Stretch4,1-Stretch,7.160,10.712,0.199,1.509
Stretch4,1-Stretch,7.360,10.746,0.233,1.408
Stretch4,1-Stretch,7.560,10.779,0.266,1.509
Stretch4,1-Stretch,7.760,10.813,0.3,1.610
Stretch4,1-Stretch,7.960,10.847,0.334,1.610
Stretch4,1-Stretch,8.160,10.88,0.367,1.610
Stretch4,1-Stretch,8.360,10.914,0.401,1.913
Stretch4,1-Stretch,8.560,10.948,0.435,1.913
Stretch4,1-Stretch,8.760,10.982,0.469,2.318
Stretch4,1-Stretch,8.960,11.015,0.502,1.812
Stretch4,1-Stretch,9.160,11.049,0.536,1.812
Stretch4,1-Stretch,9.360,11.083,0.57,1.711
Stretch4,1-Stretch,9.560,11.116,0.603,2.014
Stretch4,1-Stretch,9.760,11.15,0.637,1.711
Stretch4,1-Stretch,9.960,11.184,0.671,2.217
Stretch4,1-Stretch,10.160,11.218,0.705,2.419
Stretch4,1-Stretch,10.360,11.251,0.738,2.419
Stretch4,1-Stretch,10.560,11.285,0.772,2.621
Stretch4,1-Stretch,10.760,11.319,0.806,2.621
Stretch4,1-Stretch,10.960,11.352,0.839,2.520
Stretch4,1-Stretch,11.160,11.386,0.873,2.823
Stretch4,1-Stretch,11.360,11.42,0.907,3.228
Stretch4,1-Stretch,11.560,11.454,0.941,3.228
Stretch4,1-Stretch,11.760,11.487,0.974,3.228
Stretch4,1-Stretch,11.960,11.521,1.008,3.228
Stretch4,1-Stretch,12.160,11.555,1.042,3.531
Stretch4,1-Stretch,12.360,11.588,1.075,3.531
Stretch4,1-Stretch,12.560,11.622,1.109,3.936
Stretch4,1-Stretch,12.760,11.656,1.143,3.632
Stretch4,1-Stretch,12.960,11.69,1.177,3.936
Stretch4,1-Stretch,13.160,11.723,1.21,4.037
Stretch4,1-Stretch,13.360,11.757,1.244,4.037
Stretch4,1-Stretch,13.560,11.791,1.278,4.643
Stretch4,1-Stretch,13.760,11.824,1.311,4.441
Stretch4,1-Stretch,13.960,11.858,1.345,4.643
Stretch4,1-Stretch,14.160,11.892,1.379,4.745
Stretch4,1-Stretch,14.360,11.926,1.413,4.846
Stretch4,1-Stretch,14.560,11.959,1.446,5.351
Stretch4,1-Stretch,14.760,11.993,1.48,5.351
Stretch4,1-Stretch,14.960,12.027,1.514,5.250
Stretch4,1-Stretch,15.160,12.06,1.547,5.655
Stretch4,1-Stretch,15.360,12.094,1.581,5.655
Stretch4,1-Stretch,15.560,12.128,1.615,5.554
Stretch4,1-Stretch,15.760,12.161,1.648,5.655
Stretch4,1-Stretch,15.960,12.195,1.682,5.958
Stretch4,1-Stretch,16.160,12.229,1.716,5.655
Stretch4,1-Stretch,16.360,12.262,1.749,6.261
Stretch4,1-Stretch,16.560,12.296,1.783,6.565
Stretch4,1-Stretch,16.760,12.33,1.817,6.464
Stretch4,1-Stretch,16.960,12.364,1.851,6.767
Stretch4,1-Stretch,17.160,12.397,1.884,6.666
Stretch4,1-Stretch,17.360,12.431,1.918,7.273
