SetName,Cycle,Time_S,Size_mm,Displacement_mm,Force_N
Stretch4,1-Preload,0.000,9.695,0,-0.069
Stretch4,1-Preload,0.200,9.695,0,0.031
Stretch4,1-Preload,0.400,9.738,0.043,-0.069
Stretch4,1-Preload,0.600,9.781,0.086,0.031
Stretch4,1-Preload,0.800,9.827,0.132,0.330
Stretch4,1-Preload,1.000,9.869,0.174,0.031
Stretch4,1-Preload,1.200,9.906,0.211,0.131
Stretch4,1-Preload,1.400,9.951,0.256,0.131
Stretch4,1-Preload,1.600,9.991,0.296,-0.069
Stretch4,1-Preload,1.800,10.031,0.336,0.230
Stretch4,1-Preload,2.000,10.075,0.38,0.031
Stretch4,1-Preload,2.200,10.114,0.419,0.031
Stretch4,1-Preload,2.400,10.159,0.464,0.330
Stretch4,1-Preload,2.600,10.2,0.505,-0.069
Stretch4,1-Preload,2.800,10.242,0.547,0.131
Stretch4,1-Preload,3.000,10.284,0.589,0.330
Stretch4,1-Preload,3.200,10.322,0.627,-0.069
Stretch4,1-Preload,3.400,10.365,0.67,0.230
Stretch4,1-Preload,3.600,10.409,0.714,0.031
Stretch4,1-Preload,3.800,10.448,0.753,0.031
Stretch4,1-Preload,4.000,10.491,0.796,0.230
Stretch4,1-Preload,4.200,10.534,0.839,0.031
Stretch4,1-Preload,4.400,10.574,0.879,0.330
Stretch4,1-Preload,4.600,10.609,0.914,0.230
Stretch4,1-Preload,4.800,10.642,0.947,0.629
Stretch4,1-Preload,5.000,10.674,0.979,0.629
Stretch4,1-Preload,5.200,10.702,1.007,0.529
Stretch4,1-Preload,5.400,10.735,1.04,0.529
Stretch4,1-Preload,5.600,10.766,1.071,0.330
Stretch4,1-Preload,5.800,10.798,1.103,0.629
Stretch4,1-Preload,6.000,10.83,1.135,0.429
Stretch4,1-Preload,6.200,10.863,1.168,0.330
Stretch4,1-Preload,6.400,10.895,1.2,0.629
Stretch4,1-Preload,6.600,10.926,1.231,0.429
Stretch4,1-Preload,6.800,10.954,1.259,0.629
Stretch4,1-Preload,7.000,10.981,1.286,0.629
Stretch4,1-Preload,7.200,11.005,1.31,0.629
Stretch4,1-Preload,7.400,11.028,1.333,0.728
Stretch4,1-Preload,7.600,11.05,1.355,0.728
Stretch4,1-Preload,7.800,11.072,1.377,0.728
Stretch4,1-Preload,8.000,11.094,1.399,0.728
Stretch4,1-Preload,8.200,11.115,1.42,0.728
Stretch4,1-Preload,8.400,11.137,1.442,0.728
Stretch4,1-Preload,8.600,11.16,1.465,0.728
Stretch4,1-Preload,8.800,11.18,1.485,0.728
Stretch4,1-Preload,9.000,11.202,1.507,0.728
Stretch4,1-Preload,9.200,11.221,1.526,0.728
Stretch4,1-Preload,9.400,11.24,1.545,0.928
