SetName,Cycle,Time_S,Size_mm,Displacement_mm,Force_N
Stretch4,1-Preload,0.000,6.372,0,0.164
Stretch4,1-Preload,0.200,6.372,0,-0.038
Stretch4,1-Preload,0.400,6.412,0.04,0.164
Stretch4,1-Preload,0.600,6.448,0.076,-0.038
Stretch4,1-Preload,0.800,6.487,0.115,0.164
Stretch4,1-Preload,1.000,6.524,0.152,0.164
Stretch4,1-Preload,1.200,6.56,0.188,0.164
Stretch4,1-Preload,1.400,6.598,0.226,0.366
Stretch4,1-Preload,1.600,6.638,0.266,0.063
Stretch4,1-Preload,1.800,6.675,0.303,0.265
Stretch4,1-Preload,2.000,6.713,0.341,0.265
Stretch4,1-Preload,2.200,6.75,0.378,0.063
Stretch4,1-Preload,2.400,6.787,0.415,0.366
Stretch4,1-Preload,2.600,6.826,0.454,0.164
Stretch4,1-Preload,2.800,6.86,0.488,0.164
Stretch4,1-Preload,3.000,6.895,0.523,0.366
Stretch4,1-Preload,3.200,6.933,0.561,0.467
Stretch4,1-Preload,3.400,6.967,0.595,0.366
Stretch4,1-Preload,3.600,7.001,0.629,0.366
Stretch4,1-Preload,3.800,7.039,0.667,0.467
Stretch4,1-Preload,4.000,7.069,0.697,0.467
Stretch4,1-Preload,4.200,7.101,0.729,0.467
Stretch4,1-Preload,4.400,7.134,0.762,0.467
Stretch4,1-Preload,4.600,7.165,0.793,0.467
Stretch4,1-Preload,4.800,7.198,0.826,0.467
Stretch4,1-Preload,5.000,7.227,0.855,0.467
Stretch4,1-Preload,5.200,7.258,0.886,0.771
Stretch4,1-Preload,5.400,7.271,0.899,0.669
Stretch4,1-Preload,5.600,7.278,0.906,0.872
Stretch4,1-Stretch,5.680,7.278,0,0.669
Stretch4,1-Stretch,5.880,7.299,0.021,0.872
Stretch4,1-Stretch,6.080,7.322,0.044,0.771
Stretch4,1-Stretch,6.280,7.345,0.067,0.973
Stretch4,1-Stretch,6.480,7.369,0.091,0.973
Stretch4,1-Stretch,6.680,7.392,0.114,0.771
Stretch4,1-Stretch,6.880,7.415,0.137,1.175
Stretch4,1-Stretch,7.080,7.439,0.161,0.973
Stretch4,1-Stretch,7.280,7.462,0.184,0.872
Stretch4,1-Stretch,7.480,7.485,0.207,1.175
Stretch4,1-Stretch,7.680,7.508,0.23,0.872
Stretch4,1-Stretch,7.880,7.532,0.254,1.175
Stretch4,1-Stretch,8.080,7.555,0.277,1.175
Stretch4,1-Stretch,8.280,7.578,0.3,1.175
Stretch4,1-Stretch,8.480,7.602,0.324,1.276
Stretch4,1-Stretch,8.680,7.625,0.347,1.276
Stretch4,1-Stretch,8.880,7.648,0.37,1.276
Stretch4,1-Stretch,9.080,7.672,0.394,1.276
Stretch4,1-Stretch,9.280,7.695,0.417,1.276
Stretch4,1-Stretch,9.480,7.718,0.44,1.175
Stretch4,1-Stretch,9.680,7.742,0.464,1.478
Stretch4,1-Stretch,9.880,7.765,0.487,1.478
Stretch4,1-Stretch,10.080,7.789,0.511,1.883
Stretch4,1-Stretch,10.280,7.812,0.534,1.782
Stretch4,1-Stretch,10.480,7.835,0.557,1.782
Stretch4,1-Stretch,10.680,7.859,0.581,1.782
Stretch4,1-Stretch,10.880,7.882,0.604,1.478
Stretch4,1-Stretch,11.080,7.905,0.627,1.478
Stretch4,1-Stretch,11.280,7.929,0.651,1.478
Stretch4,1-Stretch,11.480,7.952,0.674,1.580
Stretch4,1-Stretch,11.680,7.975,0.697,1.276
Stretch4,1-Stretch,11.880,7.999,0.721,1.580
Stretch4,1-Stretch,12.080,8.022,0.744,1.782
Stretch4,1-Stretch,12.280,8.045,0.767,2.085
Stretch4,1-Stretch,12.480,8.069,0.791,2.085
Stretch4,1-Stretch,12.680,8.092,0.814,2.085
Stretch4,1-Stretch,12.880,8.115,0.837,2.085
Stretch4,1-Stretch,13.080,8.138,0.86,2.186
Stretch4,1-Stretch,13.280,8.162,0.884,2.085
Stretch4,1-Stretch,13.480,8.185,0.907,2.287
Stretch4,1-Stretch,13.680,8.208,0.93,2.388
Stretch4,1-Stretch,13.880,8.232,0.954,2.186
Stretch4,1-Stretch,14.080,8.255,0.977,2.894
Stretch4,1-Stretch,14.280,8.279,1.001,2.894
Stretch4,1-Stretch,14.480,8.302,1.024,2.894
Stretch4,1-Stretch,14.680,8.325,1.047,2.995
Stretch4,1-Stretch,14.880,8.349,1.071,2.894
Stretch4,1-Stretch,15.080,8.372,1.094,3.096
Stretch4,1-Stretch,15.280,8.395,1.117,3.299
Stretch4,1-Stretch,15.480,8.419,1.141,3.703
Stretch4,1-Stretch,15.680,8.442,1.164,3.400
Stretch4,1-Stretch,15.880,8.465,1.187,3.501
Stretch4,1-Stretch,16.080,8.489,1.211,3.703
Stretch4,1-Stretch,16.280,8.512,1.234,3.703
Stretch4,1-Stretch,16.480,8.535,1.257,3.703
Stretch4,1-Stretch,16.680,8.559,1.281,4.209
Stretch4,1-Stretch,16.880,8.582,1.304,4.108
Stretch4,1-Stretch,17.080,8.605,1.327,4.411
Stretch4,1-Stretch,17.280,8.629,1.351,4.512
Stretch4,1-Stretch,17.480,8.652,1.374,4.512
Stretch4,1-Stretch,17.680,8.675,1.397,4.815
Stretch4,1-Stretch,17.880,8.698,1.42,4.916
Stretch4,1-Stretch,18.080,8.722,1.444,5.220
Stretch4,1-Stretch,18.280,8.745,1.467,5.220
Stretch4,1-Stretch,18.480,8.768,1.49,5.220
Stretch4,1-Stretch,18.680,8.792,1.514,5.422
Stretch4,1-Stretch,18.880,8.815,1.537,5.422
Stretch4,1-Stretch,19.080,8.838,1.56,5.321
Stretch4,1-Stretch,19.280,8.862,1.584,5.422
Stretch4,1-Stretch,19.480,8.885,1.607,5.725
Stretch4,1-Stretch,19.680,8.908,1.63,6.130
Stretch4,1-Stretch,19.880,8.932,1.654,6.130
Stretch4,1-Stretch,20.080,8.955,1.677,6.332
Stretch4,1-Stretch,20.280,8.978,1.7,6.130
Stretch4,1-Stretch,20.480,9.002,1.724,6.838
Stretch4,1-Stretch,20.680,9.025,1.747,6.939
Stretch4,1-Stretch,20.880,9.049,1.771,7.040
Stretch4,1-Stretch,21.080,9.072,1.794,7.242
Stretch4,1-Stretch,21.280,9.095,1.817,7.343
Stretch4,1-Stretch,21.480,9.119,1.841,7.445
Stretch4,1-Stretch,21.680,9.142,1.864,7.445
Stretch4,1-Stretch,21.880,9.165,1.887,7.748
Stretch4,1-Stretch,22.080,9.189,1.911,7.748
Stretch4,1-Stretch,22.280,9.212,1.934,8.355
Stretch4,1-Stretch,22.480,9.235,1.957,8.456
Stretch4,1-Stretch,22.680,9.258,1.98,8.557
Stretch4,1-Stretch,22.880,9.282,2.004,8.961
Stretch4,1-Stretch,23.080,9.305,2.027,9.062
Stretch4,1-Stretch,23.280,9.328,2.05,9.164
Stretch4,1-Stretch,23.480,9.352,2.074,8.557
Stretch4,1-Stretch,23.680,9.375,2.097,9.366
Stretch4,1-Stretch,23.880,9.398,2.12,9.366
Stretch4,1-Stretch,24.080,9.422,2.144,9.467
Stretch4,1-Stretch,24.280,9.445,2.167,9.871
Stretch4,1-Stretch,24.480,9.468,2.19,10.175
Stretch4,1-Stretch,24.680,9.492,2.214,10.276
Stretch4,1-Stretch,24.880,9.515,2.237,10.478
Stretch4,1-Stretch,25.080,9.539,2.261,10.984
Stretch4,1-Stretch,25.280,9.562,2.284,10.781
Stretch4,1-Stretch,25.480,9.585,2.307,10.984
Stretch4,1-Stretch,25.680,9.609,2.331,11.287
Stretch4,1-Stretch,25.880,9.632,2.354,11.287
Stretch4,1-Stretch,26.080,9.655,2.377,11.692
Stretch4,1-Stretch,26.280,9.679,2.401,11.793
Stretch4,1-Stretch,26.480,9.702,2.424,12.096
Stretch4,1-Stretch,26.680,9.725,2.447,12.501
Stretch4,1-Stretch,26.880,9.749,2.471,12.602
Stretch4,1-Stretch,27.080,9.772,2.494,12.602
Stretch4,1-Stretch,27.280,9.795,2.517,12.703
Stretch4,1-Stretch,27.480,9.818,2.54,12.804
Stretch4,1-Stretch,27.680,9.842,2.564,12.602
Stretch4,1-Stretch,27.880,9.865,2.587,13.411
Stretch4,1-Stretch,28.080,9.888,2.61,13.411
Stretch4,1-Stretch,28.280,9.912,2.634,13.411
Stretch4,1-Stretch,28.480,9.935,2.657,13.815
Stretch4,1-Stretch,28.680,9.958,2.68,14.220
Stretch4,1-Stretch,28.880,9.982,2.704,14.321
Stretch4,1-Stretch,29.080,10.005,2.727,14.624
Stretch4,1-Stretch,29.280,10.028,2.75,14.927
Stretch4,1-Stretch,29.480,10.052,2.774,14.725
Stretch4,1-Stretch,29.680,10.075,2.797,15.029
Stretch4,1-Stretch,29.880,10.098,2.82,15.029
Stretch4,1-Stretch,30.080,10.122,2.844,15.433
Stretch4,1-Stretch,30.280,10.145,2.867,15.736
Stretch4,1-Stretch,30.480,10.168,2.89,15.838
Stretch4,1-Stretch,30.680,10.189,2.911,15.939
Stretch4,1-Recover,30.710,10.189,2.911,15.939
Stretch4,1-Recover,30.910,10.133,2.855,14.725
Stretch4,1-Recover,31.110,10.075,2.797,13.309
Stretch4,1-Recover,31.310,10.016,2.738,12.298
Stretch4,1-Recover,31.510,9.958,2.68,11.287
Stretch4,1-Recover,31.710,9.9,2.622,10.478
Stretch4,1-Recover,31.910,9.841,2.563,9.366
Stretch4,1-Recover,32.110,9.782,2.504,9.164
Stretch4,1-Recover,32.310,9.724,2.446,8.152
Stretch4,1-Recover,32.510,9.665,2.387,7.647
Stretch4,1-Recover,32.710,9.607,2.329,7.040
Stretch4,1-Recover,32.910,9.549,2.271,6.332
Stretch4,1-Recover,33.110,9.49,2.212,5.422
Stretch4,1-Recover,33.310,9.431,2.153,5.321
Stretch4,1-Recover,33.510,9.373,2.095,4.916
Stretch4,1-Recover,33.710,9.314,2.036,4.512
Stretch4,1-Recover,33.910,9.256,1.978,4.108
Stretch4,1-Recover,34.110,9.197,1.919,3.703
Stretch4,1-Recover,34.310,9.139,1.861,3.501
Stretch4,1-Recover,34.510,9.08,1.802,3.299
Stretch4,1-Recover,34.710,9.022,1.744,2.894
Stretch4,1-Recover,34.910,8.963,1.685,2.894
Stretch4,1-Recover,35.110,8.904,1.626,2.287
Stretch4,1-Recover,35.310,8.846,1.568,2.085
Stretch4,1-Recover,35.510,8.788,1.51,1.984
Stretch4,1-Recover,35.710,8.729,1.451,1.377
Stretch4,1-Recover,35.910,8.671,1.393,1.478
Stretch4,1-Recover,36.110,8.612,1.334,1.478
Stretch4,1-Recover,36.310,8.553,1.275,1.984
Stretch4,1-Recover,36.510,8.495,1.217,1.377
Stretch4,1-Recover,36.710,8.436,1.158,1.276
Stretch4,1-Recover,36.910,8.378,1.1,1.276
Stretch4,1-Recover,37.110,8.32,1.042,0.872
Stretch4,1-Recover,37.310,8.261,0.983,1.074
Stretch4,1-Recover,37.510,8.202,0.924,0.973
Stretch4,1-Recover,37.710,8.144,0.866,0.467
Stretch4,1-Recover,37.910,8.085,0.807,0.467
Stretch4,1-Recover,38.110,8.027,0.749,0.467
Stretch4,1-Recover,38.310,7.969,0.691,0.467
Stretch4,1-Recover,38.510,7.91,0.632,0.467
Stretch4,1-Recover,38.710,7.851,0.573,0.265
Stretch4,1-Recover,38.910,7.793,0.515,0.366
Stretch4,1-Recover,39.110,7.734,0.456,0.366
Stretch4,1-Recover,39.310,7.675,0.397,0.063
