SetName,Cycle,Time_S,Size_mm,Displacement_mm,Force_N
Stretch4,1-Preload,0.000,9.748,0,-0.038
Stretch4,1-Preload,0.200,9.748,0,-0.038
Stretch4,1-Preload,0.400,9.784,0.036,-0.038
Stretch4,1-Preload,0.600,9.823,0.075,0.062
Stretch4,1-Preload,0.800,9.865,0.117,0.261
Stretch4,1-Preload,1.000,9.903,0.155,-0.038
Stretch4,1-Preload,1.200,9.944,0.196,0.261
Stretch4,1-Preload,1.400,9.983,0.235,0.062
Stretch4,1-Preload,1.600,10.018,0.27,0.161
Stretch4,1-Preload,1.800,10.058,0.31,0.361
Stretch4,1-Preload,2.000,10.098,0.35,-0.038
Stretch4,1-Preload,2.200,10.138,0.39,0.161
Stretch4,1-Preload,2.400,10.178,0.43,0.261
Stretch4,1-Preload,2.600,10.214,0.466,-0.038
Stretch4,1-Preload,2.800,10.251,0.503,0.261
Stretch4,1-Preload,3.000,10.289,0.541,0.161
Stretch4,1-Preload,3.200,10.324,0.576,0.062
Stretch4,1-Preload,3.400,10.363,0.615,0.261
Stretch4,1-Preload,3.600,10.394,0.646,0.460
Stretch4,1-Preload,3.800,10.431,0.683,0.460
Stretch4,1-Preload,4.000,10.454,0.706,0.361
Stretch4,1-Preload,4.200,10.486,0.738,0.660
Stretch4,1-Preload,4.400,10.516,0.768,0.460
Stretch4,1-Preload,4.600,10.543,0.795,0.660
Stretch4,1-Preload,4.800,10.573,0.825,0.560
Stretch4,1-Preload,5.000,10.601,0.853,0.361
Stretch4,1-Preload,5.200,10.627,0.879,0.660
Stretch4,1-Preload,5.400,10.656,0.908,0.560
Stretch4,1-Preload,5.600,10.679,0.931,0.759
Stretch4,1-Preload,5.800,10.694,0.946,0.759
Stretch4,1-Preload,6.000,10.708,0.96,0.759
Stretch4,1-Preload,6.200,10.723,0.975,0.759
Stretch4,1-Preload,6.400,10.738,0.99,0.759
Stretch4,1-Preload,6.600,10.752,1.004,0.759
Stretch4,1-Preload,6.800,10.767,1.019,0.759
Stretch4,1-Preload,7.000,10.781,1.033,0.759
Stretch4,1-Preload,7.200,10.796,1.048,0.759
Stretch4,1-Preload,7.400,10.811,1.063,0.759
Stretch4,1-Preload,7.600,10.826,1.078,0.759
Stretch4,1-Preload,7.800,10.835,1.087,0.759
Stretch4,1-Preload,8.000,10.845,1.097,0.759
Stretch4,1-Preload,8.200,10.851,1.103,0.759
Stretch4,1-Preload,8.400,10.852,1.104,0.859
Stretch4,1-Preload,8.600,10.86,1.112,0.859
Stretch4,1-Preload,8.800,10.865,1.117,1.058
Stretch4,1-Preload,9.000,10.865,1.117,0.958
Stretch4,1-Stretch,9.140,10.865,0,0.859
Stretch4,1-Stretch,9.340,10.896,0.031,1.058
Stretch4,1-Stretch,9.540,10.931,0.066,1.257
Stretch4,1-Stretch,9.740,10.966,0.101,1.257
Stretch4,1-Stretch,9.940,11.001,0.136,1.457
Stretch4,1-Stretch,10.140,11.036,0.171,1.357
Stretch4,1-Stretch,10.340,11.071,0.206,1.556
Stretch4,1-Stretch,10.540,11.105,0.24,1.556
Stretch4,1-Stretch,10.740,11.14,0.275,1.556
Stretch4,1-Stretch,10.940,11.175,0.31,1.855
Stretch4,1-Stretch,11.140,11.21,0.345,2.054
Stretch4,1-Stretch,11.340,11.244,0.379,2.054
Stretch4,1-Stretch,11.540,11.279,0.414,2.254
Stretch4,1-Stretch,11.740,11.314,0.449,2.154
Stretch4,1-Stretch,11.940,11.349,0.484,2.353
Stretch4,1-Stretch,12.140,11.384,0.519,2.254
Stretch4,1-Stretch,12.340,11.419,0.554,2.054
Stretch4,1-Stretch,12.540,11.453,0.588,2.353
Stretch4,1-Stretch,12.740,11.488,0.623,2.353
Stretch4,1-Stretch,12.940,11.523,0.658,2.552
Stretch4,1-Stretch,13.140,11.558,0.693,2.453
Stretch4,1-Stretch,13.340,11.593,0.728,2.752
Stretch4,1-Stretch,13.540,11.628,0.763,3.150
Stretch4,1-Stretch,13.740,11.663,0.798,3.150
Stretch4,1-Stretch,13.940,11.698,0.833,3.250
Stretch4,1-Stretch,14.140,11.732,0.867,3.150
Stretch4,1-Stretch,14.340,11.767,0.902,3.449
Stretch4,1-Stretch,14.540,11.802,0.937,3.848
Stretch4,1-Stretch,14.740,11.837,0.972,3.947
Stretch4,1-Stretch,14.940,11.871,1.006,4.047
Stretch4,1-Stretch,15.140,11.906,1.041,3.947
Stretch4,1-Stretch,15.340,11.941,1.076,4.346
Stretch4,1-Stretch,15.540,11.976,1.111,4.346
Stretch4,1-Stretch,15.740,12.011,1.146,4.645
Stretch4,1-Stretch,15.940,12.046,1.181,4.744
Stretch4,1-Stretch,16.140,12.081,1.216,5.242
Stretch4,1-Stretch,16.340,12.115,1.25,5.442
Stretch4,1-Stretch,16.540,12.15,1.285,5.342
Stretch4,1-Stretch,16.740,12.185,1.32,5.541
Stretch4,1-Stretch,16.940,12.22,1.355,6.139
Stretch4,1-Stretch,17.140,12.255,1.39,5.740
Stretch4,1-Stretch,17.340,12.29,1.425,5.541
Stretch4,1-Stretch,17.540,12.325,1.46,6.338
Stretch4,1-Stretch,17.740,12.359,1.494,6.438
Stretch4,1-Stretch,17.940,12.394,1.529,6.438
Stretch4,1-Stretch,18.140,12.429,1.564,6.936
Stretch4,1-Stretch,18.340,12.464,1.599,7.135
Stretch4,1-Stretch,18.540,12.498,1.633,7.334
Stretch4,1-Stretch,18.740,12.533,1.668,7.633
Stretch4,1-Stretch,18.940,12.568,1.703,7.833
Stretch4,1-Stretch,19.140,12.603,1.738,7.932
Stretch4,1-Stretch,19.340,12.638,1.773,8.131
Stretch4,1-Stretch,19.540,12.673,1.808,8.630
Stretch4,1-Stretch,19.740,12.708,1.843,8.729
Stretch4,1-Stretch,19.940,12.742,1.877,9.327
Stretch4,1-Stretch,20.140,12.777,1.912,9.327
Stretch4,1-Stretch,20.340,12.812,1.947,9.427
Stretch4,1-Stretch,20.540,12.847,1.982,9.626
Stretch4,1-Stretch,20.740,12.882,2.017,9.526
Stretch4,1-Stretch,20.940,12.917,2.052,9.825
Stretch4,1-Stretch,21.140,12.952,2.087,10.224
Stretch4,1-Stretch,21.340,12.986,2.121,10.523
Stretch4,1-Stretch,21.540,13.021,2.156,10.423
Stretch4,1-Stretch,21.740,13.056,2.191,11.120
Stretch4,1-Stretch,21.940,13.091,2.226,11.320
Stretch4,1-Stretch,22.140,13.125,2.26,11.519
Stretch4,1-Stretch,22.340,13.16,2.295,11.618
Stretch4,1-Stretch,22.540,13.195,2.33,11.917
Stretch4,1-Stretch,22.740,13.23,2.365,12.615
Stretch4,1-Stretch,22.940,13.265,2.4,12.415
Stretch4,1-Stretch,23.140,13.3,2.435,12.714
Stretch4,1-Stretch,23.340,13.335,2.47,13.312
Stretch4,1-Stretch,23.540,13.369,2.504,13.212
Stretch4,1-Stretch,23.740,13.404,2.539,13.511
Stretch4,1-Stretch,23.940,13.439,2.574,13.511
Stretch4,1-Stretch,24.140,13.474,2.609,13.711
Stretch4,1-Stretch,24.340,13.509,2.644,14.308
Stretch4,1-Stretch,24.540,13.544,2.679,14.408
Stretch4,1-Stretch,24.740,13.579,2.714,14.408
Stretch4,1-Stretch,24.940,13.613,2.748,15.105
Stretch4,1-Stretch,25.140,13.648,2.783,15.105
Stretch4,1-Stretch,25.340,13.683,2.818,15.504
Stretch4,1-Stretch,25.540,13.718,2.853,15.603
Stretch4,1-Stretch,25.740,13.752,2.887,15.902
Stretch4,1-Stretch,25.940,13.787,2.922,16.600
Stretch4,1-Stretch,26.140,13.822,2.957,16.600
Stretch4,1-Stretch,26.340,13.857,2.992,16.699
Stretch4,1-Stretch,26.540,13.892,3.027,16.899
Stretch4,1-Stretch,26.740,13.927,3.062,16.998
Stretch4,1-Stretch,26.940,13.962,3.097,17.297
Stretch4,1-Stretch,27.140,13.996,3.131,17.496
Stretch4,1-Stretch,27.340,14.031,3.166,17.696
Stretch4,1-Stretch,27.540,14.066,3.201,18.094
Stretch4,1-Stretch,27.740,14.101,3.236,18.393
Stretch4,1-Stretch,27.940,14.136,3.271,18.293
Stretch4,1-Stretch,28.140,14.171,3.306,18.891
Stretch4,1-Stretch,28.340,14.206,3.341,18.692
Stretch4,1-Stretch,28.540,14.24,3.375,19.090
Stretch4,1-Stretch,28.740,14.275,3.41,19.589
Stretch4,1-Stretch,28.940,14.31,3.445,19.688
