SetName,Cycle,Time_S,Size_mm,Displacement_mm,Force_N
Stretch4,1-Preload,0.000,8.529,0,-0.350
Stretch4,1-Preload,0.200,8.529,0,-0.049
Stretch4,1-Preload,0.400,8.58,0.051,-0.250
Stretch4,1-Preload,0.600,8.64,0.111,-0.049
Stretch4,1-Preload,0.800,8.704,0.175,-0.049
Stretch4,1-Preload,1.000,8.76,0.231,-0.350
Stretch4,1-Preload,1.200,8.83,0.301,-0.250
Stretch4,1-Preload,1.400,8.883,0.354,-0.250
Stretch4,1-Preload,1.600,8.951,0.422,-0.250
Stretch4,1-Preload,1.800,9.024,0.495,-0.450
Stretch4,1-Preload,2.000,9.091,0.562,-0.350
Stretch4,1-Preload,2.200,9.148,0.619,-0.149
Stretch4,1-Preload,2.400,9.211,0.682,-0.550
Stretch4,1-Preload,2.600,9.275,0.746,-0.250
Stretch4,1-Preload,2.800,9.343,0.814,-0.149
Stretch4,1-Preload,3.000,9.406,0.877,-0.450
Stretch4,1-Preload,3.200,9.47,0.941,-0.250
Stretch4,1-Preload,3.400,9.532,1.003,-0.350
Stretch4,1-Preload,3.600,9.589,1.06,0.151
Stretch4,1-Preload,3.800,9.63,1.101,-0.149
Stretch4,1-Preload,4.000,9.669,1.14,0.151
Stretch4,1-Preload,4.200,9.71,1.181,0.051
Stretch4,1-Preload,4.400,9.751,1.222,-0.250
Stretch4,1-Preload,4.600,9.799,1.27,0.051
Stretch4,1-Preload,4.800,9.837,1.308,-0.049
Stretch4,1-Preload,5.000,9.881,1.352,0.051
Stretch4,1-Preload,5.200,9.924,1.395,0.051
Stretch4,1-Preload,5.400,9.96,1.431,-0.250
Stretch4,1-Preload,5.600,10.004,1.475,0.151
Stretch4,1-Preload,5.800,10.05,1.521,-0.049
Stretch4,1-Preload,6.000,10.086,1.557,-0.149
Stretch4,1-Preload,6.200,10.131,1.602,0.151
Stretch4,1-Preload,6.400,10.174,1.645,-0.149
Stretch4,1-Preload,6.600,10.213,1.684,0.151
Stretch4,1-Preload,6.800,10.258,1.729,0.051
Stretch4,1-Preload,7.000,10.299,1.77,-0.250
Stretch4,1-Preload,7.200,10.343,1.814,0.151
Stretch4,1-Preload,7.400,10.381,1.852,0.051
Stretch4,1-Preload,7.600,10.422,1.893,-0.049
Stretch4,1-Preload,7.800,10.465,1.936,0.151
Stretch4,1-Preload,8.000,10.503,1.974,-0.049
Stretch4,1-Preload,8.200,10.541,2.012,0.151
Stretch4,1-Preload,8.400,10.576,2.047,0.151
Stretch4,1-Preload,8.600,10.613,2.084,0.252
Stretch4,1-Preload,8.800,10.65,2.121,0.252
Stretch4,1-Preload,9.000,10.687,2.158,0.252
Stretch4,1-Preload,9.200,10.724,2.195,0.252
Stretch4,1-Preload,9.400,10.761,2.232,0.252
Stretch4,1-Preload,9.600,10.793,2.264,0.352
Stretch4,1-Preload,9.800,10.818,2.289,0.652
