SetName,Cycle,Time_S,Size_mm,Displacement_mm,Force_N
Stretch4,1-Preload,0.000,7,0,0.000
Stretch4,1-Preload,0.200,7,0,0.000
Stretch4,1-Preload,0.400,7.04,0.04,0.000
Stretch4,1-Preload,0.600,7.086,0.086,0.100
Stretch4,1-Preload,0.800,7.128,0.128,0.100
Stretch4,1-Preload,1.000,7.163,0.163,0.100
Stretch4,1-Preload,1.200,7.199,0.199,0.401
Stretch4,1-Preload,1.400,7.236,0.236,0.601
Stretch4,1-Preload,1.600,7.259,0.259,0.401
Stretch4,1-Preload,1.800,7.288,0.288,0.702
Stretch4,1-Preload,2.000,7.321,0.321,0.501
Stretch4,1-Preload,2.200,7.346,0.346,0.501
Stretch4,1-Preload,2.400,7.374,0.374,0.702
Stretch4,1-Preload,2.600,7.399,0.399,0.501
Stretch4,1-Preload,2.800,7.424,0.424,0.702
Stretch4,1-Preload,3.000,7.447,0.447,0.702
Stretch4,1-Preload,3.200,7.465,0.465,0.601
Stretch4,1-Preload,3.400,7.488,0.488,0.802
Stretch4,1-Preload,3.600,7.506,0.506,0.702
Stretch4,1-Preload,3.800,7.523,0.523,0.802
Stretch4,1-Preload,4.000,7.538,0.538,0.802
Stretch4,1-Preload,4.200,7.552,0.552,0.802
Stretch4,1-Preload,4.400,7.566,0.566,0.902
Stretch4,1-Preload,4.600,7.574,0.574,1.002
Stretch4,1-Preload,4.800,7.579,0.579,0.802
Stretch4,1-Preload,5.000,7.589,0.589,1.102
Stretch4,1-Preload,5.200,7.596,0.596,0.802
Stretch4,1-Preload,5.400,7.61,0.61,0.902
Stretch4,1-Preload,5.600,7.61,0.61,1.203
Stretch4,1-Stretch,5.620,7.61,0,1.102
Stretch4,1-Stretch,5.820,7.632,0.022,1.002
Stretch4,1-Stretch,6.020,7.656,0.046,1.203
Stretch4,1-Stretch,6.220,7.68,0.07,1.403
Stretch4,1-Stretch,6.420,7.705,0.095,1.102
Stretch4,1-Stretch,6.620,7.729,0.119,1.503
Stretch4,1-Stretch,6.820,7.754,0.144,1.604
Stretch4,1-Stretch,7.020,7.778,0.168,1.403
Stretch4,1-Stretch,7.220,7.803,0.193,1.403
Stretch4,1-Stretch,7.420,7.827,0.217,1.303
Stretch4,1-Stretch,7.620,7.851,0.241,1.102
Stretch4,1-Stretch,7.820,7.876,0.266,1.203
Stretch4,1-Stretch,8.020,7.9,0.29,1.503
Stretch4,1-Stretch,8.220,7.925,0.315,1.604
Stretch4,1-Stretch,8.420,7.949,0.339,1.604
Stretch4,1-Stretch,8.620,7.973,0.363,1.604
Stretch4,1-Stretch,8.820,7.998,0.388,1.604
Stretch4,1-Stretch,9.020,8.022,0.412,1.704
Stretch4,1-Stretch,9.220,8.047,0.437,1.704
Stretch4,1-Stretch,9.420,8.071,0.461,1.704
Stretch4,1-Stretch,9.620,8.095,0.485,2.005
Stretch4,1-Stretch,9.820,8.12,0.51,1.704
Stretch4,1-Stretch,10.020,8.144,0.534,2.005
Stretch4,1-Stretch,10.220,8.168,0.558,2.405
Stretch4,1-Stretch,10.420,8.193,0.583,2.405
Stretch4,1-Stretch,10.620,8.217,0.607,2.405
Stretch4,1-Stretch,10.820,8.242,0.632,2.405
Stretch4,1-Stretch,11.020,8.266,0.656,2.506
Stretch4,1-Stretch,11.220,8.291,0.681,2.806
Stretch4,1-Stretch,11.420,8.315,0.705,2.405
Stretch4,1-Stretch,11.620,8.339,0.729,2.706
Stretch4,1-Stretch,11.820,8.364,0.754,2.907
Stretch4,1-Stretch,12.020,8.388,0.778,3.207
Stretch4,1-Stretch,12.220,8.412,0.802,3.207
Stretch4,1-Stretch,12.420,8.437,0.827,3.207
Stretch4,1-Stretch,12.620,8.461,0.851,3.207
Stretch4,1-Stretch,12.820,8.486,0.876,3.307
Stretch4,1-Stretch,13.020,8.51,0.9,3.207
Stretch4,1-Stretch,13.220,8.534,0.924,3.307
Stretch4,1-Stretch,13.420,8.559,0.949,3.508
Stretch4,1-Stretch,13.620,8.583,0.973,3.909
Stretch4,1-Stretch,13.820,8.608,0.998,3.708
Stretch4,1-Stretch,14.020,8.632,1.022,3.909
Stretch4,1-Stretch,14.220,8.657,1.047,4.009
Stretch4,1-Stretch,14.420,8.681,1.071,4.009
Stretch4,1-Stretch,14.620,8.705,1.095,4.210
Stretch4,1-Stretch,14.820,8.729,1.119,4.510
Stretch4,1-Stretch,15.020,8.754,1.144,4.310
Stretch4,1-Stretch,15.220,8.778,1.168,4.711
Stretch4,1-Stretch,15.420,8.803,1.193,4.711
Stretch4,1-Stretch,15.620,8.827,1.217,4.811
Stretch4,1-Stretch,15.820,8.852,1.242,4.811
Stretch4,1-Stretch,16.020,8.876,1.266,5.112
Stretch4,1-Stretch,16.220,8.9,1.29,5.512
Stretch4,1-Stretch,16.420,8.925,1.315,5.112
Stretch4,1-Stretch,16.620,8.949,1.339,5.112
Stretch4,1-Stretch,16.820,8.974,1.364,4.811
Stretch4,1-Stretch,17.020,8.998,1.388,5.212
Stretch4,1-Stretch,17.220,9.022,1.412,5.512
Stretch4,1-Stretch,17.420,9.047,1.437,5.613
Stretch4,1-Stretch,17.620,9.071,1.461,5.813
Stretch4,1-Stretch,17.820,9.095,1.485,5.713
Stretch4,1-Stretch,18.020,9.12,1.51,5.913
Stretch4,1-Stretch,18.220,9.144,1.534,6.114
Stretch4,1-Stretch,18.420,9.169,1.559,6.415
Stretch4,1-Stretch,18.620,9.193,1.583,6.415
Stretch4,1-Stretch,18.820,9.218,1.608,6.615
Stretch4,1-Stretch,19.020,9.242,1.632,6.515
Stretch4,1-Stretch,19.220,9.266,1.656,6.815
Stretch4,1-Stretch,19.420,9.291,1.681,7.216
Stretch4,1-Stretch,19.620,9.315,1.705,7.016
Stretch4,1-Stretch,19.820,9.34,1.73,7.216
Stretch4,1-Stretch,20.020,9.364,1.754,7.216
Stretch4,1-Stretch,20.220,9.388,1.778,7.417
Stretch4,1-Stretch,20.420,9.413,1.803,7.517
Stretch4,1-Stretch,20.620,9.437,1.827,7.818
Stretch4,1-Stretch,20.820,9.461,1.851,7.818
Stretch4,1-Stretch,21.020,9.486,1.876,8.018
Stretch4,1-Stretch,21.220,9.51,1.9,8.319
Stretch4,1-Stretch,21.420,9.535,1.925,8.319
Stretch4,1-Stretch,21.620,9.559,1.949,8.620
Stretch4,1-Stretch,21.820,9.584,1.974,8.620
Stretch4,1-Stretch,22.020,9.608,1.998,8.820
Stretch4,1-Stretch,22.220,9.632,2.022,8.620
Stretch4,1-Stretch,22.420,9.656,2.046,8.920
Stretch4,1-Stretch,22.620,9.681,2.071,8.820
Stretch4,1-Stretch,22.820,9.705,2.095,9.020
Stretch4,1-Stretch,23.020,9.73,2.12,9.221
Stretch4,1-Stretch,23.220,9.754,2.144,9.321
Stretch4,1-Stretch,23.420,9.779,2.169,9.622
Stretch4,1-Stretch,23.620,9.803,2.193,9.722
Stretch4,1-Stretch,23.820,9.827,2.217,9.722
Stretch4,1-Stretch,24.020,9.852,2.242,10.123
Stretch4,1-Stretch,24.220,9.876,2.266,10.424
Stretch4,1-Stretch,24.420,9.901,2.291,10.424
Stretch4,1-Stretch,24.620,9.925,2.315,10.524
Stretch4,1-Stretch,24.820,9.95,2.34,10.424
Stretch4,1-Stretch,25.020,9.974,2.364,10.624
Stretch4,1-Stretch,25.220,9.998,2.388,10.925
Stretch4,1-Stretch,25.420,10.022,2.412,11.025
Stretch4,1-Stretch,25.620,10.047,2.437,11.025
Stretch4,1-Stretch,25.820,10.071,2.461,11.225
Stretch4,1-Stretch,26.020,10.096,2.486,11.426
Stretch4,1-Stretch,26.220,10.12,2.51,11.626
Stretch4,1-Stretch,26.420,10.145,2.535,11.927
Stretch4,1-Stretch,26.620,10.169,2.559,11.927
Stretch4,1-Stretch,26.820,10.193,2.583,12.027
Stretch4,1-Stretch,27.020,10.218,2.608,12.228
Stretch4,1-Stretch,27.220,10.242,2.632,12.228
Stretch4,1-Stretch,27.420,10.267,2.657,12.629
Stretch4,1-Stretch,27.620,10.291,2.681,12.428
Stretch4,1-Stretch,27.820,10.315,2.705,12.428
Stretch4,1-Stretch,28.020,10.34,2.73,12.428
Stretch4,1-Stretch,28.220,10.364,2.754,12.829
Stretch4,1-Stretch,28.420,10.388,2.778,12.829
Stretch4,1-Stretch,28.620,10.413,2.803,12.829
Stretch4,1-Stretch,28.820,10.437,2.827,13.230
Stretch4,1-Stretch,29.020,10.462,2.852,13.230
Stretch4,1-Stretch,29.220,10.486,2.876,13.531
Stretch4,1-Stretch,29.420,10.511,2.901,13.631
Stretch4,1-Stretch,29.620,10.535,2.925,13.631
Stretch4,1-Stretch,29.820,10.559,2.949,13.932
Stretch4,1-Stretch,30.020,10.584,2.974,13.731
Stretch4,1-Stretch,30.220,10.608,2.998,14.032
Stretch4,1-Stretch,30.420,10.633,3.023,14.332
Stretch4,1-Stretch,30.620,10.654,3.044,14.332
Stretch4,1-Recover,30.650,10.654,3.044,14.232
Stretch4,1-Recover,30.850,10.596,2.986,12.629
Stretch4,1-Recover,31.050,10.535,2.925,11.626
Stretch4,1-Recover,31.250,10.474,2.864,10.424
Stretch4,1-Recover,31.450,10.412,2.802,9.622
Stretch4,1-Recover,31.650,10.351,2.741,8.720
Stretch4,1-Recover,31.850,10.29,2.68,8.319
Stretch4,1-Recover,32.050,10.229,2.619,7.417
Stretch4,1-Recover,32.250,10.168,2.558,6.815
Stretch4,1-Recover,32.450,10.107,2.497,6.415
Stretch4,1-Recover,32.650,10.045,2.435,5.613
Stretch4,1-Recover,32.850,9.984,2.374,4.811
Stretch4,1-Recover,33.050,9.923,2.313,5.112
Stretch4,1-Recover,33.250,9.862,2.252,4.510
Stretch4,1-Recover,33.450,9.8,2.19,4.009
Stretch4,1-Recover,33.650,9.74,2.13,3.608
Stretch4,1-Recover,33.850,9.678,2.068,3.207
Stretch4,1-Recover,34.050,9.617,2.007,3.207
Stretch4,1-Recover,34.250,9.556,1.946,3.107
Stretch4,1-Recover,34.450,9.495,1.885,2.405
Stretch4,1-Recover,34.650,9.433,1.823,2.405
Stretch4,1-Recover,34.850,9.372,1.762,2.105
Stretch4,1-Recover,35.050,9.311,1.701,1.604
Stretch4,1-Recover,35.250,9.25,1.64,1.604
Stretch4,1-Recover,35.450,9.189,1.579,1.604
Stretch4,1-Recover,35.650,9.128,1.518,1.303
Stretch4,1-Recover,35.850,9.066,1.456,1.503
Stretch4,1-Recover,36.050,9.005,1.395,1.503
Stretch4,1-Recover,36.250,8.944,1.334,1.303
Stretch4,1-Recover,36.450,8.883,1.273,1.102
Stretch4,1-Recover,36.650,8.822,1.212,0.902
Stretch4,1-Recover,36.850,8.76,1.15,0.802
Stretch4,1-Recover,37.050,8.699,1.089,0.802
Stretch4,1-Recover,37.250,8.638,1.028,0.802
Stretch4,1-Recover,37.450,8.577,0.967,0.601
Stretch4,1-Recover,37.650,8.516,0.906,0.702
Stretch4,1-Recover,37.850,8.455,0.845,0.501
Stretch4,1-Recover,38.050,8.393,0.783,0.401
Stretch4,1-Recover,38.250,8.332,0.722,0.702
Stretch4,1-Recover,38.450,8.271,0.661,0.401
Stretch4,1-Recover,38.650,8.21,0.6,0.601
Stretch4,1-Recover,38.850,8.148,0.538,0.401
Stretch4,1-Recover,39.050,8.088,0.478,0.100
Stretch4,1-Recover,39.250,8.026,0.416,0.100
Stretch4,1-Recover,39.450,7.965,0.355,0.000
Stretch4,1-Recover,39.650,7.904,0.294,0.000
Stretch4,1-Recover,39.850,7.843,0.233,0.000
Stretch4,1-Recover,40.050,7.781,0.171,0.000
Stretch4,1-Recover,40.250,7.72,0.11,0.000
Stretch4,1-Recover,40.450,7.659,0.049,0.000
Stretch4,1-Recover,40.650,7.61,0,0.000
Stretch4,2-Stretch,40.660,7.61,0,0.000
Stretch4,2-Stretch,40.860,7.634,0.024,0.000
Stretch4,2-Stretch,41.060,7.658,0.048,0.000
Stretch4,2-Stretch,41.260,7.682,0.072,0.000
Stretch4,2-Stretch,41.460,7.707,0.097,0.000
Stretch4,2-Stretch,41.660,7.731,0.121,0.000
Stretch4,2-Stretch,41.860,7.756,0.146,0.000
Stretch4,2-Stretch,42.060,7.78,0.17,0.000
Stretch4,2-Stretch,42.260,7.805,0.195,0.000
Stretch4,2-Stretch,42.460,7.829,0.219,0.000
Stretch4,2-Stretch,42.660,7.853,0.243,0.301
Stretch4,2-Stretch,42.860,7.878,0.268,0.301
Stretch4,2-Stretch,43.060,7.902,0.292,0.501
Stretch4,2-Stretch,43.260,7.927,0.317,0.301
Stretch4,2-Stretch,43.460,7.951,0.341,0.501
Stretch4,2-Stretch,43.660,7.975,0.365,0.601
Stretch4,2-Stretch,43.860,8,0.39,0.301
Stretch4,2-Stretch,44.060,8.024,0.414,0.702
Stretch4,2-Stretch,44.260,8.049,0.439,0.501
Stretch4,2-Stretch,44.460,8.073,0.463,0.401
Stretch4,2-Stretch,44.660,8.098,0.488,0.702
Stretch4,2-Stretch,44.860,8.122,0.512,0.401
Stretch4,2-Stretch,45.060,8.146,0.536,0.501
Stretch4,2-Stretch,45.260,8.171,0.561,0.601
Stretch4,2-Stretch,45.460,8.195,0.585,0.601
Stretch4,2-Stretch,45.660,8.219,0.609,0.702
Stretch4,2-Stretch,45.860,8.244,0.634,0.802
Stretch4,2-Stretch,46.060,8.268,0.658,0.802
Stretch4,2-Stretch,46.260,8.293,0.683,0.802
Stretch4,2-Stretch,46.460,8.317,0.707,0.802
Stretch4,2-Stretch,46.660,8.341,0.731,0.802
Stretch4,2-Stretch,46.860,8.366,0.756,0.802
Stretch4,2-Stretch,47.060,8.39,0.78,0.802
Stretch4,2-Stretch,47.260,8.415,0.805,0.802
Stretch4,2-Stretch,47.460,8.439,0.829,0.902
Stretch4,2-Stretch,47.660,8.463,0.853,1.102
Stretch4,2-Stretch,47.860,8.488,0.878,1.503
Stretch4,2-Stretch,48.060,8.512,0.902,1.203
Stretch4,2-Stretch,48.260,8.536,0.926,1.303
Stretch4,2-Stretch,48.460,8.561,0.951,1.403
Stretch4,2-Stretch,48.660,8.585,0.975,1.102
Stretch4,2-Stretch,48.860,8.61,1,1.503
Stretch4,2-Stretch,49.060,8.634,1.024,1.503
Stretch4,2-Stretch,49.260,8.659,1.049,1.503
Stretch4,2-Stretch,49.460,8.683,1.073,1.604
Stretch4,2-Stretch,49.660,8.707,1.097,1.403
Stretch4,2-Stretch,49.860,8.732,1.122,1.203
Stretch4,2-Stretch,50.060,8.756,1.146,1.403
Stretch4,2-Stretch,50.260,8.781,1.171,1.604
Stretch4,2-Stretch,50.460,8.805,1.195,1.604
Stretch4,2-Stretch,50.660,8.829,1.219,1.604
Stretch4,2-Stretch,50.860,8.854,1.244,1.704
Stretch4,2-Stretch,51.060,8.878,1.268,1.604
Stretch4,2-Stretch,51.260,8.903,1.293,1.904
Stretch4,2-Stretch,51.460,8.927,1.317,1.804
Stretch4,2-Stretch,51.660,8.952,1.342,1.704
Stretch4,2-Stretch,51.860,8.976,1.366,2.005
Stretch4,2-Stretch,52.060,9,1.39,2.205
Stretch4,2-Stretch,52.260,9.025,1.415,2.405
Stretch4,2-Stretch,52.460,9.049,1.439,2.405
Stretch4,2-Stretch,52.660,9.073,1.463,2.405
Stretch4,2-Stretch,52.860,9.098,1.488,2.706
Stretch4,2-Stretch,53.060,9.122,1.512,2.706
Stretch4,2-Stretch,53.260,9.147,1.537,2.506
Stretch4,2-Stretch,53.460,9.171,1.561,3.007
Stretch4,2-Stretch,53.660,9.195,1.585,3.207
Stretch4,2-Stretch,53.860,9.22,1.61,3.207
Stretch4,2-Stretch,54.060,9.244,1.634,3.207
