SetName,Cycle,Time_S,Size_mm,Displacement_mm,Force_N
Stretch4,1-Preload,0.000,8.571,0,-0.057
Stretch4,1-Preload,0.200,8.571,0,0.143
Stretch4,1-Preload,0.400,8.62,0.049,0.043
Stretch4,1-Preload,0.600,8.66,0.089,0.043
Stretch4,1-Preload,0.800,8.701,0.13,0.244
Stretch4,1-Preload,1.000,8.741,0.17,0.244
Stretch4,1-Preload,1.200,8.776,0.205,0.244
Stretch4,1-Preload,1.400,8.812,0.241,0.244
Stretch4,1-Preload,1.600,8.849,0.278,0.244
Stretch4,1-Preload,1.800,8.882,0.311,0.244
Stretch4,1-Preload,2.000,8.918,0.347,0.244
Stretch4,1-Preload,2.200,8.956,0.385,0.544
Stretch4,1-Preload,2.400,8.979,0.408,0.845
Stretch4,1-Preload,2.600,9.006,0.435,0.644
Stretch4,1-Preload,2.800,9.023,0.452,0.544
Stretch4,1-Preload,3.000,9.047,0.476,0.945
Stretch4,1-Preload,3.200,9.061,0.49,0.644
Stretch4,1-Preload,3.400,9.075,0.504,0.945
Stretch4,1-Preload,3.600,9.096,0.525,0.845
Stretch4,1-Preload,3.800,9.107,0.536,0.644
Stretch4,1-Preload,4.000,9.128,0.557,0.945
Stretch4,1-Preload,4.200,9.148,0.577,0.745
Stretch4,1-Preload,4.400,9.159,0.588,0.745
Stretch4,1-Preload,4.600,9.182,0.611,0.945
Stretch4,1-Preload,4.800,9.191,0.62,0.745
Stretch4,1-Preload,5.000,9.198,0.627,0.845
Stretch4,1-Preload,5.200,9.213,0.642,0.845
Stretch4,1-Preload,5.400,9.218,0.647,0.745
Stretch4,1-Preload,5.600,9.233,0.662,0.945
Stretch4,1-Preload,5.800,9.245,0.674,0.945
Stretch4,1-Preload,6.000,9.245,0.674,0.945
Stretch4,1-Stretch,6.150,9.245,0,0.945
Stretch4,1-Stretch,6.350,9.272,0.027,0.945
Stretch4,1-Stretch,6.550,9.301,0.056,1.045
Stretch4,1-Stretch,6.750,9.331,0.086,1.045
Stretch4,1-Stretch,6.950,9.361,0.116,1.045
Stretch4,1-Stretch,7.150,9.39,0.145,1.045
Stretch4,1-Stretch,7.350,9.42,0.175,1.045
Stretch4,1-Stretch,7.550,9.45,0.205,1.647
Stretch4,1-Stretch,7.750,9.479,0.234,1.547
Stretch4,1-Stretch,7.950,9.509,0.264,1.246
Stretch4,1-Stretch,8.150,9.538,0.293,1.747
Stretch4,1-Stretch,8.350,9.568,0.323,1.446
Stretch4,1-Stretch,8.550,9.598,0.353,1.647
Stretch4,1-Stretch,8.750,9.627,0.382,1.747
Stretch4,1-Stretch,8.950,9.657,0.412,1.747
Stretch4,1-Stretch,9.150,9.687,0.442,1.847
Stretch4,1-Stretch,9.350,9.716,0.471,1.647
Stretch4,1-Stretch,9.550,9.746,0.501,1.747
Stretch4,1-Stretch,9.750,9.776,0.531,1.446
Stretch4,1-Stretch,9.950,9.805,0.56,1.847
Stretch4,1-Stretch,10.150,9.835,0.59,1.847
Stretch4,1-Stretch,10.350,9.864,0.619,1.847
Stretch4,1-Stretch,10.550,9.894,0.649,1.847
Stretch4,1-Stretch,10.750,9.924,0.679,1.847
Stretch4,1-Stretch,10.950,9.953,0.708,2.048
Stretch4,1-Stretch,11.150,9.983,0.738,2.148
Stretch4,1-Stretch,11.350,10.013,0.768,1.847
Stretch4,1-Stretch,11.550,10.042,0.797,2.148
Stretch4,1-Stretch,11.750,10.072,0.827,2.248
Stretch4,1-Stretch,11.950,10.102,0.857,2.348
Stretch4,1-Stretch,12.150,10.131,0.886,2.649
Stretch4,1-Stretch,12.350,10.161,0.916,2.649
Stretch4,1-Stretch,12.550,10.19,0.945,2.649
Stretch4,1-Stretch,12.750,10.22,0.975,2.749
Stretch4,1-Stretch,12.950,10.25,1.005,2.649
Stretch4,1-Stretch,13.150,10.28,1.035,2.950
Stretch4,1-Stretch,13.350,10.309,1.064,2.950
Stretch4,1-Stretch,13.550,10.339,1.094,3.150
Stretch4,1-Stretch,13.750,10.368,1.123,3.451
Stretch4,1-Stretch,13.950,10.398,1.153,3.451
Stretch4,1-Stretch,14.150,10.428,1.183,3.451
Stretch4,1-Stretch,14.350,10.457,1.212,3.551
Stretch4,1-Stretch,14.550,10.487,1.242,3.451
Stretch4,1-Stretch,14.750,10.516,1.271,3.451
Stretch4,1-Stretch,14.950,10.546,1.301,3.551
Stretch4,1-Stretch,15.150,10.576,1.331,3.952
Stretch4,1-Stretch,15.350,10.606,1.361,3.752
Stretch4,1-Stretch,15.550,10.635,1.39,4.152
Stretch4,1-Stretch,15.750,10.665,1.42,4.052
Stretch4,1-Stretch,15.950,10.694,1.449,4.253
Stretch4,1-Stretch,16.150,10.724,1.479,4.253
Stretch4,1-Stretch,16.350,10.754,1.509,4.353
Stretch4,1-Stretch,16.550,10.783,1.538,4.654
Stretch4,1-Stretch,16.750,10.813,1.568,4.854
Stretch4,1-Stretch,16.950,10.842,1.597,4.553
Stretch4,1-Stretch,17.150,10.872,1.627,4.954
Stretch4,1-Stretch,17.350,10.902,1.657,5.054
Stretch4,1-Stretch,17.550,10.932,1.687,5.054
Stretch4,1-Stretch,17.750,10.961,1.716,5.756
Stretch4,1-Stretch,17.950,10.991,1.746,5.455
Stretch4,1-Stretch,18.150,11.02,1.775,5.556
Stretch4,1-Stretch,18.350,11.05,1.805,5.155
Stretch4,1-Stretch,18.550,11.08,1.835,5.455
Stretch4,1-Stretch,18.750,11.109,1.864,5.255
Stretch4,1-Stretch,18.950,11.139,1.894,5.756
Stretch4,1-Stretch,19.150,11.169,1.924,5.756
Stretch4,1-Stretch,19.350,11.198,1.953,5.054
Stretch4,1-Stretch,19.550,11.228,1.983,5.455
