SetName,Cycle,Time_S,Size_mm,Displacement_mm,Force_N
Stretch4,1-Preload,0.000,6.622,0,-0.244
Stretch4,1-Preload,0.200,6.622,0,0.057
Stretch4,1-Preload,0.400,6.665,0.043,-0.244
Stretch4,1-Preload,0.600,6.708,0.086,0.057
Stretch4,1-Preload,0.800,6.757,0.135,0.057
Stretch4,1-Preload,1.000,6.798,0.176,-0.244
Stretch4,1-Preload,1.200,6.844,0.222,0.157
Stretch4,1-Preload,1.400,6.889,0.267,-0.043
Stretch4,1-Preload,1.600,6.927,0.305,-0.143
Stretch4,1-Preload,1.800,6.977,0.355,0.157
Stretch4,1-Preload,2.000,7.018,0.396,-0.143
Stretch4,1-Preload,2.200,7.058,0.436,0.057
Stretch4,1-Preload,2.400,7.106,0.484,0.057
Stretch4,1-Preload,2.600,7.147,0.525,-0.244
Stretch4,1-Preload,2.800,7.188,0.566,0.157
Stretch4,1-Preload,3.000,7.235,0.613,-0.043
Stretch4,1-Preload,3.200,7.274,0.652,-0.143
Stretch4,1-Preload,3.400,7.318,0.696,0.157
Stretch4,1-Preload,3.600,7.361,0.739,-0.143
Stretch4,1-Preload,3.800,7.403,0.781,0.057
Stretch4,1-Preload,4.000,7.446,0.824,0.057
Stretch4,1-Preload,4.200,7.483,0.861,-0.043
Stretch4,1-Preload,4.400,7.523,0.901,0.157
Stretch4,1-Preload,4.600,7.56,0.938,0.157
Stretch4,1-Preload,4.800,7.597,0.975,0.057
Stretch4,1-Preload,5.000,7.631,1.009,0.157
Stretch4,1-Preload,5.200,7.669,1.047,0.258
Stretch4,1-Preload,5.400,7.704,1.082,0.157
Stretch4,1-Preload,5.600,7.739,1.117,0.258
Stretch4,1-Preload,5.800,7.776,1.154,0.258
Stretch4,1-Preload,6.000,7.813,1.191,0.258
Stretch4,1-Preload,6.200,7.852,1.23,0.258
Stretch4,1-Preload,6.400,7.886,1.264,0.358
Stretch4,1-Preload,6.600,7.917,1.295,0.558
Stretch4,1-Preload,6.800,7.937,1.315,0.558
Stretch4,1-Preload,7.000,7.957,1.335,0.658
Stretch4,1-Preload,7.200,7.981,1.359,0.759
Stretch4,1-Stretch,7.380,7.983,0,0.658
Stretch4,1-Stretch,7.580,8.007,0.024,0.959
Stretch4,1-Stretch,7.780,8.032,0.049,0.759
Stretch4,1-Stretch,7.980,8.058,0.075,0.658
Stretch4,1-Stretch,8.180,8.084,0.101,0.959
Stretch4,1-Stretch,8.380,8.109,0.126,0.658
Stretch4,1-Stretch,8.580,8.135,0.152,0.859
Stretch4,1-Stretch,8.780,8.16,0.177,0.959
Stretch4,1-Stretch,8.980,8.186,0.203,0.959
Stretch4,1-Stretch,9.180,8.211,0.228,1.059
Stretch4,1-Stretch,9.380,8.237,0.254,1.059
Stretch4,1-Stretch,9.580,8.263,0.28,0.859
Stretch4,1-Stretch,9.780,8.288,0.305,0.759
Stretch4,1-Stretch,9.980,8.314,0.331,0.859
Stretch4,1-Stretch,10.180,8.339,0.356,0.558
Stretch4,1-Stretch,10.380,8.365,0.382,0.859
Stretch4,1-Stretch,10.580,8.391,0.408,1.059
Stretch4,1-Stretch,10.780,8.416,0.433,1.059
Stretch4,1-Stretch,10.980,8.442,0.459,1.059
Stretch4,1-Stretch,11.180,8.467,0.484,1.059
Stretch4,1-Stretch,11.380,8.493,0.51,1.059
Stretch4,1-Stretch,11.580,8.519,0.536,1.360
Stretch4,1-Stretch,11.780,8.544,0.561,1.059
Stretch4,1-Stretch,11.980,8.57,0.587,1.260
Stretch4,1-Stretch,12.180,8.595,0.612,1.460
Stretch4,1-Stretch,12.380,8.621,0.638,1.059
Stretch4,1-Stretch,12.580,8.647,0.664,1.561
Stretch4,1-Stretch,12.780,8.672,0.689,1.861
Stretch4,1-Stretch,12.980,8.697,0.714,1.861
Stretch4,1-Stretch,13.180,8.723,0.74,1.861
Stretch4,1-Stretch,13.380,8.749,0.766,1.861
Stretch4,1-Stretch,13.580,8.774,0.791,2.062
Stretch4,1-Stretch,13.780,8.8,0.817,2.162
Stretch4,1-Stretch,13.980,8.826,0.843,1.861
Stretch4,1-Stretch,14.180,8.851,0.868,2.262
Stretch4,1-Stretch,14.380,8.877,0.894,2.463
Stretch4,1-Stretch,14.580,8.902,0.919,2.663
Stretch4,1-Stretch,14.780,8.928,0.945,2.663
Stretch4,1-Stretch,14.980,8.954,0.971,2.663
Stretch4,1-Stretch,15.180,8.979,0.996,2.663
Stretch4,1-Stretch,15.380,9.005,1.022,2.863
Stretch4,1-Stretch,15.580,9.03,1.047,2.663
Stretch4,1-Stretch,15.780,9.056,1.073,2.964
Stretch4,1-Stretch,15.980,9.082,1.099,3.164
Stretch4,1-Stretch,16.180,9.107,1.124,3.365
Stretch4,1-Stretch,16.380,9.133,1.15,3.365
Stretch4,1-Stretch,16.580,9.158,1.175,3.465
Stretch4,1-Stretch,16.780,9.184,1.201,3.465
Stretch4,1-Stretch,16.980,9.21,1.227,3.665
Stretch4,1-Stretch,17.180,9.235,1.252,4.166
Stretch4,1-Stretch,17.380,9.26,1.277,3.966
Stretch4,1-Stretch,17.580,9.286,1.303,4.066
Stretch4,1-Stretch,17.780,9.312,1.329,4.267
Stretch4,1-Stretch,17.980,9.337,1.354,4.267
Stretch4,1-Stretch,18.180,9.363,1.38,4.868
Stretch4,1-Stretch,18.380,9.389,1.406,4.868
Stretch4,1-Stretch,18.580,9.414,1.431,4.567
Stretch4,1-Stretch,18.780,9.44,1.457,4.267
Stretch4,1-Stretch,18.980,9.465,1.482,4.768
Stretch4,1-Stretch,19.180,9.491,1.508,5.068
Stretch4,1-Stretch,19.380,9.517,1.534,5.068
Stretch4,1-Stretch,19.580,9.542,1.559,5.469
Stretch4,1-Stretch,19.780,9.568,1.585,5.169
Stretch4,1-Stretch,19.980,9.593,1.61,5.870
Stretch4,1-Stretch,20.180,9.619,1.636,5.870
Stretch4,1-Stretch,20.380,9.645,1.662,5.870
Stretch4,1-Stretch,20.580,9.67,1.687,6.171
Stretch4,1-Stretch,20.780,9.696,1.713,6.371
Stretch4,1-Stretch,20.980,9.721,1.738,6.572
Stretch4,1-Stretch,21.180,9.747,1.764,6.472
Stretch4,1-Stretch,21.380,9.773,1.79,6.672
Stretch4,1-Stretch,21.580,9.798,1.815,6.973
Stretch4,1-Stretch,21.780,9.824,1.841,7.073
Stretch4,1-Stretch,21.980,9.849,1.866,7.474
Stretch4,1-Stretch,22.180,9.875,1.892,7.474
Stretch4,1-Stretch,22.380,9.901,1.918,7.775
Stretch4,1-Stretch,22.580,9.926,1.943,8.176
Stretch4,1-Stretch,22.780,9.951,1.968,8.176
Stretch4,1-Stretch,22.980,9.977,1.994,8.075
Stretch4,1-Stretch,23.180,10.003,2.02,8.276
Stretch4,1-Stretch,23.380,10.028,2.045,8.376
Stretch4,1-Stretch,23.580,10.054,2.071,8.276
Stretch4,1-Stretch,23.780,10.08,2.097,8.977
Stretch4,1-Stretch,23.980,10.105,2.122,9.078
Stretch4,1-Stretch,24.180,10.131,2.148,9.078
Stretch4,1-Stretch,24.380,10.156,2.173,9.478
Stretch4,1-Stretch,24.580,10.182,2.199,9.779
Stretch4,1-Stretch,24.780,10.208,2.225,9.980
Stretch4,1-Stretch,24.980,10.233,2.25,10.180
Stretch4,1-Stretch,25.180,10.259,2.276,10.180
Stretch4,1-Stretch,25.380,10.284,2.301,10.381
Stretch4,1-Stretch,25.580,10.31,2.327,10.681
Stretch4,1-Stretch,25.780,10.336,2.353,10.681
Stretch4,1-Stretch,25.980,10.361,2.378,10.982
Stretch4,1-Stretch,26.180,10.387,2.404,11.283
Stretch4,1-Stretch,26.380,10.412,2.429,11.383
Stretch4,1-Stretch,26.580,10.438,2.455,11.483
Stretch4,1-Stretch,26.780,10.464,2.481,12.185
Stretch4,1-Stretch,26.980,10.489,2.506,11.884
Stretch4,1-Stretch,27.180,10.514,2.531,11.884
Stretch4,1-Stretch,27.380,10.54,2.557,11.583
Stretch4,1-Stretch,27.580,10.566,2.583,12.185
Stretch4,1-Stretch,27.780,10.591,2.608,12.285
Stretch4,1-Stretch,27.980,10.617,2.634,12.285
Stretch4,1-Stretch,28.180,10.643,2.66,12.586
Stretch4,1-Stretch,28.380,10.668,2.685,12.586
Stretch4,1-Stretch,28.580,10.694,2.711,13.087
Stretch4,1-Stretch,28.780,10.719,2.736,13.087
Stretch4,1-Stretch,28.980,10.745,2.762,13.087
Stretch4,1-Stretch,29.180,10.771,2.788,13.488
Stretch4,1-Stretch,29.380,10.796,2.813,13.287
Stretch4,1-Stretch,29.580,10.822,2.839,13.688
Stretch4,1-Stretch,29.780,10.847,2.864,13.788
Stretch4,1-Stretch,29.980,10.873,2.89,13.788
Stretch4,1-Stretch,30.180,10.899,2.916,13.888
Stretch4,1-Stretch,30.380,10.924,2.941,13.989
