# Stretch,Cauchy_stress
1.000000000000000000e+00,9.786862453805606279e-03
1.001803904923599386e+00,1.082225208929844806e-02
1.003820033955857616e+00,7.784682087502619099e-03
1.005836162988115401e+00,1.188764307237228507e-02
1.007852292020373408e+00,9.863711755756116376e-03
1.009868421052631637e+00,9.883443333283951221e-03
1.011884550084889645e+00,1.298710296628554847e-02
1.013900679117147652e+00,1.301297911523263337e-02
1.015916808149405881e+00,1.303885526417972347e-02
1.017826825127334578e+00,1.306336951055064866e-02
1.019949066213921895e+00,1.309060756207389674e-02
1.021859083191850814e+00,1.311512180844482366e-02
1.023875212224108600e+00,1.731192599245752473e-02
1.025891341256366607e+00,1.630380963010627862e-02
1.027907470288624836e+00,2.051286560069560602e-02
1.029923599320882843e+00,1.741419356231658361e-02
1.031833616298811540e+00,1.849473090860227070e-02
1.033955857385399080e+00,1.748237194222262633e-02
1.035971986417657087e+00,1.751646113217564596e-02
1.037882003395585784e+00,1.332076909744536047e-02
1.039898132427844013e+00,1.545951541862699077e-02
1.041914261460102020e+00,1.655845125755208910e-02
1.043930390492359805e+00,1.871155519115889898e-02
1.045946519524618035e+00,2.087285188665805383e-02
1.047962648556876042e+00,2.197771349603993424e-02
1.049978777589134049e+00,2.201999544788529189e-02
1.051994906621392278e+00,2.206227739973065649e-02
1.053904923599320975e+00,2.210233398568941729e-02
1.055921052631578982e+00,2.429004155834149983e-02
1.057937181663837212e+00,2.541118089200947519e-02
1.059953310696095219e+00,2.222917984122549026e-02
1.061969439728353004e+00,2.875528784026221835e-02
1.063985568760611233e+00,3.097169035865108069e-02
1.066001697792869241e+00,3.103037811339471111e-02
1.068017826825127248e+00,3.108906586813833459e-02
1.069927843803056167e+00,3.114466479368493967e-02
1.072050084889643484e+00,3.338463804600167589e-02
1.073960101867572181e+00,3.453515647865981059e-02
1.075976230899830410e+00,3.350690188918707679e-02
1.077992359932088418e+00,3.905620447726308037e-02
1.080008488964346425e+00,3.912924984443189036e-02
1.082024617996604432e+00,3.810306372454582563e-02
1.084040747028862439e+00,3.817406090124155632e-02
1.086056876061120446e+00,4.045171381393938143e-02
1.088073005093378676e+00,4.052680737158129154e-02
1.090089134125636683e+00,4.170932517817040053e-02
1.091999151103565380e+00,4.734021384220397921e-02
1.094121392190152919e+00,4.520917571883194958e-02
1.096031409168081616e+00,4.751501980139198611e-02
1.098047538200339623e+00,4.871793199232694882e-02
1.100063667232597853e+00,4.992494056420810483e-02
1.102079796264855638e+00,5.113604551703541251e-02
1.104095925297113645e+00,5.572731368208717201e-02
1.106005942275042564e+00,5.468899958494962549e-02
1.108128183361629882e+00,5.818233519353835370e-02
1.110038200339558578e+00,5.941031130155485090e-02
1.112054329371816808e+00,5.838847771983931428e-02
1.114070458404074815e+00,5.849433469280466980e-02
1.116086587436332822e+00,5.973402679187017617e-02
1.118102716468591051e+00,5.984193195530862486e-02
1.120118845500848836e+00,5.994983711874705273e-02
1.122134974533106844e+00,6.233770167722429284e-02
1.124151103565365073e+00,6.016564744562394318e-02
1.126061120543293770e+00,6.599904120337261870e-02
1.128077249575551777e+00,6.955525700661029098e-02
1.130093378607810006e+00,6.967956797294701243e-02
1.132109507640068014e+00,7.325421749044243314e-02
1.134125636672326021e+00,6.992818990562042758e-02
1.136141765704584250e+00,7.583497484279080880e-02
1.138157894736842257e+00,7.943831930602301972e-02
1.140174023769100042e+00,7.957903607525797229e-02
1.142190152801358272e+00,8.320081425274795939e-02
1.144100169779286968e+00,7.985306346797874100e-02
1.146222410865874286e+00,8.233008675035860535e-02
1.148132427843803205e+00,8.363366873046572392e-02
1.150148556876061212e+00,8.846585383234664701e-02
1.152164685908319219e+00,8.862092821400681386e-02
1.154180814940577449e+00,8.994853774175858019e-02
1.156196943972835456e+00,9.716478987126564437e-02
1.158213073005093241e+00,9.496930899417606320e-02
1.160229202037351470e+00,9.750365385943635110e-02
1.162245331069609477e+00,1.000345416694895517e-01
1.164155348047538174e+00,9.901626867319257563e-02
1.166171477079796404e+00,1.062960477943400706e-01
1.168187606112054411e+00,1.064798171217370137e-01
1.170203735144312418e+00,1.054747735787563007e-01
1.172219864176570647e+00,1.020839115331278746e-01
1.174235993208828654e+00,1.082358453379380914e-01
1.176252122241086662e+00,1.108115980185155891e-01
1.178268251273344669e+00,1.110015321964453738e-01
1.180178268251273366e+00,1.159772539316727413e-01
1.182194397283531373e+00,1.113714040166244590e-01
1.184210526315789602e+00,1.211975887390123602e-01
1.186226655348047609e+00,1.214039287198404315e-01
1.187606112054329532e+00,1.215451087067227764e-01
1.189622241086587540e+00,1.253770692234061346e-01
1.191744482173174857e+00,1.243900410045500754e-01
1.193654499151103776e+00,1.318772274282938306e-01
1.195670628183361783e+00,1.308852884619824408e-01
1.197686757215619791e+00,1.323227189957464911e-01
1.199702886247877798e+00,1.362018081724244156e-01
1.201719015280135805e+00,1.388723571704838788e-01
1.203735144312393812e+00,1.415632066285736068e-01
1.205751273344652041e+00,1.430252357271282471e-01
1.207767402376910049e+00,1.481722828852576890e-01
1.209677419354838745e+00,1.508644376778698892e-01
1.211693548387096975e+00,1.511158784073330097e-01
1.213709677419354982e+00,1.538455484927740147e-01
1.215725806451612989e+00,1.565712235928368168e-01
1.217741935483871218e+00,1.543566632718197662e-01
1.219758064516129004e+00,1.546122206613426420e-01
1.221774193548387011e+00,1.610737951843115301e-01
1.223790322580645240e+00,1.650816577996388479e-01
1.225700339558573937e+00,1.665844991479641379e-01
1.227716468590831944e+00,1.706002311266879568e-01
1.229838709677419484e+00,1.759050871448475939e-01
1.231748726655348181e+00,1.761782788246238629e-01
1.233764855687606188e+00,1.789734173600015521e-01
1.235780984719864417e+00,1.830321816177738203e-01
1.237797113752122202e+00,1.820733104144833248e-01
1.239813242784380209e+00,1.848889308545918486e-01
1.241829371816638439e+00,1.877252349232454154e-01
1.243845500848896446e+00,1.918208868886467910e-01
1.245861629881154453e+00,1.971945019097542939e-01
1.247771646859083372e+00,1.987769836064537665e-01
1.249787775891341379e+00,2.016374891962002258e-01
1.251803904923599386e+00,2.083213196022039304e-01
1.253820033955857616e+00,2.073830786613700683e-01
1.255836162988115623e+00,2.051649342738556259e-01
1.257852292020373408e+00,2.106057286616940805e-01
1.259868421052631637e+00,2.147956774379899403e-01
1.261884550084889645e+00,2.151394084134234386e-01
1.263794567062818341e+00,2.218845084255278988e-01
1.265916808149405881e+00,2.248419396396838521e-01
1.267932937181663888e+00,2.277762206446884430e-01
1.269842954159592585e+00,2.332794896449040534e-01
