# Stretch,Cauchy_stress
1.000000000000000000e+00,-8.131929837838952277e-03
1.005453925690262373e+00,-8.176280778892952919e-03
1.011021474832405342e+00,-8.221555697885581104e-03
1.016589023974548311e+00,-8.266830616878207555e-03
1.022156573116691280e+00,-8.312105535870835740e-03
1.027837745710714623e+00,-8.358304432802086265e-03
1.033405294852857592e+00,-8.403579351794712715e-03
1.039086467446880935e+00,-8.449778248725964974e-03
1.044654016589024126e+00,-8.495053167718593159e-03
1.050221565731166873e+00,-8.540328086711217875e-03
1.055902738325190215e+00,-8.586526983642468400e-03
1.061470287467333407e+00,-8.631801902635098320e-03
1.067151460061356527e+00,-8.678000799566348844e-03
1.072719009203499718e+00,-8.723275718558977029e-03
1.078286558345642465e+00,-8.768550637551601745e-03
1.083967730939665808e+00,-8.814749534482854004e-03
1.089535280081808999e+00,-8.860024453475482190e-03
1.095216452675832119e+00,-8.906223350406732714e-03
1.100784001817975311e+00,-8.951498269399360899e-03
1.106465174411998653e+00,-8.997697166330611424e-03
1.112032723554141622e+00,-9.042972085323237874e-03
1.117600272696284591e+00,-9.088247004315866059e-03
1.123167821838427338e+00,-9.133521923308490775e-03
1.128848994432450903e+00,-9.179720820239744769e-03
1.134416543574593872e+00,-9.224995739232371220e-03
1.140097716168617215e+00,-9.271194636163621744e-03
1.145665265310760184e+00,-9.316469555156249929e-03
1.151232814452902931e+00,-9.361744474148874645e-03
1.156913987046926495e+00,-9.407943371080128639e-03
1.162481536189069464e+00,-9.453218290072755089e-03
1.168162708783092807e+00,-9.499417187004005614e-03
1.173730257925235776e+00,-9.544692105996633799e-03
1.179297807067378745e+00,-9.589967024989260250e-03
1.184978979661402088e+00,-9.636165921920512509e-03
1.190546528803545057e+00,-9.681440840913138959e-03
1.196227701397568399e+00,-9.727639737844391218e-03
1.201795250539711368e+00,-9.772914656837017669e-03
1.207362799681854337e+00,-9.818189575829645854e-03
1.213043972275877680e+00,-9.864388472760896379e-03
1.218611521418020649e+00,-9.909663391753522829e-03
1.224292694012044214e+00,-9.955862288684776823e-03
1.229860243154186961e+00,-1.000113720767740154e-02
1.235541415748210525e+00,-8.045874729188605065e-03
1.241108964890353272e+00,-1.009261102360128025e-02
1.246676514032496241e+00,-8.118386750842133265e-03
1.252244063174639210e+00,-1.018316086158653488e-02
1.257925235768662553e+00,-8.191638691083965446e-03
1.263492784910805522e+00,-6.181154726311045497e-03
1.269173957504828865e+00,-8.264890631325794157e-03
1.274741506646971834e+00,-1.036610849343429057e-02
1.280309055789115025e+00,-8.337402652979327561e-03
1.285990228383138145e+00,-4.187199291197195652e-03
1.291557777525281336e+00,-4.205327296610579003e-03
1.297238950119304679e+00,-4.223825261318111743e-03
1.302806499261447426e+00,-8.483906533462986718e-03
1.308374048403590617e+00,-4.260081272144877577e-03
1.314055220997613738e+00,4.236006309122534487e-03
1.319622770139756929e+00,-2.137665294659598172e-05
1.325303942733780271e+00,-2.168336944797541726e-03
1.330871491875923018e+00,4.290215468979874033e-03
1.336552664469946583e+00,-2.186741039236409553e-03
1.342120213612089552e+00,-2.174109046023693439e-05
1.347687762754232521e+00,2.161296674647659403e-03
1.353255311896375490e+00,-2.192146862355416907e-05
1.358936484490398833e+00,6.604049489614806888e-03
1.364504033632541802e+00,6.631106214112393073e-03
1.370185206226565144e+00,6.658715116660949944e-03
1.375752755368708113e+00,6.685771841158535261e-03
1.381320304510851082e+00,6.712828565656121446e-03
1.387001477104874425e+00,1.123406244700779662e-02
1.392569026247017394e+00,2.032504089208246947e-02
1.398250198841040737e+00,1.587789089923608357e-02
1.403817747983183706e+00,2.276327326522717756e-02
1.409385297125326675e+00,1.828740817313680156e-02
1.415066469719350017e+00,2.065339909187296347e-02
1.420634018861492986e+00,2.533724756864213709e-02
1.426315191455516551e+00,2.081757819176821220e-02
1.431882740597659298e+00,1.625980668878377472e-02
1.437563913191682641e+00,2.563919509225467963e-02
