# Stretch,Cauchy_stress
1.000000000000000000e+00,2.222157057815726464e-02
1.000521772127881626e+00,1.734872991559934657e-02
1.001138411915378112e+00,2.388146507791799253e-02
1.001731334787970829e+00,2.226004355634257983e-02
1.002324257660563545e+00,1.901651781754550713e-02
1.002940897448059809e+00,2.392446212486961168e-02
1.003533820320652747e+00,2.066158934133212333e-02
1.004150460108149012e+00,2.231380032038232306e-02
1.004743382980741728e+00,2.396745917182123084e-02
1.005336305853334666e+00,1.907366366399925600e-02
1.005952945640830931e+00,2.399631245332823834e-02
1.006545868513423647e+00,2.563744811860755798e-02
1.007138791386016585e+00,2.402459998421746859e-02
1.007755431173512850e+00,2.566825655060683137e-02
1.008348354046105566e+00,2.568335872315549023e-02
1.008964993833602053e+00,2.569906498260610128e-02
1.009557916706194769e+00,2.571416715515476015e-02
1.010150839578787485e+00,2.572926932770342248e-02
1.010767479366283972e+00,2.574497558715403353e-02
1.011360402238876688e+00,2.576007775970269240e-02
1.011977042026373175e+00,2.742807786653491883e-02
1.012569964898965891e+00,3.567739256518771135e-02
1.013162887771558607e+00,3.404405388053062531e-02
1.013779527559055094e+00,3.077085275991063226e-02
1.014372450431647810e+00,3.739710715764887894e-02
1.014965373304240526e+00,3.246401928197203274e-02
1.015582013091737013e+00,3.744170038806834272e-02
1.016174935964329729e+00,3.580441190443698490e-02
1.016791575751826215e+00,3.252243100027350786e-02
1.017384498624418931e+00,3.750815304516399995e-02
1.017977421497011647e+00,3.917548246064098821e-02
1.018594061284508134e+00,3.755274627558344985e-02
1.019186984157100850e+00,3.922203084155270747e-02
1.019803623944597337e+00,3.759733950600290669e-02
1.020396546817190053e+00,3.428711753917342703e-02
1.020989469689782769e+00,3.265670209299249838e-02
1.021606109477279256e+00,3.599577656685858801e-02
1.022199032349871972e+00,3.768565158977477125e-02
1.022791955222464688e+00,3.936076327093664812e-02
1.023408595009961175e+00,3.938449381806811284e-02
1.024001517882553891e+00,3.940731165184836043e-02
1.024618157670050156e+00,3.943104219897982515e-02
1.025211080542642872e+00,3.945386003276007275e-02
1.025804003415235810e+00,3.947667786654033423e-02
1.026420643202732075e+00,4.117628488434092737e-02
1.027013566075324791e+00,3.952322624745204654e-02
1.027630205862821278e+00,4.456373239135077990e-02
1.028223128735413994e+00,4.291062535006268802e-02
1.028816051608006710e+00,4.127238000826806419e-02
1.029432691395503197e+00,4.632269249620839940e-02
1.030025614268095913e+00,4.132090328866691586e-02
1.030618537140688629e+00,4.804195673413946821e-02
1.031235176928185115e+00,5.310507586440107314e-02
1.031828099800777832e+00,5.313560935941291641e-02
1.032444739588274318e+00,5.316736419422523480e-02
1.033037662460867034e+00,5.319789768923708501e-02
1.033630585333459750e+00,5.322843118424892134e-02
1.034247225120956237e+00,5.326018601906124667e-02
1.034840147993548953e+00,5.498034283411345341e-02
1.035456787781045440e+00,5.668682831065718908e-02
1.036049710653638156e+00,6.010248473981195938e-02
1.036642633526230872e+00,5.338354133890909486e-02
1.037259273313727359e+00,5.847907979957516628e-02
1.037852196186320075e+00,6.020704908465734917e-02
1.038445119058912791e+00,6.698957224475489414e-02
1.039061758846409278e+00,6.702935136724806620e-02
1.039654681719001994e+00,6.706760052349150514e-02
1.040271321506498481e+00,6.542587355007162264e-02
1.040864244379091197e+00,6.714562880222811614e-02
1.041457167251683913e+00,6.718387795847154120e-02
1.042073807039180400e+00,7.060951072791790684e-02
1.042666729911773116e+00,6.726190623720816608e-02
1.043283369699269381e+00,6.730168535970132426e-02
1.043876292571862319e+00,6.733993451594477708e-02
1.044469215444455035e+00,6.908352874108691921e-02
1.045085855231951300e+00,7.762194703948509245e-02
1.045678778104544238e+00,7.426841862478433809e-02
1.046271700977136954e+00,7.941831174062900789e-02
1.046864623849729670e+00,7.604480586229274419e-02
1.047315245232899983e+00,7.949752302288191907e-02
1.047931885020396470e+00,7.954432968966775042e-02
1.048524807892989186e+00,8.128418322284014508e-02
1.049117730765581902e+00,8.133014804031517275e-02
1.049734370553078389e+00,8.478869541397854315e-02
1.050327293425671105e+00,8.483658672654149913e-02
1.050920216298263821e+00,9.344670859125993323e-02
1.051536856085760308e+00,9.006777019039328980e-02
1.052129778958353024e+00,9.011855608602808987e-02
1.052746418745849510e+00,9.360909257179586551e-02
1.053339341618442226e+00,9.536444403188475138e-02
1.053932264491034942e+00,9.541812451059136779e-02
1.054548904278531429e+00,9.547395220844624719e-02
1.055141827151124145e+00,9.552763268715287748e-02
1.055734750023716861e+00,1.058892708346032135e-01
1.056351389811213348e+00,1.042263737131516738e-01
1.056944312683806064e+00,1.008507051262593907e-01
1.057560952471302551e+00,1.009095431905089740e-01
1.058153875343895267e+00,1.026938067918542891e-01
1.058746798216487983e+00,9.758266662523987223e-02
1.059363438003984470e+00,9.935186793926147064e-02
1.059956360876577186e+00,1.028687379671317792e-01
1.060549283749169902e+00,1.081037639658092159e-01
1.061165923536666389e+00,1.098818995702165180e-01
1.061758846409259105e+00,1.099432957101547231e-01
1.062375486196755370e+00,1.100071476956904493e-01
1.062968409069348308e+00,1.152578365834768387e-01
1.063561331941941024e+00,1.118664574775468101e-01
1.064177971729437289e+00,1.136514653449341161e-01
1.064770894602030227e+00,1.189128802603468121e-01
1.065387534389526492e+00,1.241828488139498782e-01
1.065980457262119208e+00,1.242519606151196859e-01
1.066573380134711924e+00,1.243210724162894798e-01
1.067166303007304862e+00,1.243901842174593153e-01
1.067782942794801126e+00,1.314182675414924950e-01
1.068375865667393843e+00,1.262755506682547990e-01
1.068992505454890329e+00,1.280763650890078542e-01
1.069585428327483045e+00,1.351153529560915612e-01
1.070202068114979532e+00,1.369406100494970357e-01
1.070794990987572248e+00,1.335198227540276283e-01
1.071387913860164964e+00,1.353430518967244645e-01
1.071980836732757680e+00,1.389009789232266978e-01
1.072597476520254167e+00,1.389808794841241590e-01
1.073190399392846883e+00,1.390577069465255278e-01
1.073807039180343370e+00,1.496220189602253114e-01
1.074399962052936086e+00,1.462137494296228135e-01
1.074992884925528802e+00,1.515424344556247083e-01
1.075609524713025289e+00,1.498731735110022667e-01
1.076202447585618005e+00,1.534525328437622016e-01
1.076819087373114492e+00,1.535404576923405096e-01
1.077412010245707208e+00,1.553841328532570565e-01
1.078004933118299924e+00,1.589722433141561586e-01
1.078621572905796411e+00,1.643288882700735254e-01
1.079214495778389127e+00,1.591506162358339860e-01
1.079807418650981843e+00,1.662725959623652661e-01
