SetName,Cycle,Time_S,Size_mm,Displacement_mm,Force_N
Stretch,1-Preload,0.000,9.312,0,-0.034
Stretch,1-Preload,0.200,9.312,0,0.066
Stretch,1-Preload,0.400,9.348,0.036,-0.034
Stretch,1-Preload,0.600,9.394,0.082,-0.034
Stretch,1-Preload,0.800,9.438,0.126,-0.034
Stretch,1-Preload,1.000,9.477,0.165,-0.034
Stretch,1-Preload,1.200,9.521,0.209,0.165
Stretch,1-Preload,1.400,9.561,0.249,-0.034
Stretch,1-Preload,1.600,9.598,0.286,0.165
Stretch,1-Preload,1.800,9.639,0.327,0.265
Stretch,1-Preload,2.000,9.675,0.363,-0.034
Stretch,1-Preload,2.200,9.716,0.404,0.265
Stretch,1-Preload,2.400,9.756,0.444,-0.034
Stretch,1-Preload,2.600,9.796,0.484,0.066
Stretch,1-Preload,2.800,9.836,0.524,0.365
Stretch,1-Preload,3.000,9.874,0.562,-0.034
Stretch,1-Preload,3.200,9.912,0.6,0.165
Stretch,1-Preload,3.400,9.953,0.641,0.265
Stretch,1-Preload,3.600,9.991,0.679,-0.034
Stretch,1-Preload,3.800,10.03,0.718,0.265
Stretch,1-Preload,4.000,10.07,0.758,0.165
Stretch,1-Preload,4.200,10.106,0.794,0.066
Stretch,1-Preload,4.400,10.146,0.834,0.365
Stretch,1-Preload,4.600,10.184,0.872,-0.034
Stretch,1-Preload,4.800,10.222,0.91,0.165
Stretch,1-Preload,5.000,10.263,0.951,0.265
Stretch,1-Preload,5.200,10.301,0.989,-0.034
Stretch,1-Preload,5.400,10.341,1.029,0.265
Stretch,1-Preload,5.600,10.381,1.069,0.165
Stretch,1-Preload,5.800,10.418,1.106,0.066
Stretch,1-Preload,6.000,10.456,1.144,0.265
Stretch,1-Preload,6.200,10.499,1.187,-0.034
Stretch,1-Preload,6.400,10.538,1.226,0.165
Stretch,1-Preload,6.600,10.573,1.261,0.365
Stretch,1-Preload,6.800,10.61,1.298,0.066
Stretch,1-Preload,7.000,10.645,1.333,0.265
Stretch,1-Preload,7.200,10.677,1.365,0.265
Stretch,1-Preload,7.400,10.709,1.397,0.365
Stretch,1-Preload,7.600,10.746,1.434,0.265
Stretch,1-Preload,7.800,10.775,1.463,0.763
Stretch,1-Preload,8.000,10.805,1.493,0.564
Stretch,1-Preload,8.200,10.829,1.517,0.464
Stretch,1-Preload,8.400,10.856,1.544,0.664
Stretch,1-Preload,8.600,10.882,1.57,0.464
Stretch,1-Preload,8.800,10.907,1.595,0.464
Stretch,1-Preload,9.000,10.939,1.627,0.664
Stretch,1-Preload,9.200,10.966,1.654,0.265
Stretch,1-Preload,9.400,10.992,1.68,0.664
Stretch,1-Preload,9.600,11.025,1.713,0.564
Stretch,1-Preload,9.800,11.048,1.736,0.464
Stretch,1-Preload,10.000,11.076,1.764,0.664
Stretch,1-Preload,10.200,11.104,1.792,0.564
Stretch,1-Preload,10.400,11.125,1.813,0.664
Stretch,1-Preload,10.600,11.145,1.833,0.664
Stretch,1-Preload,10.800,11.161,1.849,0.763
Stretch,1-Preload,11.000,11.176,1.864,0.763
Stretch,1-Preload,11.200,11.191,1.879,0.763
Stretch,1-Preload,11.400,11.205,1.893,0.763
Stretch,1-Preload,11.600,11.22,1.908,0.763
Stretch,1-Preload,11.800,11.235,1.923,0.763
Stretch,1-Preload,12.000,11.25,1.938,0.763
Stretch,1-Preload,12.200,11.264,1.952,0.763
Stretch,1-Preload,12.400,11.279,1.967,0.763
Stretch,1-Preload,12.600,11.294,1.982,0.763
Stretch,1-Preload,12.800,11.308,1.996,0.763
Stretch,1-Preload,13.000,11.323,2.011,0.763
Stretch,1-Preload,13.200,11.337,2.025,0.763
Stretch,1-Preload,13.400,11.352,2.04,0.763
Stretch,1-Preload,13.600,11.367,2.055,0.863
Stretch,1-Preload,13.800,11.372,2.06,0.763
Stretch,1-Preload,14.000,11.373,2.061,0.763
Stretch,1-Preload,14.200,11.369,2.057,0.863
Stretch,1-Preload,14.400,11.374,2.062,0.962
Stretch,1-Preload,14.600,11.374,2.062,0.863
Stretch,1-Stretch,14.620,11.374,0,0.863
Stretch,1-Stretch,14.820,11.394,0.02,0.962
Stretch,1-Stretch,15.020,11.417,0.043,1.162
Stretch,1-Stretch,15.220,11.44,0.066,1.062
Stretch,1-Stretch,15.420,11.463,0.089,1.461
Stretch,1-Stretch,15.620,11.485,0.111,1.162
Stretch,1-Stretch,15.820,11.508,0.134,1.361
Stretch,1-Stretch,16.020,11.531,0.157,1.361
Stretch,1-Stretch,16.220,11.554,0.18,1.162
Stretch,1-Stretch,16.420,11.577,0.203,1.461
Stretch,1-Stretch,16.620,11.6,0.226,1.461
Stretch,1-Stretch,16.820,11.622,0.248,1.461
Stretch,1-Stretch,17.020,11.645,0.271,1.560
Stretch,1-Stretch,17.220,11.668,0.294,1.560
Stretch,1-Stretch,17.420,11.691,0.317,1.560
Stretch,1-Stretch,17.620,11.714,0.34,1.560
Stretch,1-Stretch,17.820,11.736,0.362,1.560
Stretch,1-Stretch,18.020,11.759,0.385,1.660
Stretch,1-Stretch,18.220,11.782,0.408,1.859
Stretch,1-Stretch,18.420,11.805,0.431,1.959
Stretch,1-Stretch,18.620,11.828,0.454,2.258
Stretch,1-Stretch,18.820,11.85,0.476,1.959
Stretch,1-Stretch,19.020,11.873,0.499,2.058
Stretch,1-Stretch,19.220,11.896,0.522,2.158
Stretch,1-Stretch,19.420,11.919,0.545,2.258
Stretch,1-Stretch,19.620,11.942,0.568,2.258
Stretch,1-Stretch,19.820,11.964,0.59,2.258
Stretch,1-Stretch,20.020,11.987,0.613,2.158
Stretch,1-Stretch,20.220,12.01,0.636,1.759
Stretch,1-Stretch,20.420,12.033,0.659,2.058
Stretch,1-Stretch,20.620,12.056,0.682,2.357
Stretch,1-Stretch,20.820,12.079,0.705,2.357
Stretch,1-Stretch,21.020,12.101,0.727,2.357
Stretch,1-Stretch,21.220,12.124,0.75,2.357
Stretch,1-Stretch,21.420,12.147,0.773,2.457
Stretch,1-Stretch,21.620,12.17,0.796,2.656
Stretch,1-Stretch,21.820,12.193,0.819,2.357
Stretch,1-Stretch,22.020,12.215,0.841,2.656
Stretch,1-Stretch,22.220,12.238,0.864,2.556
Stretch,1-Stretch,22.420,12.261,0.887,2.855
Stretch,1-Stretch,22.620,12.284,0.91,3.154
Stretch,1-Stretch,22.820,12.307,0.933,3.154
Stretch,1-Stretch,23.020,12.329,0.955,3.154
Stretch,1-Stretch,23.220,12.353,0.979,3.353
Stretch,1-Stretch,23.420,12.375,1.001,3.154
Stretch,1-Stretch,23.620,12.398,1.024,3.453
Stretch,1-Stretch,23.820,12.421,1.047,3.254
Stretch,1-Stretch,24.020,12.444,1.07,3.353
Stretch,1-Stretch,24.220,12.466,1.092,3.752
Stretch,1-Stretch,24.420,12.489,1.115,3.951
Stretch,1-Stretch,24.620,12.512,1.138,3.951
Stretch,1-Stretch,24.820,12.535,1.161,3.951
Stretch,1-Stretch,25.020,12.558,1.184,3.951
Stretch,1-Stretch,25.220,12.581,1.207,4.051
Stretch,1-Stretch,25.420,12.603,1.229,4.051
Stretch,1-Stretch,25.620,12.626,1.252,4.449
Stretch,1-Stretch,25.820,12.649,1.275,4.250
Stretch,1-Stretch,26.020,12.672,1.298,4.649
Stretch,1-Stretch,26.220,12.694,1.32,4.649
Stretch,1-Stretch,26.420,12.718,1.344,4.748
Stretch,1-Stretch,26.620,12.74,1.366,4.748
Stretch,1-Stretch,26.820,12.763,1.389,4.848
Stretch,1-Stretch,27.020,12.786,1.412,5.246
Stretch,1-Stretch,27.220,12.809,1.435,5.346
Stretch,1-Stretch,27.420,12.831,1.457,5.147
Stretch,1-Stretch,27.620,12.854,1.48,5.446
Stretch,1-Stretch,27.820,12.877,1.503,5.545
Stretch,1-Stretch,28.020,12.9,1.526,5.545
Stretch,1-Stretch,28.220,12.923,1.549,5.944
Stretch,1-Stretch,28.420,12.946,1.572,5.944
Stretch,1-Stretch,28.620,12.968,1.594,5.844
Stretch,1-Stretch,28.820,12.991,1.617,5.744
Stretch,1-Stretch,29.020,13.014,1.64,5.944
Stretch,1-Stretch,29.220,13.037,1.663,5.545
Stretch,1-Stretch,29.420,13.059,1.685,6.243
Stretch,1-Stretch,29.620,13.083,1.709,6.342
Stretch,1-Stretch,29.820,13.105,1.731,6.342
Stretch,1-Stretch,30.020,13.128,1.754,6.541
Stretch,1-Stretch,30.220,13.151,1.777,6.442
Stretch,1-Stretch,30.420,13.174,1.8,6.442
Stretch,1-Stretch,30.620,13.197,1.823,6.840
Stretch,1-Stretch,30.820,13.219,1.845,7.139
Stretch,1-Stretch,31.020,13.242,1.868,7.139
Stretch,1-Stretch,31.220,13.265,1.891,7.139
Stretch,1-Stretch,31.420,13.288,1.914,7.139
Stretch,1-Stretch,31.620,13.311,1.937,7.438
Stretch,1-Stretch,31.820,13.333,1.959,7.239
