SetName,Cycle,Time_S,Size_mm,Displacement_mm,Force_N
Stretch,1-Stretch,0.000,9.437,0,-0.948
Stretch,1-Stretch,0.200,9.454,0.017,-0.948
Stretch,1-Stretch,0.400,9.473,0.036,-0.748
Stretch,1-Stretch,0.600,9.492,0.055,-0.547
Stretch,1-Stretch,0.800,9.511,0.074,-0.948
Stretch,1-Stretch,1.000,9.53,0.093,-0.647
Stretch,1-Stretch,1.200,9.549,0.112,-0.848
Stretch,1-Stretch,1.400,9.568,0.131,-0.848
Stretch,1-Stretch,1.600,9.587,0.15,-0.547
Stretch,1-Stretch,1.800,9.606,0.169,-0.948
Stretch,1-Stretch,2.000,9.624,0.187,-0.748
Stretch,1-Stretch,2.200,9.643,0.206,-0.647
Stretch,1-Stretch,2.400,9.662,0.225,-0.948
Stretch,1-Stretch,2.600,9.681,0.244,-0.647
Stretch,1-Stretch,2.800,9.7,0.263,-0.748
Stretch,1-Stretch,3.000,9.719,0.282,-0.848
Stretch,1-Stretch,3.200,9.738,0.301,-0.547
Stretch,1-Stretch,3.400,9.757,0.32,-0.948
Stretch,1-Stretch,3.600,9.776,0.339,-0.748
Stretch,1-Stretch,3.800,9.795,0.358,-0.647
Stretch,1-Stretch,4.000,9.814,0.377,-0.848
Stretch,1-Stretch,4.200,9.833,0.396,-0.748
Stretch,1-Stretch,4.400,9.851,0.414,-0.848
Stretch,1-Stretch,4.600,9.87,0.433,-0.848
Stretch,1-Stretch,4.800,9.889,0.452,-0.647
Stretch,1-Stretch,5.000,9.908,0.471,-0.948
Stretch,1-Stretch,5.200,9.927,0.49,-0.748
Stretch,1-Stretch,5.400,9.946,0.509,-0.547
Stretch,1-Stretch,5.600,9.965,0.528,-0.948
Stretch,1-Stretch,5.800,9.984,0.547,-0.647
Stretch,1-Stretch,6.000,10.003,0.566,-0.848
Stretch,1-Stretch,6.200,10.021,0.584,-0.848
Stretch,1-Stretch,6.400,10.041,0.604,-0.547
Stretch,1-Stretch,6.600,10.06,0.623,-0.948
Stretch,1-Stretch,6.800,10.078,0.641,-0.647
Stretch,1-Stretch,7.000,10.097,0.66,-0.547
Stretch,1-Stretch,7.200,10.116,0.679,-0.948
Stretch,1-Stretch,7.400,10.135,0.698,-0.647
Stretch,1-Stretch,7.600,10.154,0.717,-0.848
Stretch,1-Stretch,7.800,10.173,0.736,-0.748
Stretch,1-Stretch,8.000,10.192,0.755,-0.647
Stretch,1-Stretch,8.200,10.211,0.774,-0.948
Stretch,1-Stretch,8.400,10.23,0.793,-0.748
Stretch,1-Stretch,8.600,10.248,0.811,-0.748
Stretch,1-Stretch,8.800,10.268,0.831,-0.948
Stretch,1-Stretch,9.000,10.287,0.85,-0.748
Stretch,1-Stretch,9.200,10.305,0.868,-0.848
Stretch,1-Stretch,9.400,10.324,0.887,-0.848
Stretch,1-Stretch,9.600,10.344,0.907,-0.647
Stretch,1-Stretch,9.800,10.362,0.925,-0.948
Stretch,1-Stretch,10.000,10.381,0.944,-0.748
Stretch,1-Stretch,10.200,10.4,0.963,-0.647
Stretch,1-Stretch,10.400,10.419,0.982,-0.948
Stretch,1-Stretch,10.600,10.438,1.001,-0.647
Stretch,1-Stretch,10.800,10.457,1.02,-0.647
Stretch,1-Stretch,11.000,10.476,1.039,-0.848
Stretch,1-Stretch,11.200,10.495,1.058,-0.547
Stretch,1-Stretch,11.400,10.514,1.077,-0.948
Stretch,1-Stretch,11.600,10.532,1.095,-0.748
Stretch,1-Stretch,11.800,10.551,1.114,-0.547
Stretch,1-Stretch,12.000,10.571,1.134,-0.848
Stretch,1-Stretch,12.200,10.589,1.152,-0.647
Stretch,1-Stretch,12.400,10.608,1.171,-0.848
Stretch,1-Stretch,12.600,10.627,1.19,-0.848
Stretch,1-Stretch,12.800,10.646,1.209,-0.547
Stretch,1-Stretch,13.000,10.665,1.228,-0.948
Stretch,1-Stretch,13.200,10.684,1.247,-0.748
Stretch,1-Stretch,13.400,10.703,1.266,-0.647
Stretch,1-Stretch,13.600,10.722,1.285,-0.948
Stretch,1-Stretch,13.800,10.741,1.304,-0.647
Stretch,1-Stretch,14.000,10.759,1.322,-0.848
Stretch,1-Stretch,14.200,10.778,1.341,-0.848
Stretch,1-Stretch,14.400,10.797,1.36,-0.547
Stretch,1-Stretch,14.600,10.816,1.379,-0.948
Stretch,1-Stretch,14.800,10.835,1.398,-0.647
Stretch,1-Stretch,15.000,10.854,1.417,-0.647
Stretch,1-Stretch,15.200,10.873,1.436,-0.948
Stretch,1-Stretch,15.400,10.892,1.455,-0.647
Stretch,1-Stretch,15.600,10.911,1.474,-0.848
Stretch,1-Stretch,15.800,10.93,1.493,-0.848
Stretch,1-Stretch,16.000,10.949,1.512,-0.647
Stretch,1-Stretch,16.200,10.968,1.531,-0.948
Stretch,1-Stretch,16.400,10.986,1.549,-0.748
Stretch,1-Stretch,16.600,11.006,1.569,-0.647
Stretch,1-Stretch,16.800,11.024,1.587,-0.948
Stretch,1-Stretch,17.000,11.043,1.606,-0.647
Stretch,1-Stretch,17.200,11.062,1.625,-0.748
Stretch,1-Stretch,17.400,11.081,1.644,-0.848
Stretch,1-Stretch,17.600,11.1,1.663,-0.647
Stretch,1-Stretch,17.800,11.119,1.682,-0.948
Stretch,1-Stretch,18.000,11.138,1.701,-0.748
Stretch,1-Stretch,18.200,11.157,1.72,-0.748
Stretch,1-Stretch,18.400,11.176,1.739,-0.948
Stretch,1-Stretch,18.600,11.195,1.758,-0.647
Stretch,1-Stretch,18.800,11.208,1.771,-0.547
Stretch,1-Stretch,19.000,11.227,1.79,-0.848
Stretch,1-Stretch,19.200,11.246,1.809,-0.447
Stretch,1-Stretch,19.400,11.265,1.828,-0.848
Stretch,1-Stretch,19.600,11.284,1.847,-0.547
Stretch,1-Stretch,19.800,11.303,1.866,-0.647
Stretch,1-Stretch,20.000,11.322,1.885,-0.748
Stretch,1-Stretch,20.200,11.341,1.904,-0.647
Stretch,1-Stretch,20.400,11.359,1.922,-0.647
Stretch,1-Stretch,20.600,11.378,1.941,-0.647
Stretch,1-Stretch,20.800,11.398,1.961,-0.547
Stretch,1-Stretch,21.000,11.416,1.979,-0.948
Stretch,1-Stretch,21.200,11.435,1.998,-0.447
Stretch,1-Stretch,21.400,11.454,2.017,-0.647
Stretch,1-Stretch,21.600,11.473,2.036,-0.948
Stretch,1-Stretch,21.800,11.492,2.055,-0.647
Stretch,1-Stretch,22.000,11.511,2.074,-0.748
Stretch,1-Stretch,22.200,11.53,2.093,-0.848
Stretch,1-Stretch,22.400,11.549,2.112,-0.647
Stretch,1-Stretch,22.600,11.568,2.131,-0.848
Stretch,1-Stretch,22.800,11.587,2.15,-0.647
Stretch,1-Stretch,23.000,11.605,2.168,-0.647
Stretch,1-Stretch,23.200,11.625,2.188,-0.748
Stretch,1-Stretch,23.400,11.643,2.206,-0.647
Stretch,1-Stretch,23.600,11.662,2.225,-0.647
Stretch,1-Stretch,23.800,11.681,2.244,-0.848
Stretch,1-Stretch,24.000,11.7,2.263,-0.547
Stretch,1-Stretch,24.200,11.719,2.282,-0.748
Stretch,1-Stretch,24.400,11.738,2.301,-0.647
Stretch,1-Stretch,24.600,11.757,2.32,-0.547
Stretch,1-Stretch,24.800,11.776,2.339,-0.748
Stretch,1-Stretch,25.000,11.795,2.358,-0.447
Stretch,1-Stretch,25.200,11.814,2.377,-0.547
Stretch,1-Stretch,25.400,11.832,2.395,-0.547
Stretch,1-Stretch,25.600,11.852,2.415,-0.447
Stretch,1-Stretch,25.800,11.871,2.434,-0.447
Stretch,1-Stretch,26.000,11.89,2.453,-0.647
Stretch,1-Stretch,26.200,11.908,2.471,-0.547
Stretch,1-Stretch,26.400,11.928,2.491,-0.447
Stretch,1-Stretch,26.600,11.946,2.509,-0.547
Stretch,1-Stretch,26.800,11.965,2.528,-0.347
Stretch,1-Stretch,27.000,11.984,2.547,-0.347
Stretch,1-Stretch,27.200,12.003,2.566,-0.447
Stretch,1-Stretch,27.400,12.022,2.585,-0.647
Stretch,1-Stretch,27.600,12.041,2.604,-0.347
Stretch,1-Stretch,27.800,12.06,2.623,-0.447
Stretch,1-Stretch,28.000,12.079,2.642,-0.447
Stretch,1-Stretch,28.200,12.098,2.661,-0.447
Stretch,1-Stretch,28.400,12.117,2.68,-0.347
Stretch,1-Stretch,28.600,12.135,2.698,-0.347
Stretch,1-Stretch,28.800,12.155,2.718,-0.647
Stretch,1-Stretch,29.000,12.174,2.737,-0.247
Stretch,1-Stretch,29.200,12.193,2.756,-0.347
Stretch,1-Stretch,29.400,12.211,2.774,-0.547
Stretch,1-Stretch,29.600,12.23,2.793,-0.247
Stretch,1-Stretch,29.800,12.249,2.812,-0.447
Stretch,1-Stretch,30.000,12.268,2.831,-0.247
Stretch,1-Stretch,30.200,12.287,2.85,-0.347
Stretch,1-Stretch,30.400,12.306,2.869,-0.547
Stretch,1-Stretch,30.600,12.325,2.888,-0.247
Stretch,1-Stretch,30.800,12.344,2.907,-0.347
Stretch,1-Stretch,31.000,12.363,2.926,-0.547
Stretch,1-Stretch,31.200,12.382,2.945,-0.247
Stretch,1-Stretch,31.400,12.401,2.964,-0.447
Stretch,1-Stretch,31.600,12.42,2.983,-0.247
Stretch,1-Stretch,31.800,12.438,3.001,-0.247
Stretch,1-Stretch,32.000,12.458,3.021,-0.547
Stretch,1-Stretch,32.200,12.477,3.04,-0.247
