SetName,Cycle,Time_S,Size_mm,Displacement_mm,Force_N
Stretch,1-Stretch,0.000,10.788,0,-0.353
Stretch,1-Stretch,0.200,10.808,0.02,-0.153
Stretch,1-Stretch,0.400,10.829,0.041,-0.153
Stretch,1-Stretch,0.600,10.851,0.063,-0.153
Stretch,1-Stretch,0.800,10.873,0.085,-0.153
Stretch,1-Stretch,1.000,10.894,0.106,-0.253
Stretch,1-Stretch,1.200,10.916,0.128,-0.153
Stretch,1-Stretch,1.400,10.938,0.15,-0.153
Stretch,1-Stretch,1.600,10.959,0.171,-0.153
Stretch,1-Stretch,1.800,10.98,0.192,-0.153
Stretch,1-Stretch,2.000,11.002,0.214,-0.253
Stretch,1-Stretch,2.200,11.024,0.236,-0.153
Stretch,1-Stretch,2.400,11.046,0.258,-0.153
Stretch,1-Stretch,2.600,11.067,0.279,-0.153
Stretch,1-Stretch,2.800,11.089,0.301,-0.153
Stretch,1-Stretch,3.000,11.11,0.322,-0.153
Stretch,1-Stretch,3.200,11.132,0.344,-0.153
Stretch,1-Stretch,3.400,11.154,0.366,-0.153
Stretch,1-Stretch,3.600,11.175,0.387,-0.153
Stretch,1-Stretch,3.800,11.197,0.409,-0.153
Stretch,1-Stretch,4.000,11.219,0.431,-0.153
Stretch,1-Stretch,4.200,11.24,0.452,-0.253
Stretch,1-Stretch,4.400,11.262,0.474,-0.153
Stretch,1-Stretch,4.600,11.283,0.495,-0.153
Stretch,1-Stretch,4.800,11.305,0.517,-0.153
Stretch,1-Stretch,5.000,11.327,0.539,-0.153
Stretch,1-Stretch,5.200,11.348,0.56,-0.153
Stretch,1-Stretch,5.400,11.37,0.582,-0.153
Stretch,1-Stretch,5.600,11.392,0.604,-0.153
Stretch,1-Stretch,5.800,11.413,0.625,-0.153
Stretch,1-Stretch,6.000,11.435,0.647,-0.153
Stretch,1-Stretch,6.200,11.457,0.669,-0.153
Stretch,1-Stretch,6.400,11.478,0.69,-0.153
Stretch,1-Stretch,6.600,11.5,0.712,-0.153
Stretch,1-Stretch,6.800,11.522,0.734,-0.153
Stretch,1-Stretch,7.000,11.543,0.755,-0.153
Stretch,1-Stretch,7.200,11.565,0.777,-0.153
Stretch,1-Stretch,7.400,11.586,0.798,-0.153
Stretch,1-Stretch,7.600,11.608,0.82,-0.153
Stretch,1-Stretch,7.800,11.63,0.842,-0.153
Stretch,1-Stretch,8.000,11.651,0.863,-0.253
Stretch,1-Stretch,8.200,11.673,0.885,-0.153
Stretch,1-Stretch,8.400,11.695,0.907,-0.153
Stretch,1-Stretch,8.600,11.716,0.928,-0.153
Stretch,1-Stretch,8.800,11.738,0.95,-0.153
Stretch,1-Stretch,9.000,11.76,0.972,-0.253
Stretch,1-Stretch,9.200,11.781,0.993,-0.153
Stretch,1-Stretch,9.400,11.803,1.015,-0.153
Stretch,1-Stretch,9.600,11.825,1.037,-0.153
Stretch,1-Stretch,9.800,11.846,1.058,-0.153
Stretch,1-Stretch,10.000,11.867,1.079,-0.253
Stretch,1-Stretch,10.200,11.889,1.101,-0.153
Stretch,1-Stretch,10.400,11.911,1.123,-0.153
Stretch,1-Stretch,10.600,11.933,1.145,-0.153
Stretch,1-Stretch,10.800,11.954,1.166,-0.153
Stretch,1-Stretch,11.000,11.976,1.188,-0.153
Stretch,1-Stretch,11.200,11.997,1.209,-0.153
Stretch,1-Stretch,11.400,12.019,1.231,-0.153
Stretch,1-Stretch,11.600,12.041,1.253,-0.153
Stretch,1-Stretch,11.800,12.062,1.274,-0.153
Stretch,1-Stretch,12.000,12.084,1.296,-0.153
Stretch,1-Stretch,12.200,12.106,1.318,-0.153
Stretch,1-Stretch,12.400,12.128,1.34,-0.153
Stretch,1-Stretch,12.600,12.149,1.361,-0.153
Stretch,1-Stretch,12.800,12.17,1.382,-0.153
Stretch,1-Stretch,13.000,12.192,1.404,-0.153
Stretch,1-Stretch,13.200,12.214,1.426,-0.153
Stretch,1-Stretch,13.400,12.235,1.447,-0.153
Stretch,1-Stretch,13.600,12.257,1.469,-0.153
Stretch,1-Stretch,13.800,12.279,1.491,-0.153
Stretch,1-Stretch,14.000,12.3,1.512,-0.153
Stretch,1-Stretch,14.200,12.322,1.534,-0.153
Stretch,1-Stretch,14.400,12.344,1.556,-0.153
Stretch,1-Stretch,14.600,12.365,1.577,-0.153
Stretch,1-Stretch,14.800,12.387,1.599,-0.153
Stretch,1-Stretch,15.000,12.409,1.621,-0.153
Stretch,1-Stretch,15.200,12.43,1.642,-0.153
Stretch,1-Stretch,15.400,12.452,1.664,-0.153
Stretch,1-Stretch,15.600,12.473,1.685,-0.153
Stretch,1-Stretch,15.800,12.495,1.707,-0.153
Stretch,1-Stretch,16.000,12.517,1.729,-0.153
Stretch,1-Stretch,16.200,12.538,1.75,-0.153
Stretch,1-Stretch,16.400,12.56,1.772,-0.153
Stretch,1-Stretch,16.600,12.582,1.794,-0.153
Stretch,1-Stretch,16.800,12.603,1.815,-0.153
Stretch,1-Stretch,17.000,12.625,1.837,-0.153
Stretch,1-Stretch,17.200,12.647,1.859,-0.153
Stretch,1-Stretch,17.400,12.668,1.88,-0.153
Stretch,1-Stretch,17.600,12.69,1.902,-0.153
Stretch,1-Stretch,17.800,12.712,1.924,-0.153
Stretch,1-Stretch,18.000,12.733,1.945,-0.253
Stretch,1-Stretch,18.200,12.755,1.967,-0.153
Stretch,1-Stretch,18.400,12.776,1.988,-0.153
Stretch,1-Stretch,18.600,12.798,2.01,-0.153
Stretch,1-Stretch,18.800,12.813,2.025,-0.153
Stretch,1-Stretch,19.000,12.835,2.047,-0.153
Stretch,1-Stretch,19.200,12.857,2.069,-0.153
Stretch,1-Stretch,19.400,12.878,2.09,-0.153
Stretch,1-Stretch,19.600,12.9,2.112,-0.153
Stretch,1-Stretch,19.800,12.921,2.133,-0.153
Stretch,1-Stretch,20.000,12.943,2.155,-0.153
Stretch,1-Stretch,20.200,12.965,2.177,-0.153
Stretch,1-Stretch,20.400,12.986,2.198,-0.153
