SetName,Cycle,Time_S,Size_mm,Displacement_mm,Force_N
Stretch,1-Stretch,0.000,10.013,0,-0.000
Stretch,1-Stretch,0.200,10.031,0.018,-0.000
Stretch,1-Stretch,0.400,10.051,0.038,-0.000
Stretch,1-Stretch,0.600,10.072,0.059,-0.000
Stretch,1-Stretch,0.800,10.091,0.078,-0.000
Stretch,1-Stretch,1.000,10.112,0.099,-0.000
Stretch,1-Stretch,1.200,10.132,0.119,-0.000
Stretch,1-Stretch,1.400,10.152,0.139,-0.000
Stretch,1-Stretch,1.600,10.172,0.159,-0.000
Stretch,1-Stretch,1.800,10.192,0.179,-0.000
Stretch,1-Stretch,2.000,10.212,0.199,-0.000
Stretch,1-Stretch,2.200,10.232,0.219,-0.000
Stretch,1-Stretch,2.400,10.252,0.239,-0.000
Stretch,1-Stretch,2.600,10.272,0.259,-0.000
Stretch,1-Stretch,2.800,10.292,0.279,-0.000
Stretch,1-Stretch,3.000,10.313,0.3,-0.100
Stretch,1-Stretch,3.200,10.332,0.319,-0.000
Stretch,1-Stretch,3.400,10.352,0.339,-0.000
Stretch,1-Stretch,3.600,10.373,0.36,-0.000
Stretch,1-Stretch,3.800,10.392,0.379,-0.000
Stretch,1-Stretch,4.000,10.413,0.4,-0.000
Stretch,1-Stretch,4.200,10.433,0.42,-0.000
Stretch,1-Stretch,4.400,10.453,0.44,-0.000
Stretch,1-Stretch,4.600,10.473,0.46,-0.100
Stretch,1-Stretch,4.800,10.493,0.48,-0.000
Stretch,1-Stretch,5.000,10.513,0.5,-0.000
Stretch,1-Stretch,5.200,10.533,0.52,-0.000
Stretch,1-Stretch,5.400,10.553,0.54,-0.000
Stretch,1-Stretch,5.600,10.573,0.56,-0.000
Stretch,1-Stretch,5.800,10.593,0.58,-0.000
Stretch,1-Stretch,6.000,10.613,0.6,-0.000
Stretch,1-Stretch,6.200,10.633,0.62,-0.100
Stretch,1-Stretch,6.400,10.653,0.64,-0.000
Stretch,1-Stretch,6.600,10.674,0.661,-0.000
Stretch,1-Stretch,6.800,10.694,0.681,-0.000
Stretch,1-Stretch,7.000,10.714,0.701,-0.000
Stretch,1-Stretch,7.200,10.734,0.721,-0.000
Stretch,1-Stretch,7.400,10.754,0.741,-0.000
Stretch,1-Stretch,7.600,10.774,0.761,-0.000
Stretch,1-Stretch,7.800,10.794,0.781,-0.000
Stretch,1-Stretch,8.000,10.814,0.801,-0.000
Stretch,1-Stretch,8.200,10.834,0.821,-0.000
Stretch,1-Stretch,8.400,10.854,0.841,-0.000
Stretch,1-Stretch,8.600,10.874,0.861,-0.000
Stretch,1-Stretch,8.800,10.894,0.881,-0.000
Stretch,1-Stretch,9.000,10.914,0.901,-0.000
Stretch,1-Stretch,9.200,10.934,0.921,-0.000
Stretch,1-Stretch,9.400,10.955,0.942,-0.100
Stretch,1-Stretch,9.600,10.974,0.961,-0.000
Stretch,1-Stretch,9.800,10.995,0.982,-0.000
Stretch,1-Stretch,10.000,11.015,1.002,-0.000
Stretch,1-Stretch,10.200,11.035,1.022,-0.000
Stretch,1-Stretch,10.400,11.055,1.042,-0.000
Stretch,1-Stretch,10.600,11.075,1.062,-0.000
Stretch,1-Stretch,10.800,11.095,1.082,-0.000
Stretch,1-Stretch,11.000,11.115,1.102,-0.000
Stretch,1-Stretch,11.200,11.135,1.122,-0.000
