SetName,Cycle,Time_S,Size_mm,Displacement_mm,Force_N
Stretch,1-Preload,0.000,7,0,-0.069
Stretch,1-Preload,0.200,7,0,0.031
Stretch,1-Preload,0.400,7.051,0.051,0.031
Stretch,1-Preload,0.600,7.091,0.091,-0.069
Stretch,1-Preload,0.800,7.145,0.145,0.131
Stretch,1-Preload,1.000,7.184,0.184,0.131
Stretch,1-Preload,1.200,7.222,0.222,0.232
Stretch,1-Preload,1.400,7.259,0.259,0.232
Stretch,1-Preload,1.600,7.296,0.296,0.232
Stretch,1-Preload,1.800,7.328,0.328,0.532
Stretch,1-Preload,2.000,7.363,0.363,0.432
Stretch,1-Preload,2.200,7.391,0.391,0.532
Stretch,1-Preload,2.400,7.413,0.413,0.833
Stretch,1-Preload,2.600,7.438,0.438,0.632
Stretch,1-Preload,2.800,7.45,0.45,0.733
Stretch,1-Preload,3.000,7.473,0.473,0.933
Stretch,1-Preload,3.200,7.486,0.486,0.632
Stretch,1-Preload,3.400,7.501,0.501,0.933
Stretch,1-Preload,3.600,7.521,0.521,0.833
Stretch,1-Preload,3.800,7.534,0.534,0.632
Stretch,1-Preload,4.000,7.551,0.551,0.933
Stretch,1-Preload,4.200,7.564,0.564,0.833
Stretch,1-Preload,4.400,7.57,0.57,0.933
Stretch,1-Preload,4.600,7.58,0.58,0.933
Stretch,1-Preload,4.800,7.583,0.583,0.933
Stretch,1-Preload,5.000,7.584,0.584,0.933
Stretch,1-Preload,5.200,7.597,0.597,1.033
Stretch,1-Stretch,5.360,7.597,0,0.933
Stretch,1-Stretch,5.560,7.611,0.014,1.033
Stretch,1-Stretch,5.760,7.626,0.029,1.033
Stretch,1-Stretch,5.960,7.642,0.045,0.933
Stretch,1-Stretch,6.160,7.657,0.06,0.833
Stretch,1-Stretch,6.360,7.673,0.076,0.733
Stretch,1-Stretch,6.560,7.688,0.091,0.532
Stretch,1-Stretch,6.760,7.703,0.106,0.632
Stretch,1-Stretch,6.960,7.718,0.121,0.833
Stretch,1-Stretch,7.160,7.733,0.136,0.833
Stretch,1-Stretch,7.360,7.748,0.151,0.833
Stretch,1-Stretch,7.560,7.764,0.167,1.033
Stretch,1-Stretch,7.760,7.779,0.182,1.033
Stretch,1-Stretch,7.960,7.794,0.197,1.033
Stretch,1-Stretch,8.160,7.809,0.212,1.033
Stretch,1-Stretch,8.360,7.824,0.227,1.033
Stretch,1-Stretch,8.560,7.839,0.242,1.033
Stretch,1-Stretch,8.760,7.855,0.258,1.033
Stretch,1-Stretch,8.960,7.87,0.273,1.134
Stretch,1-Stretch,9.160,7.886,0.289,1.234
Stretch,1-Stretch,9.360,7.901,0.304,1.234
Stretch,1-Stretch,9.560,7.916,0.319,1.334
Stretch,1-Stretch,9.760,7.931,0.334,1.033
Stretch,1-Stretch,9.960,7.946,0.349,1.334
Stretch,1-Stretch,10.160,7.962,0.365,1.334
Stretch,1-Stretch,10.360,7.977,0.38,1.234
Stretch,1-Stretch,10.560,7.992,0.395,1.735
Stretch,1-Stretch,10.760,8.007,0.41,1.735
Stretch,1-Stretch,10.960,8.022,0.425,1.835
Stretch,1-Stretch,11.160,8.037,0.44,1.835
Stretch,1-Stretch,11.360,8.053,0.456,1.835
Stretch,1-Stretch,11.560,8.068,0.471,1.835
Stretch,1-Stretch,11.760,8.083,0.486,1.835
Stretch,1-Stretch,11.960,8.099,0.502,1.835
