SetName,Cycle,Time_S,Size_mm,Displacement_mm,Force_N
Stretch,1-Preload,0.000,16.53,0,-0.268
Stretch,1-Preload,0.200,16.53,0,-0.268
Stretch,1-Preload,0.400,16.586,0.056,-0.167
Stretch,1-Preload,0.600,16.649,0.119,-0.268
Stretch,1-Preload,0.800,16.709,0.179,-0.167
Stretch,1-Preload,1.000,16.775,0.245,-0.167
Stretch,1-Preload,1.200,16.834,0.304,-0.268
Stretch,1-Preload,1.400,16.902,0.372,-0.066
Stretch,1-Preload,1.600,16.965,0.435,-0.268
Stretch,1-Preload,1.800,17.024,0.494,-0.268
Stretch,1-Preload,2.000,17.087,0.557,-0.066
Stretch,1-Preload,2.200,17.145,0.615,-0.268
Stretch,1-Preload,2.400,17.205,0.675,-0.167
Stretch,1-Preload,2.600,17.272,0.742,-0.167
Stretch,1-Preload,2.800,17.332,0.802,-0.268
Stretch,1-Preload,3.000,17.397,0.867,-0.066
Stretch,1-Preload,3.200,17.464,0.934,-0.167
Stretch,1-Preload,3.400,17.522,0.992,-0.268
Stretch,1-Preload,3.600,17.59,1.06,-0.167
Stretch,1-Preload,3.800,17.655,1.125,-0.268
Stretch,1-Preload,4.000,17.709,1.179,-0.268
Stretch,1-Preload,4.200,17.777,1.247,-0.268
Stretch,1-Preload,4.400,17.841,1.311,-0.268
Stretch,1-Preload,4.600,17.901,1.371,-0.167
Stretch,1-Preload,4.800,17.962,1.432,-0.268
Stretch,1-Preload,5.000,18.027,1.497,-0.268
Stretch,1-Preload,5.200,18.096,1.566,-0.167
Stretch,1-Preload,5.400,18.157,1.627,-0.268
Stretch,1-Preload,5.600,18.22,1.69,-0.167
Stretch,1-Preload,5.800,18.283,1.753,-0.066
Stretch,1-Preload,6.000,18.344,1.814,-0.268
Stretch,1-Preload,6.200,18.404,1.874,-0.167
Stretch,1-Preload,6.400,18.472,1.942,-0.268
Stretch,1-Preload,6.600,18.537,2.007,-0.268
Stretch,1-Preload,6.800,18.603,2.073,-0.066
Stretch,1-Preload,7.000,18.664,2.134,-0.268
Stretch,1-Preload,7.200,18.729,2.199,-0.167
Stretch,1-Preload,7.400,18.795,2.265,-0.066
Stretch,1-Preload,7.600,18.856,2.326,-0.268
Stretch,1-Preload,7.800,18.911,2.381,-0.167
Stretch,1-Preload,8.000,18.979,2.449,-0.268
Stretch,1-Preload,8.200,19.045,2.515,-0.268
Stretch,1-Preload,8.400,19.111,2.581,-0.167
Stretch,1-Preload,8.600,19.178,2.648,-0.268
Stretch,1-Preload,8.800,19.244,2.714,-0.167
Stretch,1-Preload,9.000,19.308,2.778,-0.268
Stretch,1-Preload,9.200,19.376,2.846,-0.268
Stretch,1-Preload,9.400,19.433,2.903,-0.167
Stretch,1-Preload,9.600,19.5,2.97,-0.167
Stretch,1-Preload,9.800,19.555,3.025,-0.268
Stretch,1-Preload,10.000,19.622,3.092,-0.066
Stretch,1-Preload,10.200,19.68,3.15,-0.268
Stretch,1-Preload,10.400,19.742,3.212,-0.268
Stretch,1-Preload,10.600,19.811,3.281,-0.167
Stretch,1-Preload,10.800,19.878,3.348,-0.268
Stretch,1-Preload,11.000,19.944,3.414,-0.268
Stretch,1-Preload,11.200,20.005,3.475,-0.167
Stretch,1-Preload,11.400,20.071,3.541,-0.268
Stretch,1-Preload,11.600,20.139,3.609,-0.167
Stretch,1-Preload,11.800,20.205,3.675,-0.268
Stretch,1-Preload,12.000,20.269,3.739,-0.167
Stretch,1-Preload,12.200,20.336,3.806,-0.167
Stretch,1-Preload,12.400,20.402,3.872,-0.268
Stretch,1-Preload,12.600,20.466,3.936,-0.167
Stretch,1-Preload,12.800,20.533,4.003,-0.268
Stretch,1-Preload,13.000,20.602,4.072,-0.268
Stretch,1-Preload,13.200,20.665,4.135,-0.268
Stretch,1-Preload,13.400,20.733,4.203,-0.268
Stretch,1-Preload,13.600,20.802,4.272,-0.268
Stretch,1-Preload,13.800,20.869,4.339,-0.268
Stretch,1-Preload,14.000,20.935,4.405,-0.268
Stretch,1-Preload,14.200,21.004,4.474,-0.167
Stretch,1-Preload,14.400,21.064,4.534,-0.167
Stretch,1-Preload,14.600,21.127,4.597,-0.268
Stretch,1-Preload,14.800,21.194,4.664,-0.268
Stretch,1-Preload,15.000,21.262,4.732,-0.268
Stretch,1-Preload,15.200,21.323,4.793,-0.268
Stretch,1-Preload,15.400,21.388,4.858,-0.167
Stretch,1-Preload,15.600,21.452,4.922,-0.167
Stretch,1-Preload,15.800,21.517,4.987,-0.167
Stretch,1-Preload,16.000,21.577,5.047,-0.167
Stretch,1-Preload,16.200,21.63,5.1,0.035
Stretch,1-Preload,16.400,21.683,5.153,-0.066
Stretch,1-Preload,16.600,21.725,5.195,0.137
Stretch,1-Preload,16.800,21.768,5.238,0.137
Stretch,1-Preload,17.000,21.803,5.273,0.035
Stretch,1-Preload,17.200,21.845,5.315,0.440
Stretch,1-Preload,17.400,21.883,5.353,0.238
Stretch,1-Preload,17.600,21.919,5.389,0.238
Stretch,1-Preload,17.800,21.957,5.427,0.440
Stretch,1-Preload,18.000,21.994,5.464,0.137
Stretch,1-Preload,18.200,22.029,5.499,0.440
Stretch,1-Preload,18.400,22.067,5.537,0.339
Stretch,1-Preload,18.600,22.102,5.572,0.137
Stretch,1-Preload,18.800,22.142,5.612,0.440
Stretch,1-Preload,19.000,22.178,5.648,0.238
Stretch,1-Preload,19.200,22.214,5.684,0.238
Stretch,1-Preload,19.400,22.252,5.722,0.440
Stretch,1-Preload,19.600,22.288,5.758,0.137
Stretch,1-Preload,19.800,22.325,5.795,0.440
Stretch,1-Preload,20.000,22.364,5.834,0.339
Stretch,1-Preload,20.200,22.402,5.872,0.238
Stretch,1-Preload,20.400,22.437,5.907,0.440
Stretch,1-Preload,20.600,22.476,5.946,0.440
Stretch,1-Preload,20.800,22.508,5.978,0.541
Stretch,1-Preload,21.000,22.54,6.01,0.541
Stretch,1-Preload,21.200,22.575,6.045,0.541
Stretch,1-Preload,21.400,22.605,6.075,0.541
Stretch,1-Preload,21.600,22.635,6.105,0.541
Stretch,1-Preload,21.800,22.668,6.138,0.541
Stretch,1-Preload,22.000,22.7,6.17,0.541
Stretch,1-Preload,22.200,22.73,6.2,0.541
Stretch,1-Preload,22.400,22.76,6.23,0.541
Stretch,1-Preload,22.600,22.79,6.26,0.541
Stretch,1-Preload,22.800,22.819,6.289,0.541
Stretch,1-Preload,23.000,22.849,6.319,0.541
Stretch,1-Preload,23.200,22.879,6.349,0.844
Stretch,1-Preload,23.400,22.891,6.361,0.642
Stretch,1-Preload,23.600,22.904,6.374,0.945
Stretch,1-Preload,23.800,22.924,6.394,0.743
Stretch,1-Preload,24.000,22.946,6.416,0.743
Stretch,1-Preload,24.200,22.955,6.425,1.047
Stretch,1-Stretch,24.310,22.955,0,0.743
Stretch,1-Stretch,24.510,22.996,0.041,1.148
Stretch,1-Stretch,24.710,23.042,0.087,0.844
Stretch,1-Stretch,24.910,23.088,0.133,1.249
Stretch,1-Stretch,25.110,23.134,0.179,1.047
Stretch,1-Stretch,25.310,23.18,0.225,0.945
Stretch,1-Stretch,25.510,23.226,0.271,1.249
Stretch,1-Stretch,25.710,23.272,0.317,1.249
Stretch,1-Stretch,25.910,23.318,0.363,1.148
Stretch,1-Stretch,26.110,23.364,0.409,1.350
Stretch,1-Stretch,26.310,23.41,0.455,1.350
Stretch,1-Stretch,26.510,23.456,0.501,1.350
Stretch,1-Stretch,26.710,23.502,0.547,1.451
Stretch,1-Stretch,26.910,23.548,0.593,1.350
Stretch,1-Stretch,27.110,23.594,0.639,2.058
Stretch,1-Stretch,27.310,23.64,0.685,1.754
Stretch,1-Stretch,27.510,23.686,0.731,1.856
Stretch,1-Stretch,27.710,23.732,0.777,1.856
Stretch,1-Stretch,27.910,23.778,0.823,1.653
Stretch,1-Stretch,28.110,23.824,0.869,1.451
