SetName,Cycle,Time_S,Size_mm,Displacement_mm,Force_N
Stretch,1-Preload,0.000,7.255,0,-0.342
Stretch,1-Preload,0.200,7.255,0,-0.342
Stretch,1-Preload,0.400,7.31,0.055,-0.241
Stretch,1-Preload,0.600,7.375,0.12,-0.241
Stretch,1-Preload,0.800,7.436,0.181,-0.342
Stretch,1-Preload,1.000,7.502,0.247,-0.241
Stretch,1-Preload,1.200,7.566,0.311,-0.342
Stretch,1-Preload,1.400,7.624,0.369,-0.342
Stretch,1-Preload,1.600,7.692,0.437,-0.140
Stretch,1-Preload,1.800,7.748,0.493,-0.342
Stretch,1-Preload,2.000,7.814,0.559,-0.342
Stretch,1-Preload,2.200,7.882,0.627,-0.342
Stretch,1-Preload,2.400,7.937,0.682,-0.342
Stretch,1-Preload,2.600,8.005,0.75,-0.241
Stretch,1-Preload,2.800,8.07,0.815,-0.342
Stretch,1-Preload,3.000,8.135,0.88,-0.342
Stretch,1-Preload,3.200,8.204,0.949,-0.342
Stretch,1-Preload,3.400,8.271,1.016,-0.342
Stretch,1-Preload,3.600,8.335,1.08,-0.342
Stretch,1-Preload,3.800,8.403,1.148,-0.241
Stretch,1-Preload,4.000,8.47,1.215,-0.342
Stretch,1-Preload,4.200,8.533,1.278,-0.241
Stretch,1-Preload,4.400,8.596,1.341,-0.342
Stretch,1-Preload,4.600,8.659,1.404,-0.342
Stretch,1-Preload,4.800,8.705,1.45,-0.038
Stretch,1-Preload,5.000,8.744,1.489,0.265
Stretch,1-Preload,5.200,8.781,1.526,0.063
Stretch,1-Preload,5.400,8.819,1.564,0.265
Stretch,1-Preload,5.600,8.857,1.602,0.265
Stretch,1-Preload,5.800,8.894,1.639,-0.038
Stretch,1-Preload,6.000,8.93,1.675,0.366
Stretch,1-Preload,6.200,8.971,1.716,0.164
Stretch,1-Preload,6.400,9.006,1.751,0.063
Stretch,1-Preload,6.600,9.046,1.791,0.366
Stretch,1-Preload,6.800,9.081,1.826,0.366
Stretch,1-Preload,7.000,9.115,1.86,0.366
Stretch,1-Preload,7.200,9.149,1.894,0.366
Stretch,1-Preload,7.400,9.186,1.931,0.467
Stretch,1-Preload,7.600,9.216,1.961,0.467
Stretch,1-Preload,7.800,9.249,1.994,0.467
Stretch,1-Preload,8.000,9.279,2.024,0.467
Stretch,1-Preload,8.200,9.311,2.056,0.568
Stretch,1-Preload,8.400,9.338,2.083,0.669
Stretch,1-Preload,8.600,9.346,2.091,0.669
Stretch,1-Preload,8.800,9.361,2.106,0.771
Stretch,1-Preload,9.000,9.372,2.117,0.771
Stretch,1-Preload,9.200,9.373,2.118,0.872
Stretch,1-Preload,9.400,9.384,2.129,0.872
Stretch,1-Preload,9.600,9.392,2.137,0.771
Stretch,1-Preload,9.800,9.396,2.141,1.175
Stretch,1-Preload,10.000,9.399,2.144,0.872
Stretch,1-Preload,10.200,9.392,2.137,0.872
Stretch,1-Preload,10.400,9.398,2.143,1.074
Stretch,1-Preload,10.600,9.394,2.139,0.771
Stretch,1-Preload,10.800,9.391,2.136,0.973
Stretch,1-Preload,11.000,9.401,2.146,0.973
Stretch,1-Preload,11.200,9.399,2.144,0.771
Stretch,1-Preload,11.400,9.402,2.147,1.175
Stretch,1-Preload,11.600,9.406,2.151,0.872
Stretch,1-Preload,11.800,9.407,2.152,0.669
Stretch,1-Preload,12.000,9.414,2.159,1.074
Stretch,1-Preload,12.200,9.414,2.159,0.771
Stretch,1-Preload,12.400,9.41,2.155,1.175
Stretch,1-Preload,12.600,9.413,2.158,0.973
Stretch,1-Preload,12.800,9.409,2.154,0.771
Stretch,1-Preload,13.000,9.411,2.156,1.074
Stretch,1-Preload,13.200,9.418,2.163,0.872
Stretch,1-Preload,13.400,9.413,2.158,0.771
Stretch,1-Preload,13.600,9.422,2.167,1.074
Stretch,1-Preload,13.800,9.416,2.161,0.771
Stretch,1-Preload,14.000,9.412,2.157,1.175
Stretch,1-Preload,14.200,9.418,2.163,0.973
Stretch,1-Preload,14.400,9.416,2.161,0.872
Stretch,1-Preload,14.600,9.419,2.164,1.175
Stretch,1-Preload,14.800,9.422,2.167,0.872
Stretch,1-Preload,15.000,9.416,2.161,0.872
Stretch,1-Preload,15.200,9.422,2.167,1.074
Stretch,1-Preload,15.400,9.421,2.166,0.771
Stretch,1-Preload,15.600,9.417,2.162,1.175
Stretch,1-Preload,15.800,9.422,2.167,0.973
Stretch,1-Preload,16.000,9.421,2.166,0.771
Stretch,1-Preload,16.200,9.425,2.17,1.175
Stretch,1-Preload,16.400,9.43,2.175,0.872
Stretch,1-Preload,16.600,9.424,2.169,0.973
Stretch,1-Preload,16.800,9.428,2.173,1.074
Stretch,1-Preload,17.000,9.428,2.173,0.771
Stretch,1-Preload,17.200,9.424,2.169,1.175
Stretch,1-Preload,17.400,9.431,2.176,0.973
Stretch,1-Preload,17.600,9.427,2.172,0.771
Stretch,1-Preload,17.800,9.43,2.175,1.175
Stretch,1-Preload,18.000,9.427,2.172,0.872
Stretch,1-Preload,18.200,9.42,2.165,0.973
Stretch,1-Preload,18.400,9.425,2.17,1.074
Stretch,1-Preload,18.600,9.42,2.165,0.771
Stretch,1-Preload,18.800,9.416,2.161,1.074
Stretch,1-Preload,19.000,9.423,2.168,0.973
Stretch,1-Preload,19.200,9.421,2.166,0.872
Stretch,1-Preload,19.400,9.424,2.169,1.074
Stretch,1-Stretch,19.460,9.424,0,0.973
Stretch,1-Stretch,19.660,9.441,0.017,1.074
Stretch,1-Stretch,19.860,9.46,0.036,0.771
Stretch,1-Stretch,20.060,9.479,0.055,1.175
Stretch,1-Stretch,20.260,9.498,0.074,0.973
Stretch,1-Stretch,20.460,9.517,0.093,0.973
Stretch,1-Stretch,20.660,9.536,0.112,1.276
Stretch,1-Stretch,20.860,9.555,0.131,1.276
Stretch,1-Stretch,21.060,9.574,0.15,1.276
Stretch,1-Stretch,21.260,9.592,0.168,1.276
Stretch,1-Stretch,21.460,9.612,0.188,1.276
Stretch,1-Stretch,21.660,9.63,0.206,1.276
Stretch,1-Stretch,21.860,9.649,0.225,1.681
Stretch,1-Stretch,22.060,9.668,0.244,1.580
Stretch,1-Stretch,22.260,9.687,0.263,1.984
Stretch,1-Stretch,22.460,9.706,0.282,1.681
Stretch,1-Stretch,22.660,9.724,0.3,1.782
Stretch,1-Stretch,22.860,9.744,0.32,1.681
Stretch,1-Stretch,23.060,9.763,0.339,1.681
Stretch,1-Stretch,23.260,9.781,0.357,1.276
Stretch,1-Stretch,23.460,9.8,0.376,1.478
Stretch,1-Stretch,23.660,9.819,0.395,1.580
Stretch,1-Stretch,23.860,9.838,0.414,1.782
Stretch,1-Stretch,24.060,9.857,0.433,1.984
Stretch,1-Stretch,24.260,9.876,0.452,2.085
Stretch,1-Stretch,24.460,9.895,0.471,2.085
Stretch,1-Stretch,24.660,9.914,0.49,2.085
Stretch,1-Stretch,24.860,9.932,0.508,2.085
Stretch,1-Stretch,25.060,9.951,0.527,2.287
Stretch,1-Stretch,25.260,9.97,0.546,2.388
Stretch,1-Stretch,25.460,9.989,0.565,2.085
Stretch,1-Stretch,25.660,10.008,0.584,2.692
Stretch,1-Stretch,25.860,10.027,0.603,2.894
Stretch,1-Stretch,26.060,10.046,0.622,2.894
