SetName,Cycle,Time_S,Size_mm,Displacement_mm,Force_N
Stretch,1-Stretch,0.000,12.192,0,0.442
Stretch,1-Stretch,0.200,12.214,0.022,-0.056
Stretch,1-Stretch,0.400,12.239,0.047,0.243
Stretch,1-Stretch,0.600,12.263,0.071,-0.056
Stretch,1-Stretch,0.800,12.288,0.096,0.044
Stretch,1-Stretch,1.000,12.312,0.12,0.044
Stretch,1-Stretch,1.200,12.336,0.144,-0.056
Stretch,1-Stretch,1.400,12.361,0.169,0.044
Stretch,1-Stretch,1.600,12.385,0.193,0.044
Stretch,1-Stretch,1.800,12.41,0.218,-0.056
Stretch,1-Stretch,2.000,12.434,0.242,0.143
Stretch,1-Stretch,2.200,12.458,0.266,0.044
Stretch,1-Stretch,2.400,12.483,0.291,-0.056
Stretch,1-Stretch,2.600,12.507,0.315,0.044
Stretch,1-Stretch,2.800,12.532,0.34,-0.056
Stretch,1-Stretch,3.000,12.556,0.364,0.044
Stretch,1-Stretch,3.200,12.581,0.389,-0.056
Stretch,1-Stretch,3.400,12.605,0.413,-0.056
Stretch,1-Stretch,3.600,12.63,0.438,0.044
Stretch,1-Stretch,3.800,12.654,0.462,-0.056
Stretch,1-Stretch,4.000,12.679,0.487,-0.056
Stretch,1-Stretch,4.200,12.703,0.511,0.143
Stretch,1-Stretch,4.400,12.727,0.535,-0.056
Stretch,1-Stretch,4.600,12.752,0.56,0.143
Stretch,1-Stretch,4.800,12.776,0.584,0.044
Stretch,1-Stretch,5.000,12.801,0.609,-0.056
Stretch,1-Stretch,5.200,12.825,0.633,0.143
Stretch,1-Stretch,5.400,12.85,0.658,0.044
Stretch,1-Stretch,5.600,12.874,0.682,0.044
Stretch,1-Stretch,5.800,12.899,0.707,0.243
Stretch,1-Stretch,6.000,12.923,0.731,-0.056
Stretch,1-Stretch,6.200,12.948,0.756,0.143
Stretch,1-Stretch,6.400,12.972,0.78,0.044
Stretch,1-Stretch,6.600,12.996,0.804,-0.056
Stretch,1-Stretch,6.800,13.021,0.829,0.243
Stretch,1-Stretch,7.000,13.045,0.853,-0.056
Stretch,1-Stretch,7.200,13.07,0.878,0.044
Stretch,1-Stretch,7.400,13.094,0.902,0.243
Stretch,1-Stretch,7.600,13.118,0.926,-0.056
Stretch,1-Stretch,7.800,13.143,0.951,0.044
Stretch,1-Stretch,8.000,13.167,0.975,0.143
Stretch,1-Stretch,8.200,13.192,1,-0.056
Stretch,1-Stretch,8.400,13.216,1.024,0.143
Stretch,1-Stretch,8.600,13.241,1.049,0.044
Stretch,1-Stretch,8.800,13.265,1.073,-0.056
Stretch,1-Stretch,9.000,13.29,1.098,0.044
Stretch,1-Stretch,9.200,13.314,1.122,-0.056
Stretch,1-Stretch,9.400,13.339,1.147,0.143
Stretch,1-Stretch,9.600,13.363,1.171,0.143
Stretch,1-Stretch,9.800,13.387,1.195,-0.056
Stretch,1-Stretch,10.000,13.412,1.22,0.143
Stretch,1-Stretch,10.200,13.436,1.244,-0.056
Stretch,1-Stretch,10.400,13.461,1.269,-0.056
Stretch,1-Stretch,10.600,13.485,1.293,0.143
Stretch,1-Stretch,10.800,13.51,1.318,-0.056
Stretch,1-Stretch,11.000,13.534,1.342,0.143
Stretch,1-Stretch,11.200,13.559,1.367,0.143
Stretch,1-Stretch,11.400,13.583,1.391,-0.056
Stretch,1-Stretch,11.600,13.608,1.416,0.143
Stretch,1-Stretch,11.800,13.632,1.44,-0.056
Stretch,1-Stretch,12.000,13.656,1.464,0.044
Stretch,1-Stretch,12.200,13.681,1.489,0.143
Stretch,1-Stretch,12.400,13.705,1.513,-0.056
Stretch,1-Stretch,12.600,13.73,1.538,0.143
Stretch,1-Stretch,12.800,13.754,1.562,0.044
Stretch,1-Stretch,13.000,13.778,1.586,-0.056
Stretch,1-Stretch,13.200,13.803,1.611,0.143
Stretch,1-Stretch,13.400,13.827,1.635,-0.056
Stretch,1-Stretch,13.600,13.852,1.66,0.044
Stretch,1-Stretch,13.800,13.876,1.684,0.044
Stretch,1-Stretch,14.000,13.901,1.709,-0.056
Stretch,1-Stretch,14.200,13.925,1.733,0.143
Stretch,1-Stretch,14.400,13.95,1.758,-0.056
Stretch,1-Stretch,14.600,13.974,1.782,-0.056
Stretch,1-Stretch,14.800,13.999,1.807,0.243
Stretch,1-Stretch,15.000,14.023,1.831,-0.056
Stretch,1-Stretch,15.200,14.047,1.855,-0.056
Stretch,1-Stretch,15.400,14.072,1.88,0.243
Stretch,1-Stretch,15.600,14.097,1.905,-0.056
Stretch,1-Stretch,15.800,14.121,1.929,0.143
Stretch,1-Stretch,16.000,14.145,1.953,0.143
Stretch,1-Stretch,16.200,14.17,1.978,-0.056
Stretch,1-Stretch,16.400,14.194,2.002,0.243
Stretch,1-Stretch,16.600,14.219,2.027,0.044
Stretch,1-Stretch,16.800,14.243,2.051,0.044
Stretch,1-Stretch,17.000,14.268,2.076,0.343
Stretch,1-Stretch,17.200,14.292,2.1,-0.056
Stretch,1-Stretch,17.400,14.316,2.124,0.143
Stretch,1-Stretch,17.600,14.341,2.149,0.143
Stretch,1-Stretch,17.800,14.365,2.173,-0.056
Stretch,1-Stretch,18.000,14.39,2.198,0.143
Stretch,1-Stretch,18.200,14.414,2.222,-0.056
Stretch,1-Stretch,18.400,14.438,2.246,0.044
Stretch,1-Stretch,18.600,14.463,2.271,0.243
Stretch,1-Stretch,18.800,14.48,2.288,-0.056
Stretch,1-Stretch,19.000,14.505,2.313,0.143
Stretch,1-Stretch,19.200,14.529,2.337,0.044
Stretch,1-Stretch,19.400,14.554,2.362,-0.056
Stretch,1-Stretch,19.600,14.578,2.386,0.243
Stretch,1-Stretch,19.800,14.603,2.411,0.044
