SetName,Cycle,Time_S,Size_mm,Displacement_mm,Force_N
Stretch,1-Preload,0.000,12.82,0,-0.103
Stretch,1-Preload,0.200,12.82,0,-0.103
Stretch,1-Preload,0.400,12.865,0.045,-0.002
Stretch,1-Preload,0.600,12.914,0.094,-0.002
Stretch,1-Preload,0.800,12.96,0.14,-0.103
Stretch,1-Preload,1.000,13.014,0.194,-0.204
Stretch,1-Preload,1.200,13.063,0.243,-0.103
Stretch,1-Preload,1.400,13.109,0.289,0.099
Stretch,1-Preload,1.600,13.156,0.336,-0.002
Stretch,1-Preload,1.800,13.201,0.381,-0.103
Stretch,1-Preload,2.000,13.246,0.426,-0.002
Stretch,1-Preload,2.200,13.293,0.473,-0.103
Stretch,1-Preload,2.400,13.337,0.517,-0.103
Stretch,1-Preload,2.600,13.382,0.562,0.099
Stretch,1-Preload,2.800,13.43,0.61,-0.103
Stretch,1-Preload,3.000,13.476,0.656,0.099
Stretch,1-Preload,3.200,13.519,0.699,-0.002
Stretch,1-Preload,3.400,13.564,0.744,-0.204
Stretch,1-Preload,3.600,13.612,0.792,0.099
Stretch,1-Preload,3.800,13.655,0.835,-0.103
Stretch,1-Preload,4.000,13.703,0.883,-0.002
Stretch,1-Preload,4.200,13.751,0.931,0.099
Stretch,1-Preload,4.400,13.791,0.971,-0.103
Stretch,1-Preload,4.600,13.84,1.02,-0.002
Stretch,1-Preload,4.800,13.888,1.068,-0.103
Stretch,1-Preload,5.000,13.93,1.11,-0.103
Stretch,1-Preload,5.200,13.979,1.159,-0.002
Stretch,1-Preload,5.400,14.026,1.206,-0.103
Stretch,1-Preload,5.600,14.071,1.251,-0.002
Stretch,1-Preload,5.800,14.121,1.301,0.099
Stretch,1-Preload,6.000,14.165,1.345,-0.103
Stretch,1-Preload,6.200,14.208,1.388,-0.002
Stretch,1-Preload,6.400,14.257,1.437,-0.204
Stretch,1-Preload,6.600,14.305,1.485,-0.103
Stretch,1-Preload,6.800,14.354,1.534,-0.103
Stretch,1-Preload,7.000,14.398,1.578,-0.103
Stretch,1-Preload,7.200,14.452,1.632,-0.002
Stretch,1-Preload,7.400,14.498,1.678,0.099
Stretch,1-Preload,7.600,14.542,1.722,-0.103
Stretch,1-Preload,7.800,14.588,1.768,0.099
Stretch,1-Preload,8.000,14.631,1.811,-0.002
Stretch,1-Preload,8.200,14.676,1.856,-0.103
Stretch,1-Preload,8.400,14.724,1.904,-0.002
Stretch,1-Preload,8.600,14.766,1.946,-0.103
Stretch,1-Preload,8.800,14.812,1.992,-0.002
Stretch,1-Preload,9.000,14.86,2.04,-0.103
Stretch,1-Preload,9.200,14.902,2.082,-0.103
Stretch,1-Preload,9.400,14.948,2.128,-0.002
Stretch,1-Preload,9.600,14.997,2.177,-0.103
Stretch,1-Preload,9.800,15.038,2.218,-0.204
Stretch,1-Preload,10.000,15.09,2.27,-0.002
Stretch,1-Preload,10.200,15.136,2.316,-0.103
Stretch,1-Preload,10.400,15.179,2.359,-0.002
Stretch,1-Preload,10.600,15.229,2.409,-0.002
Stretch,1-Preload,10.800,15.275,2.455,-0.103
Stretch,1-Preload,11.000,15.316,2.496,-0.002
Stretch,1-Preload,11.200,15.365,2.545,-0.002
Stretch,1-Preload,11.400,15.407,2.587,-0.103
Stretch,1-Preload,11.600,15.453,2.633,0.099
Stretch,1-Preload,11.800,15.496,2.676,-0.002
Stretch,1-Preload,12.000,15.541,2.721,-0.103
Stretch,1-Preload,12.200,15.587,2.767,-0.103
Stretch,1-Preload,12.400,15.633,2.813,-0.103
Stretch,1-Preload,12.600,15.682,2.862,-0.002
Stretch,1-Preload,12.800,15.726,2.906,-0.002
Stretch,1-Preload,13.000,15.775,2.955,-0.103
Stretch,1-Preload,13.200,15.823,3.003,-0.002
Stretch,1-Preload,13.400,15.868,3.048,-0.103
Stretch,1-Preload,13.600,15.913,3.093,-0.103
Stretch,1-Preload,13.800,15.96,3.14,-0.002
Stretch,1-Preload,14.000,16.002,3.182,-0.103
Stretch,1-Preload,14.200,16.05,3.23,0.099
Stretch,1-Preload,14.400,16.097,3.277,-0.103
Stretch,1-Preload,14.600,16.141,3.321,-0.103
Stretch,1-Preload,14.800,16.189,3.369,-0.002
Stretch,1-Preload,15.000,16.236,3.416,-0.103
Stretch,1-Preload,15.200,16.28,3.46,-0.103
Stretch,1-Preload,15.400,16.329,3.509,0.099
Stretch,1-Preload,15.600,16.373,3.553,-0.103
Stretch,1-Preload,15.800,16.419,3.599,-0.002
Stretch,1-Preload,16.000,16.468,3.648,-0.103
Stretch,1-Preload,16.200,16.515,3.695,-0.103
Stretch,1-Preload,16.400,16.56,3.74,-0.002
Stretch,1-Preload,16.600,16.608,3.788,-0.103
Stretch,1-Preload,16.800,16.655,3.835,-0.103
Stretch,1-Preload,17.000,16.7,3.88,0.099
Stretch,1-Preload,17.200,16.746,3.926,-0.103
Stretch,1-Preload,17.400,16.794,3.974,-0.103
Stretch,1-Preload,17.600,16.84,4.02,-0.002
Stretch,1-Preload,17.800,16.888,4.068,-0.103
Stretch,1-Preload,18.000,16.936,4.116,-0.103
Stretch,1-Preload,18.200,16.982,4.162,-0.103
Stretch,1-Preload,18.400,17.031,4.211,-0.103
Stretch,1-Preload,18.600,17.079,4.259,-0.103
Stretch,1-Preload,18.800,17.125,4.305,-0.002
Stretch,1-Preload,19.000,17.171,4.351,0.301
Stretch,1-Preload,19.200,17.207,4.387,0.099
Stretch,1-Preload,19.400,17.246,4.426,0.200
Stretch,1-Preload,19.600,17.283,4.463,0.200
Stretch,1-Preload,19.800,17.315,4.495,0.301
Stretch,1-Preload,20.000,17.353,4.533,0.504
Stretch,1-Preload,20.200,17.382,4.562,0.301
Stretch,1-Preload,20.400,17.417,4.597,0.605
Stretch,1-Preload,20.600,17.451,4.631,0.402
Stretch,1-Preload,20.800,17.477,4.657,0.402
Stretch,1-Preload,21.000,17.514,4.694,0.605
Stretch,1-Preload,21.200,17.545,4.725,0.301
Stretch,1-Preload,21.400,17.578,4.758,0.504
Stretch,1-Preload,21.600,17.614,4.794,0.504
Stretch,1-Preload,21.800,17.641,4.821,0.301
Stretch,1-Preload,22.000,17.674,4.854,0.605
Stretch,1-Preload,22.200,17.705,4.885,0.504
Stretch,1-Preload,22.400,17.733,4.913,0.605
Stretch,1-Preload,22.600,17.759,4.939,0.605
Stretch,1-Preload,22.800,17.783,4.963,0.706
Stretch,1-Preload,23.000,17.805,4.985,0.605
Stretch,1-Preload,23.200,17.828,5.008,0.706
Stretch,1-Preload,23.400,17.85,5.03,0.706
Stretch,1-Preload,23.600,17.872,5.052,0.706
Stretch,1-Preload,23.800,17.895,5.075,0.706
Stretch,1-Preload,24.000,17.916,5.096,0.706
Stretch,1-Preload,24.200,17.938,5.118,0.706
Stretch,1-Preload,24.400,17.957,5.137,0.706
Stretch,1-Preload,24.600,17.979,5.159,0.706
Stretch,1-Preload,24.800,17.999,5.179,0.706
Stretch,1-Preload,25.000,18.016,5.196,0.807
Stretch,1-Preload,25.200,18.023,5.203,1.009
Stretch,1-Preload,25.400,18.035,5.215,0.908
Stretch,1-Preload,25.600,18.042,5.222,1.009
Stretch,1-Preload,25.800,18.04,5.22,1.110
Stretch,1-Preload,26.000,18.046,5.226,0.908
Stretch,1-Preload,26.200,18.047,5.227,0.908
Stretch,1-Preload,26.400,18.053,5.233,0.908
Stretch,1-Preload,26.600,18.053,5.233,0.807
Stretch,1-Stretch,26.630,18.053,0,0.706
Stretch,1-Stretch,26.830,18.085,0.032,0.908
Stretch,1-Stretch,27.030,18.121,0.068,1.211
Stretch,1-Stretch,27.230,18.158,0.105,1.009
Stretch,1-Stretch,27.430,18.194,0.141,1.414
Stretch,1-Stretch,27.630,18.23,0.177,1.211
Stretch,1-Stretch,27.830,18.266,0.213,1.313
Stretch,1-Stretch,28.030,18.302,0.249,1.515
Stretch,1-Stretch,28.230,18.338,0.285,1.515
Stretch,1-Stretch,28.430,18.375,0.322,1.515
Stretch,1-Stretch,28.630,18.411,0.358,1.515
Stretch,1-Stretch,28.830,18.447,0.394,1.515
Stretch,1-Stretch,29.030,18.483,0.43,2.020
Stretch,1-Stretch,29.230,18.52,0.467,1.919
Stretch,1-Stretch,29.430,18.556,0.503,2.020
Stretch,1-Stretch,29.630,18.592,0.539,2.020
Stretch,1-Stretch,29.830,18.628,0.575,1.717
Stretch,1-Stretch,30.030,18.664,0.611,1.616
