SetName,Cycle,Time_S,Size_mm,Displacement_mm,Force_N
Stretch,1-Stretch,0.000,9.236,0,-0.057
Stretch,1-Stretch,0.200,9.253,0.017,-0.057
Stretch,1-Stretch,0.400,9.271,0.035,-0.057
Stretch,1-Stretch,0.600,9.29,0.054,-0.157
Stretch,1-Stretch,0.800,9.308,0.072,-0.358
Stretch,1-Stretch,1.000,9.327,0.091,-0.358
Stretch,1-Stretch,1.200,9.345,0.109,-0.358
Stretch,1-Stretch,1.400,9.364,0.128,-0.258
Stretch,1-Stretch,1.600,9.382,0.146,-0.358
Stretch,1-Stretch,1.800,9.401,0.165,-0.057
Stretch,1-Stretch,2.000,9.42,0.184,-0.258
Stretch,1-Stretch,2.200,9.438,0.202,-0.558
Stretch,1-Stretch,2.400,9.457,0.221,-0.258
Stretch,1-Stretch,2.600,9.475,0.239,-0.057
Stretch,1-Stretch,2.800,9.494,0.258,-0.558
Stretch,1-Stretch,3.000,9.512,0.276,-0.258
Stretch,1-Stretch,3.200,9.531,0.295,-0.358
Stretch,1-Stretch,3.400,9.549,0.313,-0.358
Stretch,1-Stretch,3.600,9.568,0.332,-0.157
Stretch,1-Stretch,3.800,9.586,0.35,-0.558
Stretch,1-Stretch,4.000,9.605,0.369,-0.057
Stretch,1-Stretch,4.200,9.623,0.387,-0.258
Stretch,1-Stretch,4.400,9.642,0.406,-0.358
Stretch,1-Stretch,4.600,9.66,0.424,-0.358
Stretch,1-Stretch,4.800,9.679,0.443,-0.358
Stretch,1-Stretch,5.000,9.697,0.461,-0.258
Stretch,1-Stretch,5.200,9.716,0.48,-0.258
Stretch,1-Stretch,5.400,9.735,0.499,-0.558
Stretch,1-Stretch,5.600,9.753,0.517,-0.157
Stretch,1-Stretch,5.800,9.772,0.536,-0.157
Stretch,1-Stretch,6.000,9.79,0.554,-0.157
Stretch,1-Stretch,6.200,9.809,0.573,-0.157
Stretch,1-Stretch,6.400,9.827,0.591,-0.358
Stretch,1-Stretch,6.600,9.846,0.61,-0.458
Stretch,1-Stretch,6.800,9.864,0.628,-0.157
Stretch,1-Stretch,7.000,9.883,0.647,-0.358
Stretch,1-Stretch,7.200,9.901,0.665,-0.258
Stretch,1-Stretch,7.400,9.919,0.683,-0.157
Stretch,1-Stretch,7.600,9.938,0.702,-0.558
Stretch,1-Stretch,7.800,9.957,0.721,-0.157
Stretch,1-Stretch,8.000,9.975,0.739,-0.458
Stretch,1-Stretch,8.200,9.994,0.758,-0.358
Stretch,1-Stretch,8.400,10.012,0.776,-0.258
Stretch,1-Stretch,8.600,10.031,0.795,-0.458
Stretch,1-Stretch,8.800,10.049,0.813,-0.258
Stretch,1-Stretch,9.000,10.068,0.832,-0.258
Stretch,1-Stretch,9.200,10.086,0.85,-0.057
Stretch,1-Stretch,9.400,10.105,0.869,0.043
Stretch,1-Stretch,9.600,10.123,0.887,-0.157
Stretch,1-Stretch,9.800,10.142,0.906,-0.157
Stretch,1-Stretch,10.000,10.16,0.924,-0.057
Stretch,1-Stretch,10.200,10.179,0.943,0.043
Stretch,1-Stretch,10.400,10.197,0.961,-0.157
Stretch,1-Stretch,10.600,10.216,0.98,-0.258
Stretch,1-Stretch,10.800,10.234,0.998,-0.057
Stretch,1-Stretch,11.000,10.253,1.017,0.043
Stretch,1-Stretch,11.200,10.272,1.036,-0.258
Stretch,1-Stretch,11.400,10.29,1.054,-0.157
Stretch,1-Stretch,11.600,10.309,1.073,-0.157
Stretch,1-Stretch,11.800,10.327,1.091,0.043
Stretch,1-Stretch,12.000,10.346,1.11,-0.057
Stretch,1-Stretch,12.200,10.364,1.128,-0.157
Stretch,1-Stretch,12.400,10.383,1.147,-0.358
Stretch,1-Stretch,12.600,10.401,1.165,-0.157
Stretch,1-Stretch,12.800,10.42,1.184,-0.258
Stretch,1-Stretch,13.000,10.438,1.202,-0.258
Stretch,1-Stretch,13.200,10.457,1.221,-0.057
Stretch,1-Stretch,13.400,10.475,1.239,-0.157
Stretch,1-Stretch,13.600,10.494,1.258,-0.057
Stretch,1-Stretch,13.800,10.512,1.276,-0.057
Stretch,1-Stretch,14.000,10.531,1.295,-0.258
Stretch,1-Stretch,14.200,10.549,1.313,-0.057
Stretch,1-Stretch,14.400,10.568,1.332,-0.258
Stretch,1-Stretch,14.600,10.586,1.35,0.043
Stretch,1-Stretch,14.800,10.605,1.369,-0.057
Stretch,1-Stretch,15.000,10.624,1.388,-0.157
Stretch,1-Stretch,15.200,10.642,1.406,-0.057
Stretch,1-Stretch,15.400,10.661,1.425,-0.157
Stretch,1-Stretch,15.600,10.679,1.443,-0.157
Stretch,1-Stretch,15.800,10.698,1.462,0.043
Stretch,1-Stretch,16.000,10.716,1.48,-0.157
Stretch,1-Stretch,16.200,10.735,1.499,-0.057
Stretch,1-Stretch,16.400,10.753,1.517,-0.057
Stretch,1-Stretch,16.600,10.772,1.536,0.143
Stretch,1-Stretch,16.800,10.79,1.554,-0.057
Stretch,1-Stretch,17.000,10.808,1.572,-0.057
Stretch,1-Stretch,17.200,10.827,1.591,0.043
Stretch,1-Stretch,17.400,10.846,1.61,0.043
Stretch,1-Stretch,17.600,10.864,1.628,-0.258
Stretch,1-Stretch,17.800,10.883,1.647,0.043
Stretch,1-Stretch,18.000,10.902,1.666,-0.157
Stretch,1-Stretch,18.200,10.92,1.684,0.043
Stretch,1-Stretch,18.400,10.939,1.703,0.043
Stretch,1-Stretch,18.600,10.957,1.721,-0.057
Stretch,1-Stretch,18.800,10.97,1.734,0.143
Stretch,1-Stretch,19.000,10.989,1.753,-0.057
Stretch,1-Stretch,19.200,11.007,1.771,-0.157
Stretch,1-Stretch,19.400,11.026,1.79,0.043
Stretch,1-Stretch,19.600,11.044,1.808,-0.157
Stretch,1-Stretch,19.800,11.063,1.827,0.143
Stretch,1-Stretch,20.000,11.081,1.845,0.043
Stretch,1-Stretch,20.200,11.1,1.864,-0.157
Stretch,1-Stretch,20.400,11.118,1.882,0.043
Stretch,1-Stretch,20.600,11.137,1.901,0.043
Stretch,1-Stretch,20.800,11.155,1.919,-0.057
Stretch,1-Stretch,21.000,11.174,1.938,0.043
Stretch,1-Stretch,21.200,11.192,1.956,-0.057
Stretch,1-Stretch,21.400,11.211,1.975,0.143
Stretch,1-Stretch,21.600,11.23,1.994,0.043
Stretch,1-Stretch,21.800,11.248,2.012,-0.057
Stretch,1-Stretch,22.000,11.267,2.031,0.143
Stretch,1-Stretch,22.200,11.285,2.049,0.043
Stretch,1-Stretch,22.400,11.303,2.067,0.043
Stretch,1-Stretch,22.600,11.322,2.086,0.143
Stretch,1-Stretch,22.800,11.34,2.104,-0.157
Stretch,1-Stretch,23.000,11.359,2.123,0.143
Stretch,1-Stretch,23.200,11.377,2.141,0.043
Stretch,1-Stretch,23.400,11.396,2.16,-0.157
Stretch,1-Stretch,23.600,11.414,2.178,0.143
Stretch,1-Stretch,23.800,11.433,2.197,-0.157
Stretch,1-Stretch,24.000,11.452,2.216,0.043
Stretch,1-Stretch,24.200,11.47,2.234,0.043
Stretch,1-Stretch,24.400,11.489,2.253,-0.258
Stretch,1-Stretch,24.600,11.507,2.271,0.143
Stretch,1-Stretch,24.800,11.526,2.29,0.043
Stretch,1-Stretch,25.000,11.544,2.308,-0.057
Stretch,1-Stretch,25.200,11.563,2.327,0.143
Stretch,1-Stretch,25.400,11.581,2.345,-0.057
Stretch,1-Stretch,25.600,11.6,2.364,-0.057
Stretch,1-Stretch,25.800,11.618,2.382,0.043
Stretch,1-Stretch,26.000,11.637,2.401,-0.258
Stretch,1-Stretch,26.200,11.655,2.419,0.143
Stretch,1-Stretch,26.400,11.674,2.438,-0.057
Stretch,1-Stretch,26.600,11.692,2.456,-0.157
Stretch,1-Stretch,26.800,11.711,2.475,0.143
Stretch,1-Stretch,27.000,11.73,2.494,-0.057
Stretch,1-Stretch,27.200,11.748,2.512,-0.057
Stretch,1-Stretch,27.400,11.766,2.53,0.043
Stretch,1-Stretch,27.600,11.785,2.549,-0.258
Stretch,1-Stretch,27.800,11.804,2.568,0.143
Stretch,1-Stretch,28.000,11.822,2.586,-0.057
Stretch,1-Stretch,28.200,11.841,2.605,-0.258
Stretch,1-Stretch,28.400,11.859,2.623,0.143
Stretch,1-Stretch,28.600,11.878,2.642,-0.157
Stretch,1-Stretch,28.800,11.896,2.66,0.143
Stretch,1-Stretch,29.000,11.915,2.679,0.143
Stretch,1-Stretch,29.200,11.933,2.697,-0.258
Stretch,1-Stretch,29.400,11.952,2.716,0.143
Stretch,1-Stretch,29.600,11.97,2.734,0.143
Stretch,1-Stretch,29.800,11.989,2.753,-0.057
Stretch,1-Stretch,30.000,12.007,2.771,0.143
Stretch,1-Stretch,30.200,12.026,2.79,0.143
Stretch,1-Stretch,30.400,12.044,2.808,0.143
Stretch,1-Stretch,30.600,12.063,2.827,0.143
Stretch,1-Stretch,30.800,12.082,2.846,0.244
Stretch,1-Stretch,31.000,12.1,2.864,0.143
Stretch,1-Stretch,31.200,12.119,2.883,0.143
Stretch,1-Stretch,31.400,12.137,2.901,0.244
Stretch,1-Stretch,31.600,12.156,2.92,0.244
Stretch,1-Stretch,31.800,12.174,2.938,0.244
Stretch,1-Stretch,32.000,12.193,2.957,0.244
Stretch,1-Stretch,32.200,12.211,2.975,0.244
Stretch,1-Stretch,32.400,12.229,2.993,0.244
Stretch,1-Stretch,32.600,12.248,3.012,0.244
Stretch,1-Stretch,32.800,12.266,3.03,0.244
Stretch,1-Stretch,33.000,12.285,3.049,0.244
Stretch,1-Stretch,33.200,12.304,3.068,0.244
Stretch,1-Stretch,33.400,12.322,3.086,0.244
Stretch,1-Stretch,33.600,12.341,3.105,0.244
Stretch,1-Stretch,33.800,12.359,3.123,0.344
Stretch,1-Stretch,34.000,12.378,3.142,0.344
Stretch,1-Stretch,34.200,12.396,3.16,0.644
Stretch,1-Stretch,34.400,12.415,3.179,0.544
Stretch,1-Stretch,34.600,12.433,3.197,0.544
Stretch,1-Stretch,34.800,12.452,3.216,0.945
Stretch,1-Stretch,35.000,12.47,3.234,0.644
Stretch,1-Stretch,35.200,12.489,3.253,0.845
