SetName,Cycle,Time_S,Size_mm,Displacement_mm,Force_N
Stretch,1-Preload,0.000,45.491,0,7.936
Stretch,1-Preload,0.200,45.491,0,7.936
Stretch,1-Preload,0.400,45.269,-0.222,7.040
Stretch,1-Preload,0.600,45.052,-0.439,5.744
Stretch,1-Preload,0.800,44.846,-0.645,5.446
Stretch,1-Preload,1.000,44.649,-0.842,4.549
Stretch,1-Preload,1.200,44.497,-0.994,4.250
Stretch,1-Preload,1.400,44.35,-1.141,4.051
Stretch,1-Preload,1.600,44.222,-1.269,3.752
Stretch,1-Preload,1.800,44.115,-1.376,3.154
Stretch,1-Preload,2.000,44.01,-1.481,3.154
Stretch,1-Preload,2.200,43.914,-1.577,2.955
Stretch,1-Preload,2.400,43.825,-1.666,2.556
Stretch,1-Preload,2.600,43.742,-1.749,2.656
Stretch,1-Preload,2.800,43.66,-1.831,2.357
Stretch,1-Preload,3.000,43.586,-1.905,2.357
Stretch,1-Preload,3.200,43.514,-1.977,2.457
Stretch,1-Preload,3.400,43.445,-2.046,1.759
Stretch,1-Preload,3.600,43.395,-2.096,2.258
Stretch,1-Preload,3.800,43.341,-2.15,2.158
Stretch,1-Preload,4.000,43.278,-2.213,2.258
Stretch,1-Preload,4.200,43.218,-2.273,2.058
Stretch,1-Preload,4.400,43.159,-2.332,2.258
Stretch,1-Preload,4.600,43.108,-2.383,2.058
Stretch,1-Preload,4.800,43.044,-2.447,1.859
Stretch,1-Preload,5.000,42.997,-2.494,2.258
Stretch,1-Preload,5.200,42.95,-2.541,1.859
Stretch,1-Preload,5.400,42.912,-2.579,1.759
Stretch,1-Preload,5.600,42.878,-2.613,1.560
Stretch,1-Preload,5.800,42.846,-2.645,1.560
Stretch,1-Preload,6.000,42.814,-2.677,1.560
Stretch,1-Preload,6.200,42.783,-2.708,1.560
Stretch,1-Preload,6.400,42.751,-2.74,1.560
Stretch,1-Preload,6.600,42.719,-2.772,1.560
Stretch,1-Preload,6.800,42.687,-2.804,1.560
Stretch,1-Preload,7.000,42.656,-2.835,1.461
Stretch,1-Preload,7.200,42.622,-2.869,1.461
Stretch,1-Preload,7.400,42.597,-2.894,1.361
Stretch,1-Preload,7.600,42.57,-2.921,1.461
Stretch,1-Preload,7.800,42.546,-2.945,1.261
Stretch,1-Preload,8.000,42.52,-2.971,1.162
Stretch,1-Preload,8.200,42.5,-2.991,1.461
Stretch,1-Preload,8.400,42.477,-3.014,1.162
Stretch,1-Preload,8.600,42.453,-3.038,1.261
Stretch,1-Preload,8.800,42.437,-3.054,1.361
Stretch,1-Preload,9.000,42.413,-3.078,1.062
Stretch,1-Preload,9.200,42.393,-3.098,1.461
Stretch,1-Preload,9.400,42.374,-3.117,1.261
Stretch,1-Preload,9.600,42.348,-3.143,1.062
Stretch,1-Preload,9.800,42.331,-3.16,1.361
Stretch,1-Preload,10.000,42.313,-3.178,1.162
Stretch,1-Preload,10.200,42.286,-3.205,1.261
Stretch,1-Preload,10.400,42.269,-3.222,1.361
Stretch,1-Preload,10.600,42.248,-3.243,1.062
Stretch,1-Preload,10.800,42.227,-3.264,1.461
Stretch,1-Preload,11.000,42.208,-3.283,1.261
Stretch,1-Preload,11.200,42.184,-3.307,1.062
Stretch,1-Preload,11.400,42.174,-3.317,1.361
Stretch,1-Preload,11.600,42.164,-3.327,1.162
Stretch,1-Stretch,11.690,42.164,0,1.361
Stretch,1-Stretch,11.890,42.186,0.022,1.062
Stretch,1-Stretch,12.090,42.212,0.048,1.461
Stretch,1-Stretch,12.290,42.237,0.073,1.361
Stretch,1-Stretch,12.490,42.262,0.098,1.162
Stretch,1-Stretch,12.690,42.288,0.124,1.461
Stretch,1-Stretch,12.890,42.313,0.149,1.261
Stretch,1-Stretch,13.090,42.339,0.175,1.361
Stretch,1-Stretch,13.290,42.364,0.2,1.461
Stretch,1-Stretch,13.490,42.389,0.225,1.162
Stretch,1-Stretch,13.690,42.415,0.251,1.461
Stretch,1-Stretch,13.890,42.44,0.276,1.560
Stretch,1-Stretch,14.090,42.465,0.301,1.461
Stretch,1-Stretch,14.290,42.491,0.327,1.560
Stretch,1-Stretch,14.490,42.516,0.352,1.560
Stretch,1-Stretch,14.690,42.542,0.378,1.560
Stretch,1-Stretch,14.890,42.567,0.403,1.560
Stretch,1-Stretch,15.090,42.592,0.428,1.560
Stretch,1-Stretch,15.290,42.618,0.454,1.560
Stretch,1-Stretch,15.490,42.643,0.479,1.560
Stretch,1-Stretch,15.690,42.669,0.505,1.660
Stretch,1-Stretch,15.890,42.694,0.53,2.158
Stretch,1-Stretch,16.090,42.719,0.555,2.058
Stretch,1-Stretch,16.290,42.745,0.581,1.859
Stretch,1-Stretch,16.490,42.77,0.606,2.258
Stretch,1-Stretch,16.690,42.795,0.631,1.959
Stretch,1-Stretch,16.890,42.821,0.657,2.258
Stretch,1-Stretch,17.090,42.846,0.682,2.158
Stretch,1-Stretch,17.290,42.872,0.708,1.959
Stretch,1-Stretch,17.490,42.897,0.733,2.258
Stretch,1-Stretch,17.690,42.922,0.758,2.357
Stretch,1-Stretch,17.890,42.948,0.784,2.258
Stretch,1-Stretch,18.090,42.973,0.809,2.357
Stretch,1-Stretch,18.290,42.999,0.835,2.258
Stretch,1-Stretch,18.490,43.024,0.86,2.058
Stretch,1-Stretch,18.690,43.049,0.885,1.959
Stretch,1-Stretch,18.890,43.075,0.911,2.158
Stretch,1-Stretch,19.090,43.1,0.936,2.258
Stretch,1-Stretch,19.290,43.125,0.961,2.357
Stretch,1-Stretch,19.490,43.151,0.987,2.357
Stretch,1-Stretch,19.690,43.176,1.012,2.357
Stretch,1-Stretch,19.890,43.202,1.038,2.357
Stretch,1-Stretch,20.090,43.227,1.063,2.357
Stretch,1-Stretch,20.290,43.252,1.088,2.357
Stretch,1-Stretch,20.490,43.278,1.114,2.457
Stretch,1-Stretch,20.690,43.303,1.139,2.357
Stretch,1-Stretch,20.890,43.329,1.165,2.656
Stretch,1-Stretch,21.090,43.354,1.19,2.556
Stretch,1-Stretch,21.290,43.379,1.215,2.457
Stretch,1-Stretch,21.490,43.405,1.241,2.756
