SetName,Cycle,Time_S,Size_mm,Displacement_mm,Force_N
Stretch,1-Stretch,0.000,11,0,-0.038
Stretch,1-Stretch,0.200,11.02,0.02,-0.137
Stretch,1-Stretch,0.400,11.042,0.042,-0.237
Stretch,1-Stretch,0.600,11.064,0.064,-0.137
Stretch,1-Stretch,0.800,11.086,0.086,-0.038
Stretch,1-Stretch,1.000,11.108,0.108,-0.038
Stretch,1-Stretch,1.200,11.131,0.131,-0.237
Stretch,1-Stretch,1.400,11.152,0.152,-0.038
Stretch,1-Stretch,1.600,11.174,0.174,-0.137
Stretch,1-Stretch,1.800,11.197,0.197,-0.137
Stretch,1-Stretch,2.000,11.219,0.219,-0.038
Stretch,1-Stretch,2.200,11.241,0.241,-0.038
Stretch,1-Stretch,2.400,11.263,0.263,-0.038
Stretch,1-Stretch,2.600,11.285,0.285,-0.038
Stretch,1-Stretch,2.800,11.307,0.307,-0.137
Stretch,1-Stretch,3.000,11.329,0.329,-0.038
Stretch,1-Stretch,3.200,11.351,0.351,-0.038
Stretch,1-Stretch,3.400,11.373,0.373,-0.137
Stretch,1-Stretch,3.600,11.395,0.395,-0.038
Stretch,1-Stretch,3.800,11.417,0.417,-0.038
Stretch,1-Stretch,4.000,11.439,0.439,-0.038
Stretch,1-Stretch,4.200,11.461,0.461,-0.038
Stretch,1-Stretch,4.400,11.483,0.483,-0.137
Stretch,1-Stretch,4.600,11.505,0.505,-0.038
Stretch,1-Stretch,4.800,11.527,0.527,-0.038
Stretch,1-Stretch,5.000,11.55,0.55,-0.038
Stretch,1-Stretch,5.200,11.571,0.571,-0.038
Stretch,1-Stretch,5.400,11.594,0.594,-0.137
Stretch,1-Stretch,5.600,11.616,0.616,-0.038
Stretch,1-Stretch,5.800,11.638,0.638,-0.038
Stretch,1-Stretch,6.000,11.66,0.66,-0.137
Stretch,1-Stretch,6.200,11.682,0.682,-0.038
Stretch,1-Stretch,6.400,11.704,0.704,-0.038
Stretch,1-Stretch,6.600,11.726,0.726,-0.038
Stretch,1-Stretch,6.800,11.748,0.748,-0.038
Stretch,1-Stretch,7.000,11.77,0.77,-0.137
Stretch,1-Stretch,7.200,11.792,0.792,-0.038
Stretch,1-Stretch,7.400,11.814,0.814,-0.038
Stretch,1-Stretch,7.600,11.836,0.836,-0.137
Stretch,1-Stretch,7.800,11.859,0.859,-0.038
Stretch,1-Stretch,8.000,11.88,0.88,-0.038
Stretch,1-Stretch,8.200,11.902,0.902,-0.137
Stretch,1-Stretch,8.400,11.925,0.925,-0.038
Stretch,1-Stretch,8.600,11.947,0.947,-0.137
Stretch,1-Stretch,8.800,11.969,0.969,-0.038
Stretch,1-Stretch,9.000,11.991,0.991,-0.038
Stretch,1-Stretch,9.200,12.013,1.013,-0.038
Stretch,1-Stretch,9.400,12.035,1.035,-0.038
Stretch,1-Stretch,9.600,12.057,1.057,-0.038
Stretch,1-Stretch,9.800,12.079,1.079,-0.038
Stretch,1-Stretch,10.000,12.101,1.101,-0.038
Stretch,1-Stretch,10.200,12.123,1.123,-0.237
Stretch,1-Stretch,10.400,12.145,1.145,-0.038
Stretch,1-Stretch,10.600,12.167,1.167,-0.038
Stretch,1-Stretch,10.800,12.189,1.189,-0.137
Stretch,1-Stretch,11.000,12.211,1.211,-0.038
Stretch,1-Stretch,11.200,12.233,1.233,-0.038
Stretch,1-Stretch,11.400,12.255,1.255,-0.137
Stretch,1-Stretch,11.600,12.278,1.278,-0.038
Stretch,1-Stretch,11.800,12.299,1.299,-0.038
Stretch,1-Stretch,12.000,12.322,1.322,-0.038
Stretch,1-Stretch,12.200,12.344,1.344,-0.038
Stretch,1-Stretch,12.400,12.366,1.366,-0.137
Stretch,1-Stretch,12.600,12.388,1.388,-0.038
Stretch,1-Stretch,12.800,12.41,1.41,-0.038
Stretch,1-Stretch,13.000,12.432,1.432,-0.038
Stretch,1-Stretch,13.200,12.454,1.454,-0.038
Stretch,1-Stretch,13.400,12.476,1.476,-0.038
Stretch,1-Stretch,13.600,12.498,1.498,-0.038
Stretch,1-Stretch,13.800,12.52,1.52,-0.038
Stretch,1-Stretch,14.000,12.542,1.542,-0.137
Stretch,1-Stretch,14.200,12.564,1.564,-0.038
Stretch,1-Stretch,14.400,12.587,1.587,-0.038
Stretch,1-Stretch,14.600,12.608,1.608,-0.038
Stretch,1-Stretch,14.800,12.63,1.63,-0.038
Stretch,1-Stretch,15.000,12.653,1.653,-0.038
Stretch,1-Stretch,15.200,12.674,1.674,-0.038
Stretch,1-Stretch,15.400,12.697,1.697,-0.038
Stretch,1-Stretch,15.600,12.719,1.719,-0.038
Stretch,1-Stretch,15.800,12.741,1.741,-0.038
Stretch,1-Stretch,16.000,12.763,1.763,-0.038
Stretch,1-Stretch,16.200,12.785,1.785,-0.038
Stretch,1-Stretch,16.400,12.807,1.807,-0.038
Stretch,1-Stretch,16.600,12.829,1.829,-0.038
Stretch,1-Stretch,16.800,12.851,1.851,-0.038
