# Stretch,Cauchy_stress
1.000000000000000000e+00,-2.624164803954429515e-03
1.003433789954337962e+00,1.093437339831711957e-02
1.007013698630137011e+00,6.449662141127215920e-03
1.010630136986301331e+00,1.910382228814264376e-03
1.014246575342465873e+00,8.774093342347544580e-03
1.017863013698630192e+00,1.924054450360755545e-03
1.021479452054794512e+00,1.113101617594894517e-02
1.025059360730593561e+00,6.565239936959798434e-03
1.028675799086758103e+00,1.944493731056520054e-03
1.032292237442922422e+00,8.930203629079749503e-03
1.035872146118721471e+00,4.284776748024719979e-03
1.039488584474885791e+00,1.964933011752284346e-03
1.043105022831050110e+00,9.023743396028601274e-03
1.046721461187214652e+00,4.329653804630261872e-03
1.050337899543378972e+00,4.344612823498774680e-03
1.053917808219178021e+00,4.359420741166596981e-03
1.057534246575342340e+00,-3.762907320460309886e-04
1.061150684931506882e+00,1.156331183689664546e-02
1.064730593607305931e+00,6.819323917271916807e-03
1.068347031963470251e+00,2.019483794690304750e-03
1.071963470319634570e+00,1.168113827855458281e-02
1.075579908675799112e+00,2.033156016236795701e-03
1.079196347031963432e+00,9.335963969493011119e-03
1.082776255707762481e+00,9.366933216658509739e-03
1.086392694063926800e+00,2.053595296932560210e-03
1.090009132420091342e+00,1.187778105618641014e-02
1.093589041095890391e+00,7.004154805344268986e-03
1.097205479452054933e+00,-2.879248001884027706e-03
1.100821917808219252e+00,1.199560749784434749e-02
1.104438356164383572e+00,2.087706799174816105e-03
1.108054794520547892e+00,9.585614023174069548e-03
1.111634703196347163e+00,9.616583270339569903e-03
1.115251141552511482e+00,2.108146079870581047e-03
1.118867579908675802e+00,1.219225027547617482e-02
1.122447488584474851e+00,7.188985693416618562e-03
1.126063926940639393e+00,2.128585360566345556e-03
1.129680365296803712e+00,1.231007671713411043e-02
1.133296803652968032e+00,4.687763650270441833e-03
1.136913242009132352e+00,9.835264076855126242e-03
1.140493150684931400e+00,9.866233324020624862e-03
1.144109589041095942e+00,2.162696862808601017e-03
1.147726027397260262e+00,7.350888192842020864e-03
1.151305936073059311e+00,7.373816581488969006e-03
1.154922374429223630e+00,4.777215561080139401e-03
1.158538812785388172e+00,2.189972254277611219e-03
1.162155251141552492e+00,-4.135168687154553682e-04
1.165771689497716812e+00,-4.148036660374779835e-04
1.169351598173516082e+00,4.836900535353504463e-03
1.172968036529680402e+00,2.217247645746621421e-03
1.176584474885844944e+00,-5.730286384445303950e-03
1.180164383561643993e+00,2.230850815669140671e-03
1.183780821917808090e+00,-4.212116567420960927e-04
1.187397260273972632e+00,-3.115926098722876427e-03
1.191013698630136952e+00,7.628134524950546530e-03
1.194630136986301494e+00,1.301783149168752977e-02
1.198210045662100542e+00,1.577479637886525232e-02
1.201826484018264862e+00,1.582240787978008920e-02
1.205442922374429404e+00,1.587001938069492954e-02
1.209022831050228453e+00,2.409082155708253820e-02
1.212639269406392550e+00,2.141219695585932017e-02
1.216255707762557092e+00,2.147605427296469735e-02
1.219872146118721412e+00,3.529398611924580015e-02
1.223488584474885954e+00,3.814670529957176620e-02
1.227068493150685002e+00,4.101444930090202695e-02
1.230684931506849322e+00,4.669119711797953265e-02
1.234301369863013642e+00,5.794534371267952982e-02
1.237881278538812913e+00,5.533299161065662053e-02
1.241497716894977010e+00,6.109932862941971909e-02
1.245114155251141552e+00,8.090930694392782507e-02
1.248730593607305872e+00,8.394909103545464268e-02
1.252347031963470414e+00,1.011253502383667041e-01
1.255926940639269462e+00,1.070563160771440536e-01
1.259543378995433782e+00,1.102216644540739143e-01
1.263159817351598102e+00,1.276174720768474546e-01
1.266739726027397150e+00,1.393882547983867903e-01
1.270356164383561692e+00,1.569628354508801893e-01
1.273972602739726012e+00,1.746068812247175694e-01
1.277589041095890332e+00,1.895073727491246307e-01
1.281205479452054874e+00,2.160288065957955139e-01
1.284785388127853922e+00,2.282040628604261323e-01
1.288401826484018464e+00,2.607651473648905371e-01
1.292018264840182562e+00,2.906034069174409096e-01
1.295598173515981610e+00,3.176855155796045049e-01
1.299214611872146152e+00,3.361391169062873940e-01
1.302831050228310472e+00,3.781588465572538471e-01
1.306447488584475014e+00,4.145378189099293009e-01
1.310063926940639334e+00,4.422556184471247986e-01
1.313643835616438382e+00,4.908195614093655568e-01
1.317260273972602924e+00,5.426152812231695988e-01
1.320876712328767022e+00,5.797950818157922015e-01
1.324456621004566070e+00,6.380657561620263207e-01
1.328073059360730612e+00,6.876835828815155427e-01
1.331689497716894932e+00,7.465651138893131256e-01
