# Stretch,Cauchy_stress
1.000000000000000000e+00,-6.591060477418757887e-04
1.003664921465968751e+00,-4.725154426032819772e-03
1.007722513089005290e+00,-6.641960028226049240e-04
1.011780104712042050e+00,-2.027830357430442446e-03
1.015706806282722585e+00,2.063025169628219906e-03
1.019764397905759346e+00,-6.721328819315387391e-04
1.023691099476439881e+00,7.022606271205516842e-04
1.027748691099476419e+00,2.087483715453709084e-03
1.031806282722513179e+00,-2.067967232551639386e-03
1.035732984293193715e+00,2.103700794751044503e-03
1.039790575916230475e+00,-6.853322569713955282e-04
1.043717277486911010e+00,-2.091839491610652645e-03
1.047774869109947771e+00,2.128159340576533248e-03
1.051832460732984309e+00,-6.932691360803290180e-04
1.055759162303665066e+00,-6.958572488332423435e-04
1.059816753926701605e+00,7.270431271953851091e-04
1.063874345549738365e+00,-3.577581710149299859e-03
1.067801047120418900e+00,2.168834965699357846e-03
1.071858638743455661e+00,-7.064685111201861323e-04
1.075785340314136196e+00,-7.090566238730992409e-04
1.079842931937172734e+00,2.193293511524846591e-03
1.083900523560209495e+00,-2.172375574370179717e-03
1.087827225130890030e+00,7.462585439200747480e-04
1.091884816753926790e+00,7.490420855951467494e-04
1.095811518324607325e+00,-3.684979586290592149e-03
1.099869109947644086e+00,2.233969136647671622e-03
1.103926701570680624e+00,7.573029189534243770e-04
1.107853403141361381e+00,-2.220382425005338126e-03
1.111910994764397920e+00,2.258427682473160801e-03
1.115968586387434680e+00,7.655637523117023299e-04
1.119895287958115215e+00,2.274644761770495786e-03
1.123952879581151754e+00,2.282886228298649546e-03
1.127879581151832733e+00,2.290861841067831205e-03
1.131937172774869049e+00,2.299103307595984965e-03
1.135994764397905810e+00,3.850668099862802288e-03
1.139921465968586345e+00,3.863978394020640451e-03
1.143979057591623105e+00,3.877732364650407580e-03
1.147905759162303641e+00,3.891042658808246610e-03
1.151963350785340401e+00,3.904796629438013738e-03
1.156020942408377161e+00,3.918550600067779999e-03
1.159947643979057696e+00,3.931860894225619463e-03
1.164005235602094457e+00,3.945614864855387025e-03
1.168062827225130773e+00,5.530546944804658020e-03
1.172120418848167533e+00,7.126394874460094918e-03
1.176047120418848069e+00,8.732186791073662593e-03
1.180104712041884829e+00,8.762314536262676840e-03
1.184031413612565364e+00,1.358537004919242383e-02
1.188089005235602125e+00,1.363192614818921691e-02
1.192146596858638885e+00,8.851725909081684454e-03
1.196073298429319420e+00,1.533239193355271333e-02
1.200130890052356181e+00,1.215577931366647151e-02
1.204057591623036716e+00,1.219555174025715658e-02
1.208115183246073476e+00,1.548675613336523982e-02
1.212172774869109793e+00,1.553877015721510935e-02
1.216099476439790772e+00,1.558910630932789157e-02
1.220157068062827088e+00,1.728237115512715541e-02
1.224214659685863849e+00,1.733984310383011179e-02
1.228141361256544384e+00,1.739546111870393999e-02
1.232198952879581144e+00,1.745293306740689290e-02
1.236125654450261901e+00,1.918790878343015413e-02
1.240183246073298440e+00,2.258726988029620408e-02
1.244240837696335200e+00,2.266117018280693757e-02
1.248167539267015735e+00,2.778626021462256637e-02
1.252225130890052496e+00,2.787658887094107696e-02
1.256151832460733031e+00,2.287810332888682435e-02
1.260209424083769791e+00,2.974945817806699463e-02
1.264267015706806330e+00,2.984524475923858514e-02
1.268193717277486865e+00,2.993794145069495968e-02
1.272251308900523625e+00,3.003372803186655018e-02
1.276308900523560164e+00,3.012951461303813722e-02
1.280235602094240921e+00,2.503880070469232527e-02
1.284293193717277459e+00,2.859047663861961214e-02
1.288219895287958217e+00,3.214349768693004067e-02
1.292277486910994755e+00,3.224474219295471455e-02
1.296335078534031515e+00,3.234598669897938844e-02
1.300261780104712050e+00,3.244396525319680896e-02
1.304319371727748811e+00,3.254520975922148979e-02
1.308246073298429346e+00,3.794000754920447138e-02
1.312303664921466106e+00,3.450963135420555966e-02
1.316361256544502645e+00,3.817535326886937336e-02
1.320287958115183180e+00,4.718668122500161571e-02
1.324345549738219940e+00,4.733169828834801057e-02
1.328272251308900476e+00,4.747203738190902689e-02
1.332460732984293239e+00,5.120635660887148943e-02
1.336387434554973996e+00,4.776207150860181661e-02
1.340314136125654532e+00,5.332906682769953527e-02
1.344371727748691292e+00,5.891551348672528776e-02
1.348429319371727830e+00,6.273905393944734232e-02
1.352486910994764369e+00,6.292784356011545122e-02
1.356413612565445126e+00,6.311054319302007720e-02
1.360340314136125883e+00,6.329324282592470319e-02
1.364397905759162200e+00,6.531730369396465674e-02
1.368455497382198960e+00,7.289287522010789999e-02
1.372513089005235720e+00,7.126282194721192398e-02
1.376439790575916255e+00,7.702110872930556518e-02
1.380366492146596791e+00,7.724083422016513045e-02
1.384424083769633551e+00,7.934871472898108458e-02
1.388481675392670311e+00,8.518427692388978734e-02
1.392539267015706850e+00,8.919819331672919349e-02
1.396465968586387607e+00,8.944971562141025567e-02
1.400523560209424145e+00,9.347735077246101254e-02
1.404581151832460684e+00,9.563749531329752973e-02
1.408507853403141219e+00,1.035022259375361353e-01
1.412565445026177979e+00,1.057194550904731190e-01
1.416492146596858515e+00,1.040889405348960073e-01
1.420549738219895275e+00,1.005655031999102000e-01
1.424607329842932035e+00,1.123694752412725539e-01
1.428534031413612571e+00,1.165415024352429718e-01
1.432591623036649331e+00,1.129992563869650912e-01
1.436518324607329866e+00,1.210574334742061109e-01
1.440575916230366627e+00,1.291697073998457901e-01
1.444633507853403387e+00,1.314767299803415446e-01
