# Stretch,Cauchy_stress
1.000000000000000000e+00,-7.668797197960937340e-03
1.003013182674199477e+00,-7.691904684809782941e-03
1.006187785848802640e+00,-7.716250072739818527e-03
1.009416195856873921e+00,-7.741008094363583530e-03
1.012644605864944758e+00,-7.765766115987346799e-03
1.015819209039548143e+00,-7.790111503917382385e-03
1.019047619047618980e+00,-7.814869525541143919e-03
1.022222222222222143e+00,-7.839214913471179505e-03
1.025450632230293202e+00,-7.863972935094944508e-03
1.028625235404896365e+00,-7.888318323024978360e-03
1.031853645412967424e+00,-7.913076344648743363e-03
1.035082055421038261e+00,-7.937834366272506631e-03
1.038256658595641646e+00,-7.962179754202542217e-03
1.041485068603712705e+00,-3.953130818338273025e-03
1.044713478611783763e+00,-8.011695797450072223e-03
1.047888081786386927e+00,-8.036041185380106075e-03
1.051116491794457763e+00,-8.060799207003869343e-03
1.054291094969061149e+00,-8.085144594933904930e-03
1.057519504977131986e+00,-8.109902616557668198e-03
1.060694108151735371e+00,-8.134248004487703784e-03
1.063922518159806208e+00,-8.159006026111467053e-03
1.067150928167877266e+00,-8.183764047735232056e-03
1.070325531342480430e+00,-8.208109435665265907e-03
1.073553941350551488e+00,-4.074853589971338085e-03
1.076782351358622547e+00,-8.257625478912794179e-03
1.079956954533225710e+00,-8.281970866842829765e-03
1.083131557707828874e+00,-8.306316254772865351e-03
1.086359967715899932e+00,-8.331074276396628620e-03
1.089588377723970991e+00,-4.135714975787871048e-03
1.092762980898574154e+00,-8.380177685950427474e-03
1.095991390906644991e+00,-8.404935707574189008e-03
1.099219800914716050e+00,-8.429693729197954011e-03
1.102394404089319213e+00,-8.454039117127989597e-03
1.105622814097390272e+00,-4.196576361604403144e-03
1.108851224105461331e+00,-8.503555160375517868e-03
1.112025827280064494e+00,-8.527900548305551720e-03
1.115200430454667657e+00,-4.232929806823674569e-03
1.118428840462738716e+00,-4.245183777122305338e-03
1.121657250470809775e+00,-8.601761979483115578e-03
1.124831853645412938e+00,8.713239765063787343e-05
1.128060263653483997e+00,-4.281741455179887204e-03
1.131288673661554833e+00,-4.293995425478517106e-03
1.134463276836158219e+00,4.481802108364912537e-03
1.137637880010761382e+00,-8.724314186520748873e-03
1.140866290018832219e+00,8.837446674893445595e-05
1.144094700026903499e+00,4.519851936547293787e-03
1.147269303201506441e+00,-8.798175617698309262e-03
1.150497713209577721e+00,4.545147632378039072e-03
1.153726123217648558e+00,-4.379160519054000299e-03
1.156900726392251721e+00,-4.391210256514321494e-03
1.160129136400322780e+00,9.076528304247105314e-03
1.163357546408393839e+00,-8.921553092123401391e-03
1.166532149582997002e+00,4.608493156391163872e-03
1.169706752757600166e+00,9.060852391902495526e-05
1.172935162765671224e+00,-8.995001889607235832e-03
1.176163572773742283e+00,4.646542984573545122e-03
1.179338175948345446e+00,9.135459898142459293e-05
1.182566585956416505e+00,9.160468000792725864e-05
1.185794995964487342e+00,1.387006891619891637e-02
1.188969599139090727e+00,-9.117966730338596809e-03
1.192198009147161564e+00,2.784375265370355249e-02
1.195426419155232622e+00,9.352684445779784611e-03
1.198601022329835786e+00,2.335095740021529351e-02
1.201775625504438949e+00,2.806743762785886276e-02
1.205004035512510008e+00,2.814283705734941729e-02
1.208232445520581066e+00,2.821823648683997529e-02
1.211407048695184230e+00,2.829237925917235316e-02
1.214635458703255289e+00,2.836777868866290769e-02
1.217863868711326347e+00,3.787706804125576948e-02
1.221038471885929511e+00,3.797580211452758481e-02
1.224266881894000569e+00,2.859272031997639116e-02
1.227495291902071406e+00,4.293086589348035081e-02
1.230669895076674569e+00,3.827535125208102879e-02
1.233844498251277955e+00,6.709491381917233321e-02
1.237072908259348791e+00,6.247912663284150431e-02
1.240301318267419850e+00,6.744602758038206747e-02
1.243475921442023013e+00,6.761865851297686747e-02
1.246704331450094294e+00,7.745151103369310452e-02
1.249932741458165131e+00,1.019062468925661102e-01
1.253107344632768294e+00,1.070185178568041212e-01
1.256281947807371457e+00,1.365327534153059907e-01
1.259564164648910189e+00,1.417679204479930788e-01
1.262738767823513575e+00,1.616882371505249938e-01
1.265913370998116738e+00,1.473855905787331000e-01
1.269141781006187797e+00,1.871350256854571181e-01
1.272370191014258634e+00,2.023952200036764071e-01
1.275544794188861797e+00,2.276513592680541598e-01
1.278773204196932856e+00,2.579942028797272413e-01
1.282001614205003914e+00,2.984180627507493355e-01
1.285176217379607300e+00,3.290229579340603339e-01
1.288350820554210241e+00,3.498454002595294821e-01
1.291633037395749195e+00,3.908079971818949061e-01
1.294807640570352358e+00,4.269233902720381835e-01
1.297982243744955522e+00,4.682384222170367094e-01
1.301210653753026580e+00,5.097715102290857336e-01
1.304439063761097417e+00,5.515049131433632512e-01
1.307613666935700802e+00,5.984787702200300430e-01
1.310842076943771639e+00,6.507777609786681294e-01
1.314070486951842920e+00,7.033779785017459929e-01
1.317245090126446083e+00,7.510450080836642561e-01
1.320419693301049024e+00,8.193902332549647394e-01
1.323648103309120305e+00,8.881427591421049428e-01
1.326876513317191142e+00,9.674992207150110435e-01
1.330051116491794527e+00,1.021380121930885787e+00
